repetition,cviter,trial,growth.factors,num.extra.layers,units1,units2,mse.test.mean,time.in.mins
6,3,4,18|2|3|8|3|14|11|6|6|18|10|18|3|19|17|13|7|19|19|2|13|16|20|16|17|8|20|8|15,0,68,46,173.643673922994,131.994864734014
6,3,5,18|17|18|3|17|16|8|9|14|17|15|2|10|8|10|10|17|8|7|11|7|15|12|16|8|10|15|20|7,0,50,80,173.943789485467,131.994864734014
6,3,6,15|10|15|9|19|3|15|5|15|9|3|12|12|4|20|11|2|2|9|11|14|9|7|17|19|18|20|14|18,2,80,80,174.388993407189,131.994864734014
6,3,7,14|8|19|7|3|13|13|3|8|14|13|20|13|6|5|9|17|14|7|13|5|14|10|11|10|11|15|14|10,0,58,30,174.674995504398,131.994864734014
6,3,8,17|12|13|13|16|13|14|14|11|15|15|12|6|17|12|7|13|13|12|12|10|15|15|11|11|13|15|14|14,0,43,61,174.813261002124,131.994864734014
6,3,9,17|5|19|16|14|10|4|15|13|16|7|3|17|11|3|5|15|14|2|14|18|2|4|6|12|16|12|6|10,0,30,45,174.836557239812,131.994864734014
6,3,10,13|16|16|5|11|10|16|9|14|11|8|16|11|15|13|15|10|15|15|16|11|16|14|9|16|8|14|17|11,0,53,54,175.43186776823,131.994864734014
16,2,1,18|17|18|3|17|16|8|9|14|17|15|2|10|8|10|10|17|8|7|11|7|15|12|16|8|10|15|20|7,0,50,80,171.501988105765,152.255292065938
16,2,2,20|7|13|3|20|18|19|19|2|2|14|19|8|2|13|4|11|16|3|5|17|19|5|11|7|9|19|6|12,0,35,37,172.096927024675,152.255292065938
16,2,3,15|11|16|13|11|8|13|19|19|9|4|9|18|15|12|8|13|6|13|8|17|17|18|13|12|10|18|18|11,0,50,60,172.20756000236,152.255292065938
16,2,4,17|10|12|19|9|12|11|7|9|13|7|9|9|14|11|12|12|12|12|10|12|12|11|9|14|7|17|15|8,0,67,49,172.697244657599,152.255292065938
16,2,5,18|2|3|8|3|14|11|6|6|18|10|18|3|19|17|13|7|19|19|2|13|16|20|16|17|8|20|8|15,0,68,46,172.962660910031,152.255292065938
16,2,6,14|14|16|12|10|13|8|12|15|8|12|7|13|8|6|6|14|12|10|10|8|14|15|10|7|9|15|15|7,0,53,70,173.063026946372,152.255292065938
16,2,7,11|7|10|7|12|16|6|9|11|8|17|13|12|9|8|6|14|10|9|13|11|12|7|12|6|14|16|13|13,0,60,59,173.401256129533,152.255292065938
16,2,8,10|11|15|7|15|14|11|13|11|11|6|9|10|15|17|10|15|13|8|14|11|13|13|16|9|8|17|15|10,0,69,73,173.426486164705,152.255292065938
16,2,9,18|10|7|12|13|14|13|15|20|15|16|20|7|13|7|13|11|16|3|13|10|4|8|8|16|7|14|11|11,0,64,61,173.737649498499,152.255292065938
16,2,10,14|8|19|7|3|13|13|3|8|14|13|20|13|6|5|9|17|14|7|13|5|14|10|11|10|11|15|14|10,0,58,30,173.789362424873,152.255292065938
10,3,1,19|9|16|11|12|11|14|11|9|10|17|6|12|15|14|15|12|13|13|13|9|17|16|11|8|14|14|14|14,0,47,40,173.924574124378,128.832407200336
10,3,2,17|5|19|16|14|10|4|15|13|16|7|3|17|11|3|5|15|14|2|14|18|2|4|6|12|16|12|6|10,0,30,45,174.53233715588,128.832407200336
10,3,3,18|2|3|8|3|14|11|6|6|18|10|18|3|19|17|13|7|19|19|2|13|16|20|16|17|8|20|8|15,0,68,46,174.854975454508,128.832407200336
10,3,4,18|17|18|3|17|16|8|9|14|17|15|2|10|8|10|10|17|8|7|11|7|15|12|16|8|10|15|20|7,0,50,80,175.418043019583,128.832407200336
10,3,5,20|7|13|3|20|18|19|19|2|2|14|19|8|2|13|4|11|16|3|5|17|19|5|11|7|9|19|6|12,0,35,37,175.728066448583,128.832407200336
10,3,6,18|10|7|12|13|14|13|15|20|15|16|20|7|13|7|13|11|16|3|13|10|4|8|8|16|7|14|11|11,0,64,61,175.773183247442,128.832407200336
10,3,7,15|4|13|10|13|15|13|14|16|14|11|17|14|14|7|8|15|10|13|8|9|10|8|8|4|6|18|9|10,0,56,71,176.019106322651,128.832407200336
10,3,8,15|11|16|13|11|8|13|19|19|9|4|9|18|15|12|8|13|6|13|8|17|17|18|13|12|10|18|18|11,0,50,60,176.029698212222,128.832407200336
10,3,9,17|13|16|8|15|12|12|8|6|10|11|8|11|16|10|11|12|14|11|9|12|8|6|11|15|11|15|9|8,0,67,46,176.190290343527,128.832407200336
10,3,10,16|10|16|8|16|17|14|8|10|13|6|13|9|6|15|11|14|13|5|14|10|16|16|9|18|13|16|13|9,0,66,44,176.565598057821,128.832407200336
19,3,1,15|11|16|13|11|8|13|19|19|9|4|9|18|15|12|8|13|6|13|8|17|17|18|13|12|10|18|18|11,0,50,60,175.605863160302,115.433627299468
19,3,2,18|6|17|11|15|17|15|16|18|9|7|8|11|5|11|13|14|11|16|12|10|16|15|15|9|6|16|16|9,0,54,70,176.681668874407,115.433627299468
19,3,3,15|8|13|15|13|12|10|16|10|8|14|10|7|4|8|6|15|8|12|10|9|11|15|10|16|18|16|12|12,0,58,71,177.733812125262,115.433627299468
19,3,4,20|7|13|3|20|18|19|19|2|2|14|19|8|2|13|4|11|16|3|5|17|19|5|11|7|9|19|6|12,0,35,37,178.675351920466,115.433627299468
19,3,5,16|13|6|12|9|9|10|6|6|9|18|15|9|14|17|10|12|8|12|13|14|14|16|10|14|13|19|9|14,0,67,45,179.01983235377,115.433627299468
19,3,6,18|17|18|3|17|16|8|9|14|17|15|2|10|8|10|10|17|8|7|11|7|15|12|16|8|10|15|20|7,0,50,80,179.292270387687,115.433627299468
19,3,7,14|11|11|10|16|13|10|8|13|4|11|7|9|12|14|5|12|11|7|10|12|14|14|14|9|9|15|17|9,0,65,59,179.994265558441,115.433627299468
19,3,8,13|7|17|11|11|12|13|10|11|14|10|6|12|12|12|8|18|8|10|14|10|10|7|8|9|12|14|10|7,0,68,49,180.839061064928,115.433627299468
19,3,9,19|9|20|7|10|17|7|5|11|5|15|8|5|12|9|4|13|5|19|20|15|6|19|7|12|9|7|8|14,0,75,54,180.854587184182,115.433627299468
19,3,10,16|10|2|19|16|6|4|5|10|8|20|8|14|20|13|2|13|17|9|13|16|20|6|6|2|11|18|4|4,0,35,48,180.928945921777,115.433627299468
8,3,1,20|7|13|3|20|18|19|19|2|2|14|19|8|2|13|4|11|16|3|5|17|19|5|11|7|9|19|6|12,0,35,37,154.635145545535,155.030771684647
8,3,2,18|2|3|8|3|14|11|6|6|18|10|18|3|19|17|13|7|19|19|2|13|16|20|16|17|8|20|8|15,0,68,46,154.728594772981,155.030771684647
8,3,3,20|18|4|14|19|5|12|8|2|8|18|15|3|14|9|14|9|8|19|12|4|8|19|14|20|12|12|20|9,0,38,53,154.812547634872,155.030771684647
8,3,4,15|11|16|13|11|8|13|19|19|9|4|9|18|15|12|8|13|6|13|8|17|17|18|13|12|10|18|18|11,0,50,60,155.070307728292,155.030771684647
8,3,5,16|8|8|11|11|11|10|9|8|11|10|12|12|12|8|10|12|13|9|9|14|8|10|9|18|10|18|17|9,0,46,46,155.145970750355,155.030771684647
8,3,6,18|17|18|3|17|16|8|9|14|17|15|2|10|8|10|10|17|8|7|11|7|15|12|16|8|10|15|20|7,0,50,80,155.429206586037,155.030771684647
8,3,7,13|14|7|16|12|11|7|6|3|6|9|12|6|14|11|5|11|11|9|12|9|13|14|10|12|12|17|12|13,0,68,55,156.775366449625,155.030771684647
8,3,8,10|15|8|9|8|13|7|5|14|15|16|13|13|13|16|11|11|8|12|13|9|10|12|16|13|8|16|17|12,0,67,48,156.943518909524,155.030771684647
8,3,9,14|8|12|15|13|6|8|12|13|12|15|14|8|9|10|11|15|12|5|10|9|16|12|14|12|11|13|14|8,0,38,49,157.013444476153,155.030771684647
8,3,10,16|6|15|5|13|13|12|9|16|12|10|11|10|9|10|11|9|14|10|9|18|13|16|8|8|11|12|13|15,0,36,36,157.217408461605,155.030771684647
17,3,1,20|7|13|3|20|18|19|19|2|2|14|19|8|2|13|4|11|16|3|5|17|19|5|11|7|9|19|6|12,0,35,37,176.845249205817,146.711213481426
17,3,2,18|2|3|8|3|14|11|6|6|18|10|18|3|19|17|13|7|19|19|2|13|16|20|16|17|8|20|8|15,0,68,46,178.968992666452,146.711213481426
17,3,3,18|12|16|11|13|13|14|12|18|12|11|8|12|19|7|13|9|14|14|8|17|14|12|5|11|12|15|9|7,0,40,65,179.927765605844,146.711213481426
17,3,4,20|12|3|17|8|11|17|2|20|20|10|7|16|7|2|12|16|9|10|9|16|20|11|12|19|17|15|7|20,0,36,61,181.127414502668,146.711213481426
17,3,5,19|14|15|6|11|10|10|12|15|10|14|13|13|7|8|7|10|13|4|8|10|19|8|12|13|13|7|17|8,0,39,57,182.727797447889,146.711213481426
17,3,6,17|11|9|7|15|9|17|15|12|18|13|13|14|9|10|10|13|7|15|9|16|16|7|11|10|10|13|13|13,0,32,57,182.730794290418,146.711213481426
17,3,7,20|18|4|14|19|5|12|8|2|8|18|15|3|14|9|14|9|8|19|12|4|8|19|14|20|12|12|20|9,0,38,53,182.741851348046,146.711213481426
17,3,8,15|11|16|13|11|8|13|19|19|9|4|9|18|15|12|8|13|6|13|8|17|17|18|13|12|10|18|18|11,0,50,60,182.867965779725,146.711213481426
17,3,9,15|10|11|9|11|10|11|7|10|10|12|8|16|11|9|8|12|8|12|13|11|17|11|9|8|10|15|11|13,0,39,42,183.782598069837,146.711213481426
17,3,10,18|12|13|8|5|11|8|18|14|7|9|12|11|7|17|10|3|11|9|13|10|9|16|8|12|15|13|5|7,0,57,47,183.852800622282,146.711213481426
13,3,1,20|7|13|3|20|18|19|19|2|2|14|19|8|2|13|4|11|16|3|5|17|19|5|11|7|9|19|6|12,0,35,37,175.703588969986,128.494055616856
13,3,2,14|17|9|11|12|11|10|11|5|18|9|9|19|6|9|16|12|11|12|12|18|16|10|9|13|8|11|8|10,0,49,69,177.079107321601,128.494055616856
13,3,3,14|15|13|3|14|2|6|2|19|2|17|5|6|16|10|19|8|11|12|2|20|14|6|20|17|16|11|16|19,0,32,34,177.106316220868,128.494055616856
13,3,4,6|2|16|5|14|20|6|5|18|4|16|6|14|9|5|17|6|4|18|6|4|9|6|19|2|6|18|12|7,0,53,77,177.591046802814,128.494055616856
13,3,5,17|5|19|16|14|10|4|15|13|16|7|3|17|11|3|5|15|14|2|14|18|2|4|6|12|16|12|6|10,0,30,45,177.615964682753,128.494055616856
13,3,6,9|10|15|8|16|8|7|6|14|9|13|12|13|11|10|7|12|13|11|13|11|10|7|12|11|7|17|10|15,0,44,56,177.777097017811,128.494055616856
13,3,7,7|16|20|4|10|11|5|12|11|11|11|11|11|9|3|15|2|11|16|12|14|3|9|18|15|19|18|11|4,0,70,48,178.795609261927,128.494055616856
13,3,8,15|13|20|20|10|11|20|4|7|10|5|8|2|19|17|17|9|19|9|18|8|17|12|19|13|11|14|8|6,0,55,72,178.842244832963,128.494055616856
13,3,9,12|12|7|10|9|10|7|8|10|7|14|14|9|16|9|11|11|14|12|11|11|15|15|19|9|11|12|10|11,0,45,72,179.143853687206,128.494055616856
13,3,10,19|9|20|7|10|17|7|5|11|5|15|8|5|12|9|4|13|5|19|20|15|6|19|7|12|9|7|8|14,0,75,54,179.149006581445,128.494055616856
9,2,1,20|7|13|3|20|18|19|19|2|2|14|19|8|2|13|4|11|16|3|5|17|19|5|11|7|9|19|6|12,0,35,37,167.272676966945,215.40385359923
9,2,2,18|17|18|3|17|16|8|9|14|17|15|2|10|8|10|10|17|8|7|11|7|15|12|16|8|10|15|20|7,0,50,80,167.700803131309,215.40385359923
9,2,3,18|2|3|8|3|14|11|6|6|18|10|18|3|19|17|13|7|19|19|2|13|16|20|16|17|8|20|8|15,0,68,46,168.24271299264,215.40385359923
9,2,4,18|12|13|8|5|11|8|18|14|7|9|12|11|7|17|10|3|11|9|13|10|9|16|8|12|15|13|5|7,0,57,47,168.662662074391,215.40385359923
9,2,5,18|10|7|12|13|14|13|15|20|15|16|20|7|13|7|13|11|16|3|13|10|4|8|8|16|7|14|11|11,0,64,61,169.143244918625,215.40385359923
9,2,6,17|6|9|8|6|11|9|15|18|14|15|11|10|9|10|15|11|11|11|8|13|10|6|10|10|12|13|16|9,0,51,74,169.370224719658,215.40385359923
9,2,7,16|12|12|3|12|13|17|15|9|11|12|8|10|5|11|10|13|17|7|10|13|12|10|14|9|11|17|13|14,0,39,45,169.409043768295,215.40385359923
9,2,8,17|5|19|16|14|10|4|15|13|16|7|3|17|11|3|5|15|14|2|14|18|2|4|6|12|16|12|6|10,0,30,45,170.034125412138,215.40385359923
9,2,9,14|8|19|7|3|13|13|3|8|14|13|20|13|6|5|9|17|14|7|13|5|14|10|11|10|11|15|14|10,0,58,30,170.152307135917,215.40385359923
9,2,10,16|10|2|19|16|6|4|5|10|8|20|8|14|20|13|2|13|17|9|13|16|20|6|6|2|11|18|4|4,0,35,48,171.314225386966,215.40385359923
14,3,1,20|7|13|3|20|18|19|19|2|2|14|19|8|2|13|4|11|16|3|5|17|19|5|11|7|9|19|6|12,0,35,37,166.559234643402,150.659269479911
14,3,2,18|2|3|8|3|14|11|6|6|18|10|18|3|19|17|13|7|19|19|2|13|16|20|16|17|8|20|8|15,0,68,46,167.405357680097,150.659269479911
14,3,3,20|11|11|15|17|6|11|8|8|6|12|11|9|11|4|11|13|14|4|11|13|16|7|10|7|14|16|8|12,0,43,37,168.48308914297,150.659269479911
14,3,4,15|11|16|13|11|8|13|19|19|9|4|9|18|15|12|8|13|6|13|8|17|17|18|13|12|10|18|18|11,0,50,60,168.823545334646,150.659269479911
14,3,5,20|12|3|17|8|11|17|2|20|20|10|7|16|7|2|12|16|9|10|9|16|20|11|12|19|17|15|7|20,0,36,61,169.211875860033,150.659269479911
14,3,6,18|10|7|12|13|14|13|15|20|15|16|20|7|13|7|13|11|16|3|13|10|4|8|8|16|7|14|11|11,0,64,61,169.95983761079,150.659269479911
14,3,7,17|13|15|11|14|12|6|14|15|10|12|13|13|9|8|6|15|8|7|7|14|14|7|16|8|10|15|11|8,0,34,60,170.195618425951,150.659269479911
14,3,8,18|17|18|3|17|16|8|9|14|17|15|2|10|8|10|10|17|8|7|11|7|15|12|16|8|10|15|20|7,0,50,80,170.450313312231,150.659269479911
14,3,9,16|10|2|19|16|6|4|5|10|8|20|8|14|20|13|2|13|17|9|13|16|20|6|6|2|11|18|4|4,0,35,48,170.468666308933,150.659269479911
14,3,10,14|7|16|6|13|12|11|14|9|5|13|17|7|18|14|13|9|10|14|14|7|8|6|10|11|8|16|12|12,0,69,49,170.937074250729,150.659269479911
12,3,1,20|7|13|3|20|18|19|19|2|2|14|19|8|2|13|4|11|16|3|5|17|19|5|11|7|9|19|6|12,0,35,37,152.435780681251,185.890786767006
12,3,2,18|10|16|10|10|8|10|14|11|10|15|14|13|12|7|8|12|16|7|14|16|16|6|11|6|14|15|10|9,0,34,47,154.179520015457,185.890786767006
12,3,3,18|17|18|3|17|16|8|9|14|17|15|2|10|8|10|10|17|8|7|11|7|15|12|16|8|10|15|20|7,0,50,80,154.345670799597,185.890786767006
12,3,4,16|12|17|9|14|16|10|12|19|14|12|6|9|9|5|11|12|10|16|13|10|11|13|11|13|9|15|15|8,0,37,68,154.363601692818,185.890786767006
12,3,5,15|11|16|13|11|8|13|19|19|9|4|9|18|15|12|8|13|6|13|8|17|17|18|13|12|10|18|18|11,0,50,60,154.517069536342,185.890786767006
12,3,6,20|18|4|14|19|5|12|8|2|8|18|15|3|14|9|14|9|8|19|12|4|8|19|14|20|12|12|20|9,0,38,53,155.151969831992,185.890786767006
12,3,7,19|9|4|5|12|7|9|4|6|13|15|14|10|11|10|6|15|13|8|10|12|16|12|13|13|7|13|17|12,0,40,49,155.404955985046,185.890786767006
12,3,8,18|2|3|8|3|14|11|6|6|18|10|18|3|19|17|13|7|19|19|2|13|16|20|16|17|8|20|8|15,0,68,46,155.590253017573,185.890786767006
12,3,9,17|12|9|6|17|12|12|9|11|10|15|12|13|9|7|12|12|13|9|8|17|12|12|12|13|14|17|8|14,0,40,38,155.704203818758,185.890786767006
12,3,10,16|15|12|9|14|9|7|12|18|6|13|10|9|11|11|13|7|12|7|11|9|14|6|17|16|12|14|18|9,0,46,72,155.763337319604,185.890786767006
20,3,1,20|7|13|3|20|18|19|19|2|2|14|19|8|2|13|4|11|16|3|5|17|19|5|11|7|9|19|6|12,0,35,37,174.962373066541,134.695267482599
20,3,2,15|11|16|13|11|8|13|19|19|9|4|9|18|15|12|8|13|6|13|8|17|17|18|13|12|10|18|18|11,0,50,60,175.283371222004,134.695267482599
20,3,3,17|9|15|7|10|12|14|10|12|8|12|7|5|9|15|9|11|16|11|12|9|12|7|15|9|13|15|8|15,0,53,60,176.004973602956,134.695267482599
20,3,4,17|5|19|16|14|10|4|15|13|16|7|3|17|11|3|5|15|14|2|14|18|2|4|6|12|16|12|6|10,0,30,45,176.747481843715,134.695267482599
20,3,5,17|8|10|15|14|12|11|14|10|13|13|11|12|13|13|5|12|11|9|9|13|13|13|11|12|7|17|16|10,0,45,69,176.78600777025,134.695267482599
20,3,6,18|2|3|8|3|14|11|6|6|18|10|18|3|19|17|13|7|19|19|2|13|16|20|16|17|8|20|8|15,0,68,46,177.167557846563,134.695267482599
20,3,7,15|11|14|5|9|10|7|13|15|12|13|7|15|10|8|9|13|9|5|16|15|7|8|7|13|14|12|9|14,0,71,56,177.318892252454,134.695267482599
20,3,8,16|8|17|15|12|11|7|8|13|16|11|7|11|16|9|14|14|10|15|14|13|13|17|17|5|8|14|11|13,0,44,60,177.872558713398,134.695267482599
20,3,9,18|10|7|12|13|14|13|15|20|15|16|20|7|13|7|13|11|16|3|13|10|4|8|8|16|7|14|11|11,0,64,61,177.893744126643,134.695267482599
20,3,10,13|7|10|10|7|10|9|10|4|8|14|13|11|12|14|14|10|11|11|12|12|15|13|13|15|8|18|14|11,0,67,49,178.022443604153,134.695267482599
4,3,1,20|7|13|3|20|18|19|19|2|2|14|19|8|2|13|4|11|16|3|5|17|19|5|11|7|9|19|6|12,0,35,37,168.91899154553,158.87368868192
4,3,2,18|2|3|8|3|14|11|6|6|18|10|18|3|19|17|13|7|19|19|2|13|16|20|16|17|8|20|8|15,0,68,46,169.424977913631,158.87368868192
4,3,3,20|12|3|17|8|11|17|2|20|20|10|7|16|7|2|12|16|9|10|9|16|20|11|12|19|17|15|7|20,0,36,61,170.23932500088,158.87368868192
4,3,4,16|13|7|12|12|5|12|11|8|9|12|18|10|9|11|12|12|14|9|3|8|16|6|13|14|16|15|7|11,0,39,38,171.458989722997,158.87368868192
4,3,5,20|18|4|14|19|5|12|8|2|8|18|15|3|14|9|14|9|8|19|12|4|8|19|14|20|12|12|20|9,0,38,53,172.347419264498,158.87368868192
4,3,6,18|11|17|9|7|10|15|6|8|6|14|7|12|10|13|13|10|15|10|14|13|17|12|11|11|12|15|9|15,0,42,42,172.493783483903,158.87368868192
4,3,7,16|11|13|10|12|15|13|13|10|10|10|18|11|14|13|10|9|15|12|14|15|15|11|15|10|8|15|9|13,0,69,45,173.004897954075,158.87368868192
4,3,8,14|15|13|3|14|2|6|2|19|2|17|5|6|16|10|19|8|11|12|2|20|14|6|20|17|16|11|16|19,0,32,34,173.052633780224,158.87368868192
4,3,9,16|11|12|10|16|11|12|11|15|11|16|8|17|11|9|7|12|14|7|11|17|15|7|8|6|15|15|6|11,0,36,73,173.792070053493,158.87368868192
4,3,10,18|12|13|8|5|11|8|18|14|7|9|12|11|7|17|10|3|11|9|13|10|9|16|8|12|15|13|5|7,0,57,47,174.059898229955,158.87368868192
7,3,1,20|7|13|3|20|18|19|19|2|2|14|19|8|2|13|4|11|16|3|5|17|19|5|11|7|9|19|6|12,0,35,37,169.958861576442,176.837758481503
7,3,2,18|7|11|13|13|19|4|8|9|10|10|12|10|4|8|7|13|9|6|13|16|12|12|8|13|12|15|14|10,0,62,51,170.228561771121,176.837758481503
7,3,3,18|2|3|8|3|14|11|6|6|18|10|18|3|19|17|13|7|19|19|2|13|16|20|16|17|8|20|8|15,0,68,46,170.284769913619,176.837758481503
7,3,4,20|12|3|17|8|11|17|2|20|20|10|7|16|7|2|12|16|9|10|9|16|20|11|12|19|17|15|7|20,0,36,61,172.532986533144,176.837758481503
7,3,5,15|13|20|20|10|11|20|4|7|10|5|8|2|19|17|17|9|19|9|18|8|17|12|19|13|11|14|8|6,0,55,72,172.546436576063,176.837758481503
7,3,6,18|15|14|12|16|12|8|11|8|8|17|8|3|14|17|12|8|13|12|13|9|13|11|15|13|10|13|14|5,0,57,66,172.836131451169,176.837758481503
7,3,7,16|10|2|19|16|6|4|5|10|8|20|8|14|20|13|2|13|17|9|13|16|20|6|6|2|11|18|4|4,0,35,48,173.137484038293,176.837758481503
7,3,8,16|18|9|6|13|16|7|5|6|8|17|17|8|9|10|10|7|8|7|9|13|13|8|10|10|12|16|7|9,0,60,42,173.309457942124,176.837758481503
7,3,9,15|11|16|13|11|8|13|19|19|9|4|9|18|15|12|8|13|6|13|8|17|17|18|13|12|10|18|18|11,0,50,60,173.668271576643,176.837758481503
7,3,10,18|12|13|8|5|11|8|18|14|7|9|12|11|7|17|10|3|11|9|13|10|9|16|8|12|15|13|5|7,0,57,47,173.756804787285,176.837758481503
2,3,1,20|7|13|3|20|18|19|19|2|2|14|19|8|2|13|4|11|16|3|5|17|19|5|11|7|9|19|6|12,0,35,37,162.313806002038,228.364413833618
2,3,2,20|18|4|14|19|5|12|8|2|8|18|15|3|14|9|14|9|8|19|12|4|8|19|14|20|12|12|20|9,0,38,53,163.905746671213,228.364413833618
2,3,3,10|7|8|13|11|14|12|7|8|9|14|9|11|10|13|13|9|10|14|10|7|12|10|13|17|10|18|13|13,0,74,57,164.325100201087,228.364413833618
2,3,4,14|7|7|6|13|12|14|9|5|8|16|9|10|11|10|7|11|8|12|10|11|16|6|10|13|8|16|9|12,0,39,39,165.087414433494,228.364413833618
2,3,5,18|2|3|8|3|14|11|6|6|18|10|18|3|19|17|13|7|19|19|2|13|16|20|16|17|8|20|8|15,0,68,46,165.228298702351,228.364413833618
2,3,6,17|15|11|7|10|14|11|10|10|11|15|16|9|14|10|8|16|13|12|14|11|16|12|9|10|8|14|14|10,0,67,53,165.387897334419,228.364413833618
2,3,7,17|11|17|5|18|12|10|15|7|10|8|9|11|8|12|11|13|18|10|13|12|9|8|10|8|14|15|15|9,0,43,43,165.533289620059,228.364413833618
2,3,8,18|17|18|3|17|16|8|9|14|17|15|2|10|8|10|10|17|8|7|11|7|15|12|16|8|10|15|20|7,0,50,80,165.795907513254,228.364413833618
2,3,9,15|11|16|13|11|8|13|19|19|9|4|9|18|15|12|8|13|6|13|8|17|17|18|13|12|10|18|18|11,0,50,60,166.082463184616,228.364413833618
2,3,10,17|10|10|10|12|8|12|4|11|10|12|13|7|12|12|11|12|11|11|12|6|14|11|16|11|14|15|14|17,0,50,54,166.256549504246,228.364413833618
11,2,1,20|7|13|3|20|18|19|19|2|2|14|19|8|2|13|4|11|16|3|5|17|19|5|11|7|9|19|6|12,0,35,37,175.617220291516,259.215794380506
11,2,2,18|2|3|8|3|14|11|6|6|18|10|18|3|19|17|13|7|19|19|2|13|16|20|16|17|8|20|8|15,0,68,46,176.690128756249,259.215794380506
11,2,3,19|15|10|4|15|13|10|9|12|15|14|6|9|6|12|4|12|12|13|13|7|15|12|10|17|10|14|12|10,0,44,48,177.88467466402,259.215794380506
11,2,4,15|8|12|8|14|11|6|14|14|7|15|10|13|5|9|4|15|8|8|11|14|5|6|10|8|14|16|14|12,0,51,69,178.184890599675,259.215794380506
11,2,5,18|11|16|8|9|11|13|11|12|11|12|7|4|11|9|7|10|15|13|7|15|13|6|9|9|12|15|13|9,0,37,37,178.675238669283,259.215794380506
11,2,6,16|10|2|19|16|6|4|5|10|8|20|8|14|20|13|2|13|17|9|13|16|20|6|6|2|11|18|4|4,0,35,48,178.693395987967,259.215794380506
11,2,7,20|12|3|17|8|11|17|2|20|20|10|7|16|7|2|12|16|9|10|9|16|20|11|12|19|17|15|7|20,0,36,61,178.80237746287,259.215794380506
11,2,8,16|11|14|12|10|11|12|8|6|9|14|13|12|13|14|7|11|16|8|15|15|5|9|9|12|9|14|11|14,0,75,44,179.018627228333,259.215794380506
11,2,9,18|10|7|12|13|14|13|15|20|15|16|20|7|13|7|13|11|16|3|13|10|4|8|8|16|7|14|11|11,0,64,61,179.394863309323,259.215794380506
11,2,10,17|9|10|7|14|9|10|8|11|8|12|14|16|15|10|12|12|11|8|4|14|15|9|13|14|10|16|11|12,0,37,46,179.396963472111,259.215794380506
18,3,1,18|19|8|6|6|16|10|9|13|6|9|16|12|17|6|5|13|19|3|17|19|18|8|17|20|3|14|10|20,2,71,68,162.793875426157,127.12876808246
18,3,2,18|13|14|8|14|6|9|12|12|7|12|7|6|12|10|13|10|14|14|13|15|9|10|18|18|6|15|10|17,2,73,73,166.743249192655,127.12876808246
18,3,3,16|11|12|7|17|3|18|5|4|19|19|15|17|8|11|16|9|17|14|19|11|18|20|2|9|16|19|16|3,2,68,72,166.90680590494,127.12876808246
18,3,4,15|10|15|9|19|3|15|5|15|9|3|12|12|4|20|11|2|2|9|11|14|9|7|17|19|18|20|14|18,2,80,80,167.395322029876,127.12876808246
18,3,5,17|20|20|14|17|19|6|10|18|6|8|19|3|16|8|4|12|15|20|14|15|10|3|14|2|2|4|17|9,0,39,76,168.046723439218,127.12876808246
18,3,6,15|18|11|14|13|17|11|10|11|7|15|10|7|16|11|6|12|8|17|13|9|9|5|9|9|8|17|17|8,0,58,71,170.395521350885,127.12876808246
18,3,7,19|15|9|19|12|20|12|12|12|14|16|4|3|6|15|12|6|11|15|7|12|13|4|16|5|7|17|16|2,2,78,71,171.149993214178,127.12876808246
18,3,8,17|5|11|7|14|16|11|13|8|5|14|12|7|17|11|6|13|12|16|5|14|16|7|11|11|9|19|15|10,0,62,48,172.316280229025,127.12876808246
18,3,9,20|17|13|7|14|8|11|9|12|5|6|13|10|18|8|7|7|12|4|16|14|19|9|15|15|5|17|9|18,2,77,73,172.556272589936,127.12876808246
18,3,10,16|10|16|7|18|3|16|6|11|8|12|18|10|9|18|15|7|13|16|7|12|9|14|12|18|13|18|18|14,2,75,76,173.244700404075,127.12876808246
5,3,1,18|6|5|9|4|11|5|4|17|8|17|8|13|8|6|7|11|8|11|12|16|13|6|8|9|16|14|14|9,0,41,63,166.315588127104,146.506635165215
5,3,2,20|18|4|14|19|5|12|8|2|8|18|15|3|14|9|14|9|8|19|12|4|8|19|14|20|12|12|20|9,0,38,53,168.125595307217,146.506635165215
5,3,3,20|12|3|17|8|11|17|2|20|20|10|7|16|7|2|12|16|9|10|9|16|20|11|12|19|17|15|7|20,0,36,61,168.86016583252,146.506635165215
5,3,4,18|12|13|8|5|11|8|18|14|7|9|12|11|7|17|10|3|11|9|13|10|9|16|8|12|15|13|5|7,0,57,47,169.212274255038,146.506635165215
5,3,5,18|2|3|8|3|14|11|6|6|18|10|18|3|19|17|13|7|19|19|2|13|16|20|16|17|8|20|8|15,0,68,46,169.992718306891,146.506635165215
5,3,6,16|7|6|12|2|7|18|6|5|4|8|14|13|4|14|15|12|8|15|5|5|7|6|5|14|7|9|18|7,0,62,57,170.056522148722,146.506635165215
5,3,7,14|6|3|7|4|11|8|16|11|10|18|13|8|8|16|7|8|10|9|6|16|11|7|11|17|15|17|10|10,0,62,55,170.195405035794,146.506635165215
5,3,8,16|12|7|12|8|14|10|11|11|12|10|15|4|5|16|7|8|12|16|7|14|7|13|17|11|7|14|15|15,0,64,45,170.319049179523,146.506635165215
5,3,9,13|14|6|14|14|3|14|11|10|5|16|6|8|10|8|4|8|8|14|9|12|12|10|15|9|13|9|18|9,0,37,62,170.377309074433,146.506635165215
