repetition,cviter,trial,growth.factors,num.extra.layers,units1,units2,mse.test.mean,time.in.mins
7,3,9,6|13|2|9|19|7|7|7|11|13|9|10|10|17|11|11|14|7|11,2,68,69,133.113364312442,293.906004234155
7,3,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,134.944441991797,293.906004234155
15,3,1,6|7|7|9|16|5|13|10|14|11|12|15|5|18|13|11|13|14|10,2,75,76,127.69773307021,292.593213597933
15,3,2,9|15|6|8|14|8|9|17|13|13|7|8|6|15|8|10|16|11|15,2,76,73,127.994088625247,292.593213597933
15,3,3,8|12|6|3|12|8|9|9|14|13|17|7|9|14|12|10|16|15|15,2,75,72,128.61014222017,292.593213597933
15,3,4,7|13|8|6|17|6|17|15|8|14|8|9|8|13|14|13|16|15|5,2,78,75,128.859147047406,292.593213597933
15,3,5,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,129.389532340353,292.593213597933
15,3,6,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,129.812608320647,292.593213597933
15,3,7,12|10|4|7|18|8|16|15|12|12|9|10|8|12|15|4|14|16|9,2,70,75,130.559434999821,292.593213597933
15,3,8,13|8|4|5|18|6|18|10|11|14|7|9|8|9|15|12|11|16|19,2,77,69,131.220849603172,292.593213597933
15,3,9,7|9|7|5|4|5|12|13|12|10|8|11|12|16|12|8|13|9|14,2,70,77,131.682930034311,292.593213597933
15,3,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,134.941830426288,292.593213597933
18,3,1,12|8|4|7|18|8|16|13|7|15|8|9|8|7|13|14|16|17|8,2,77,75,127.780129307637,301.354849334558
18,3,2,6|16|11|10|16|11|12|13|14|11|10|6|11|10|14|11|18|13|16,2,76,74,128.772832161337,301.354849334558
18,3,3,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,129.179259875063,301.354849334558
18,3,4,10|15|5|8|13|4|16|14|12|9|11|10|14|12|15|11|14|14|6,2,72,78,129.745899187867,301.354849334558
18,3,5,9|7|5|12|15|12|18|11|8|15|11|3|12|14|10|9|17|8|15,2,72,75,130.263977032051,301.354849334558
18,3,6,5|11|4|5|8|7|17|8|13|15|8|11|7|13|10|14|15|10|16,2,75,71,130.572341528103,301.354849334558
18,3,7,14|9|3|8|15|5|9|9|14|16|9|9|12|11|12|9|18|10|16,2,75,73,130.589259077288,301.354849334558
18,3,8,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,132.102552138936,301.354849334558
18,3,9,6|6|7|7|12|8|16|11|16|11|10|7|6|12|11|7|15|16|7,2,68,72,132.864528277429,301.354849334558
18,3,10,7|16|3|4|17|12|13|15|14|9|9|12|7|14|12|6|15|14|15,2,77,69,132.927645525355,301.354849334558
20,3,1,10|8|3|11|9|9|14|15|14|15|7|4|8|15|15|14|10|11|15,2,76,75,128.213876821518,301.036211764812
20,3,2,6|8|10|7|11|10|16|17|16|11|10|13|10|16|14|12|13|10|5,2,76,78,128.477677816481,301.036211764812
20,3,3,8|11|3|6|17|7|15|11|11|13|10|9|11|17|12|10|19|12|17,2,78,73,129.338503492065,301.036211764812
20,3,4,9|14|6|9|15|9|14|10|14|15|7|11|8|8|13|8|14|16|6,2,76,73,130.850726581639,301.036211764812
20,3,5,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,130.932129416721,301.036211764812
20,3,6,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,132.348014636847,301.036211764812
20,3,7,13|11|3|7|14|9|15|8|14|13|10|6|4|15|7|13|15|7|16,2,72,76,132.456790549063,301.036211764812
20,3,8,6|10|8|6|16|7|16|15|16|6|11|8|7|14|10|9|16|15|12,2,67,70,133.256558211666,301.036211764812
20,3,9,7|5|4|2|13|13|19|16|10|14|8|8|9|8|16|11|9|16|14,2,76,69,133.581923292654,301.036211764812
20,3,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,135.396302015639,301.036211764812
17,3,1,14|6|5|4|17|11|12|12|14|14|5|8|14|14|15|11|11|15|11,2,77,75,127.594567248611,308.914993866285
17,3,2,4|15|3|6|11|11|9|8|14|16|7|11|12|15|10|11|15|10|8,2,76,75,128.005764073209,308.914993866285
17,3,3,6|11|4|6|12|5|12|8|10|10|7|4|7|18|8|10|17|10|17,2,75,71,129.176358423009,308.914993866285
17,3,4,5|5|6|10|15|7|18|12|9|11|8|10|10|10|17|13|17|16|6,2,78,72,129.589094023034,308.914993866285
17,3,5,11|10|2|7|13|10|13|11|12|14|13|9|7|13|15|13|17|17|17,2,78,75,129.948784808911,308.914993866285
17,3,6,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,130.781930074625,308.914993866285
17,3,7,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,131.428280706751,308.914993866285
17,3,8,9|14|4|5|20|10|11|13|10|18|8|10|11|15|10|10|17|8|17,2,77,71,131.475692166473,308.914993866285
17,3,9,6|11|7|11|16|8|17|14|17|13|10|9|8|12|11|7|12|12|13,2,70,73,133.051636982983,308.914993866285
17,3,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,137.777639445404,308.914993866285
10,3,1,7|11|6|11|17|10|11|13|15|15|9|11|9|15|16|11|16|13|5,2,78,75,128.336384986054,311.667616065343
10,3,2,6|9|3|5|15|12|7|7|12|10|9|4|8|16|9|11|13|15|14,2,78,76,128.46525890787,311.667616065343
10,3,3,11|6|4|5|14|9|15|12|9|15|8|9|15|11|14|14|16|16|16,2,78,75,130.340294576706,311.667616065343
10,3,4,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,130.346036676857,311.667616065343
10,3,5,13|9|3|8|15|7|5|17|11|11|10|7|7|14|7|14|17|14|8,2,74,76,130.535054755436,311.667616065343
10,3,6,8|11|11|9|14|9|15|16|16|13|7|6|9|8|14|11|15|17|12,2,72,75,130.967729595837,311.667616065343
10,3,7,9|14|4|5|16|5|15|12|11|13|8|14|10|16|6|9|15|12|14,2,74,72,131.483810962268,311.667616065343
10,3,8,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,132.41640746329,311.667616065343
10,3,9,11|16|4|10|17|6|14|12|14|11|15|8|6|11|15|9|12|13|18,2,78,71,132.935488870552,311.667616065343
10,3,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,135.820245998324,311.667616065343
9,3,1,6|7|4|8|17|10|15|9|13|12|9|7|8|12|13|11|17|18|14,2,77,76,125.095890212444,314.155322217941
9,3,2,9|14|5|6|15|8|11|7|12|9|10|11|8|11|9|13|17|13|18,2,75,76,125.870903823889,314.155322217941
9,3,3,11|14|3|9|7|9|14|9|17|10|9|10|10|10|15|9|15|8|8,2,73,75,126.707389397362,314.155322217941
9,3,4,8|7|6|7|16|8|5|17|14|14|7|10|12|13|12|12|14|11|17,2,76,75,126.999136900506,314.155322217941
9,3,5,12|8|9|7|18|10|15|9|16|15|7|10|7|15|13|7|17|7|16,2,76,73,127.182839932112,314.155322217941
9,3,6,14|16|5|13|16|8|12|11|11|17|10|5|9|15|11|12|16|13|10,2,75,77,127.677330435546,314.155322217941
9,3,7,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,127.889096528546,314.155322217941
9,3,8,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,128.174263347907,314.155322217941
9,3,9,8|14|8|4|13|7|15|17|14|11|7|11|4|14|11|6|14|12|9,2,69,71,130.423028524247,314.155322217941
9,3,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,133.86677455964,314.155322217941
1,3,1,12|5|4|6|12|8|15|13|13|14|6|6|8|14|12|12|12|10|18,2,78,77,127.494885777102,327.021926299731
1,3,2,7|6|6|13|11|11|10|9|12|15|7|5|6|14|6|9|18|19|16,2,77,75,128.781887446044,327.021926299731
1,3,3,9|16|6|7|14|10|7|11|15|13|14|6|6|12|12|7|10|17|19,2,76,73,130.159271177313,327.021926299731
1,3,4,10|13|4|4|8|6|12|10|14|14|11|11|10|13|5|9|16|15|15,2,76,78,130.200355121126,327.021926299731
1,3,5,14|15|3|14|16|8|12|14|12|15|10|7|8|14|10|12|16|13|11,2,76,75,130.965139664671,327.021926299731
1,3,6,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,131.046044797625,327.021926299731
1,3,7,11|14|9|5|12|13|16|16|12|9|8|7|12|15|14|12|16|17|14,2,78,74,132.179126101184,327.021926299731
1,3,8,8|8|6|10|12|5|15|17|14|10|8|9|8|10|17|8|12|18|8,2,71,75,132.516340251306,327.021926299731
1,3,9,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,134.701513575475,327.021926299731
1,3,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,136.372267780573,327.021926299731
14,3,1,5|11|5|5|14|12|8|11|14|14|10|7|4|15|7|10|17|10|16,2,78,77,126.421906828803,322.181324497859
14,3,2,7|7|5|6|18|5|13|12|13|6|10|8|7|14|13|13|12|9|11,2,76,75,127.473703400489,322.181324497859
14,3,3,7|15|7|9|10|6|14|10|16|11|7|10|7|7|12|9|14|9|15,2,74,77,127.554458036471,322.181324497859
14,3,4,5|8|4|9|15|10|15|11|19|15|6|9|12|14|14|11|13|16|9,2,78,71,129.236436943156,322.181324497859
14,3,5,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,129.349519010082,322.181324497859
14,3,6,11|7|3|11|15|12|18|14|13|13|7|12|8|11|13|14|19|14|16,2,78,71,129.499109087923,322.181324497859
14,3,7,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,129.724997716791,322.181324497859
14,3,8,8|16|6|7|10|5|8|16|15|14|9|9|11|15|11|14|13|14|17,2,75,69,130.571642097876,322.181324497859
14,3,9,10|12|6|6|15|9|14|14|9|10|10|8|6|14|11|7|18|15|15,2,69,70,133.097647417091,322.181324497859
14,3,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,134.783291959299,322.181324497859
16,3,1,6|8|8|8|13|9|12|11|11|8|8|9|6|11|14|9|13|12|17,2,76,78,126.683945148906,321.839609030883
16,3,2,9|17|3|5|15|12|17|14|13|12|10|9|8|14|12|15|13|12|12,2,78,76,127.858027022946,321.839609030883
16,3,3,8|6|4|5|10|7|14|8|12|13|6|9|9|12|9|13|17|8|12,2,75,73,128.851145835632,321.839609030883
16,3,4,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,128.974092964704,321.839609030883
16,3,5,5|13|9|6|15|9|15|15|17|13|7|13|13|9|13|10|13|16|8,2,74,72,128.985564828174,321.839609030883
16,3,6,11|8|3|4|15|8|8|15|12|15|10|15|9|15|9|10|14|15|18,2,77,73,129.463977504627,321.839609030883
16,3,7,12|13|5|11|19|6|15|7|10|14|6|10|7|15|12|7|15|18|16,2,76,71,130.319324957921,321.839609030883
16,3,8,10|6|3|13|18|6|14|11|14|8|10|10|12|9|12|10|18|15|6,2,76,72,130.353784489076,321.839609030883
16,3,9,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,130.759714169502,321.839609030883
16,3,10,7|10|7|7|11|7|16|17|14|15|8|8|6|15|11|8|16|14|12,2,68,69,131.420800076648,321.839609030883
8,3,1,7|15|5|5|19|12|12|9|11|16|8|8|11|11|9|10|14|15|14,2,77,75,127.781920616624,325.955507600307
8,3,2,7|9|4|5|9|7|16|8|14|10|7|9|10|15|14|11|19|7|18,2,78,76,129.30426987158,325.955507600307
8,3,3,8|17|3|9|7|10|13|19|11|11|9|9|12|17|10|12|17|11|11,2,76,73,129.358910771937,325.955507600307
8,3,4,14|8|12|5|17|9|13|12|13|12|6|7|8|16|16|11|17|18|6,2,76,74,130.057431188847,325.955507600307
8,3,5,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,131.245563676711,325.955507600307
8,3,6,14|12|7|4|16|7|8|13|16|12|11|9|12|15|15|10|15|9|17,2,71,75,132.452016008895,325.955507600307
8,3,7,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,132.456743307006,325.955507600307
8,3,8,9|12|4|8|13|11|19|14|14|9|7|7|6|15|11|9|17|14|14,2,68,74,133.251813880867,325.955507600307
8,3,9,5|11|4|9|14|5|11|13|16|11|10|12|6|13|11|11|11|17|13,2,76,68,133.743151476783,325.955507600307
8,3,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,135.636619212628,325.955507600307
12,3,1,6|8|6|8|6|7|13|7|9|11|6|9|9|12|10|12|16|14|16,2,77,76,126.484218290235,329.659640649954
12,3,2,4|12|6|8|15|12|15|8|16|15|8|9|9|7|10|14|16|10|19,2,76,74,127.748064633291,329.659640649954
12,3,3,11|16|4|10|11|5|16|17|13|8|7|15|7|10|12|14|17|16|15,2,77,72,127.874781540414,329.659640649954
12,3,4,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,128.302336725715,329.659640649954
12,3,5,3|6|4|14|17|6|13|9|13|11|11|6|8|15|13|14|15|14|17,2,75,71,128.559089219109,329.659640649954
12,3,6,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,128.595116434865,329.659640649954
12,3,7,10|14|3|9|13|10|17|13|11|14|15|7|9|17|10|7|15|14|14,2,76,74,128.848675379206,329.659640649954
12,3,8,8|13|3|10|10|10|8|6|16|9|11|4|5|18|10|11|18|5|18,2,71,74,129.806311465254,329.659640649954
12,3,9,9|12|4|4|19|10|4|13|11|11|7|10|9|14|9|8|16|13|19,2,78,71,131.218910368643,329.659640649954
12,3,10,8|9|7|5|16|6|13|14|16|10|9|10|5|13|12|9|15|12|10,2,67,73,132.619504278348,329.659640649954
19,4,1,9|11|3|10|13|10|16|12|8|10|7|7|6|11|13|7|17|11|19,2,77,77,126.988572771137,284.590067136288
19,4,2,9|15|8|9|15|9|9|12|17|11|10|5|10|10|12|10|13|14|16,2,77,74,128.027417812298,284.590067136288
19,4,3,9|16|5|9|14|5|17|11|9|15|7|10|10|13|10|9|13|14|7,2,79,72,130.328434665844,284.590067136288
19,4,4,7|13|4|12|13|13|13|15|12|10|9|7|7|15|8|11|13|15|18,2,71,75,130.578435777532,284.590067136288
19,4,5,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,130.754945949411,284.590067136288
19,4,6,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,130.978449838955,284.590067136288
19,4,7,12|13|4|8|18|8|17|11|11|15|9|7|8|3|13|12|18|11|18,2,75,71,131.007494860373,284.590067136288
19,4,8,8|9|5|6|17|9|16|13|15|13|8|12|10|13|11|14|15|17|11,2,70,72,131.082685264891,284.590067136288
19,4,9,9|16|7|5|12|5|18|16|14|9|9|11|6|12|15|12|8|11|16,2,75,71,131.181755397215,284.590067136288
19,4,10,4|8|4|5|14|9|10|6|12|11|10|6|7|13|12|8|17|16|17,2,76,70,132.755244745831,284.590067136288
13,4,1,7|9|3|5|14|11|16|18|7|13|8|12|9|11|14|13|10|14|6,2,76,74,123.274338113288,262.902170217037
13,4,2,7|8|9|7|16|10|11|14|14|14|8|13|8|12|11|12|16|15|5,2,78,77,123.553489681069,262.902170217037
13,4,3,13|7|4|6|12|10|12|15|12|10|10|11|8|9|18|11|15|17|14,2,77,75,124.027343277874,262.902170217037
13,4,4,8|15|6|7|12|12|18|6|12|7|8|8|7|14|12|12|14|10|15,2,75,78,124.164436834337,262.902170217037
13,4,5,8|10|4|4|13|13|17|14|12|12|9|5|12|11|9|8|17|12|9,2,77,73,124.7384728146,262.902170217037
13,4,6,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,125.538666766038,262.902170217037
13,4,7,8|5|5|13|14|9|15|13|15|10|7|9|13|14|14|13|14|15|5,2,70,75,126.119563930843,262.902170217037
13,4,8,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,126.347741554269,262.902170217037
13,4,9,9|15|3|8|18|5|12|13|16|15|10|9|9|13|12|8|14|15|16,2,75,70,126.870445398408,262.902170217037
13,4,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,127.84360554224,262.902170217037
3,4,1,6|13|5|3|15|7|8|13|14|15|8|14|10|14|13|9|17|11|9,2,78,74,124.788211915466,302.803067731857
3,4,2,6|13|3|11|12|8|10|9|14|14|8|7|7|18|6|8|14|10|18,2,76,74,125.001464182991,302.803067731857
3,4,3,13|5|8|6|17|10|12|17|15|15|6|8|11|14|6|8|11|17|13,2,79,77,125.220437977028,302.803067731857
3,4,4,6|16|4|7|16|14|11|14|10|14|7|6|7|9|12|12|15|12|15,2,77,73,126.823733174394,302.803067731857
3,4,5,13|8|6|7|17|9|17|16|14|6|8|7|12|15|15|13|19|13|6,2,79,71,126.917866690985,302.803067731857
3,4,6,6|6|4|7|11|11|11|9|17|9|8|11|9|13|15|13|17|18|16,2,77,76,127.147416033848,302.803067731857
3,4,7,12|16|4|6|15|7|9|13|18|15|8|8|10|14|9|12|17|12|13,2,73,68,127.660401848589,302.803067731857
3,4,8,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,128.057214744853,302.803067731857
3,4,9,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,128.323364541647,302.803067731857
3,4,10,8|9|6|10|15|6|16|13|13|9|11|8|6|12|11|9|14|15|11,2,68,73,131.252292994914,302.803067731857
2,4,1,12|10|5|7|16|9|14|12|15|16|8|11|8|10|12|9|14|14|17,2,76,76,127.581757283629,287.732847766081
2,4,2,8|14|6|5|19|16|13|14|13|14|4|9|11|14|5|14|19|12|14,2,78,75,129.067150251443,287.732847766081
2,4,3,14|5|6|8|18|7|14|13|12|11|13|4|8|15|7|12|18|12|15,2,76,73,129.563728950669,287.732847766081
2,4,4,8|5|5|5|14|8|15|8|12|10|9|9|9|15|15|15|15|16|16,2,77,73,130.113454890071,287.732847766081
2,4,5,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,130.735261886894,287.732847766081
2,4,6,5|16|4|7|16|10|14|8|10|14|12|5|8|19|8|8|13|8|16,2,72,70,131.364308798041,287.732847766081
2,4,7,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,131.789513091462,287.732847766081
2,4,8,4|8|12|8|14|5|18|15|15|12|12|14|10|11|14|9|17|10|7,2,70,72,132.850554314503,287.732847766081
2,4,9,8|13|5|5|12|7|15|14|13|8|6|9|11|15|9|9|15|15|6,2,68,74,132.958910419375,287.732847766081
2,4,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,134.731605568413,287.732847766081
10,4,1,11|13|6|10|15|9|11|18|11|11|8|11|13|15|12|12|15|20|4,2,77,75,126.240144246469,261.814319602648
10,4,2,13|9|7|4|12|6|15|11|16|12|12|8|8|10|15|12|17|14|15,2,77,75,126.642710178552,261.814319602648
10,4,3,6|6|6|6|17|11|15|14|13|16|7|11|8|14|11|8|14|11|12,2,75,75,127.077248799216,261.814319602648
10,4,4,5|12|10|10|11|12|10|11|14|12|6|5|8|16|10|12|19|14|15,2,76,74,127.156909226446,261.814319602648
10,4,5,6|18|2|4|11|12|14|10|8|12|6|8|7|11|13|13|14|19|15,2,78,72,127.758848297506,261.814319602648
10,4,6,9|15|4|12|18|10|18|14|16|10|10|8|12|14|14|12|16|16|15,2,71,73,127.883456019404,261.814319602648
10,4,7,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,128.2974586535,261.814319602648
10,4,8,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,129.648858618089,261.814319602648
10,4,9,5|15|7|11|5|7|12|13|16|12|9|11|10|11|10|11|14|15|11,2,68,72,129.784823265983,261.814319602648
10,4,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,131.81676969207,261.814319602648
6,4,1,9|5|6|6|17|9|12|11|15|12|10|11|8|14|14|11|18|10|16,2,78,77,125.776697757396,342.872087136904
6,4,2,13|12|6|10|16|7|12|12|14|12|9|4|12|13|9|11|15|9|15,2,77,77,126.146720111245,342.872087136904
6,4,3,9|9|9|8|12|11|10|8|15|15|5|9|4|16|5|10|13|14|18,2,77,76,126.669106026249,342.872087136904
6,4,4,6|14|4|6|17|7|15|13|11|13|6|8|8|14|12|13|15|16|11,2,74,72,127.63397209514,342.872087136904
6,4,5,9|11|6|10|19|6|10|15|14|13|9|10|7|4|12|11|17|14|13,2,77,73,129.148880309265,342.872087136904
6,4,6,6|8|7|13|13|11|11|17|16|12|7|9|11|15|13|14|18|11|8,2,70,74,129.839673488628,342.872087136904
6,4,7,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,130.333733451173,342.872087136904
6,4,8,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,131.476355676092,342.872087136904
6,4,9,8|10|11|15|14|5|19|14|16|10|9|7|8|14|14|12|15|15|17,2,74,68,132.372997954313,342.872087136904
6,4,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,134.690399014963,342.872087136904
18,4,1,7|10|4|8|10|9|14|10|12|13|6|8|10|16|10|9|14|10|4,2,76,77,124.813338541021,276.501234817505
18,4,2,12|10|5|7|18|8|16|11|10|14|9|8|9|5|10|10|15|14|14,2,77,76,127.382781310083,276.501234817505
18,4,3,12|7|4|9|14|4|14|13|14|14|7|11|13|15|14|12|15|14|18,2,76,74,128.961248947724,276.501234817505
18,4,4,9|8|4|3|6|9|11|10|12|10|11|4|9|15|15|9|18|17|14,2,75,73,129.048502124878,276.501234817505
18,4,5,8|10|4|11|11|5|12|6|9|16|11|3|7|17|8|6|18|10|13,2,72,75,129.222333129819,276.501234817505
18,4,6,6|14|6|5|16|11|14|11|17|14|13|7|6|15|13|13|15|8|17,2,77,72,130.521783740554,276.501234817505
18,4,7,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,131.071182574637,276.501234817505
18,4,8,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,131.698536048481,276.501234817505
18,4,9,8|14|4|4|9|8|14|14|9|15|10|9|10|16|9|9|18|11|13,2,77,70,132.09914154091,276.501234817505
18,4,10,7|11|7|10|13|11|15|15|14|10|8|8|6|12|6|9|16|15|11,2,68,75,132.63353943569,276.501234817505
4,4,1,5|17|6|6|17|6|17|7|6|15|13|12|8|16|16|12|18|8|16,2,76,78,126.326292708048,319.914622700214
4,4,2,4|8|5|8|15|4|15|10|15|9|9|15|5|15|12|14|14|17|16,2,76,76,126.743798403546,319.914622700214
4,4,3,5|14|3|5|12|10|16|14|6|9|9|12|6|14|14|9|16|14|17,2,77,78,126.806012496782,319.914622700214
4,4,4,10|14|6|6|13|11|12|10|12|8|13|7|3|17|8|7|18|9|20,2,73,76,128.281606194657,319.914622700214
4,4,5,9|15|6|7|16|9|14|14|12|12|5|7|6|11|12|10|13|15|12,2,72,76,129.217874094695,319.914622700214
4,4,6,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,129.739805011108,319.914622700214
4,4,7,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,129.997031678824,319.914622700214
4,4,8,10|10|3|7|15|6|11|7|10|15|7|9|12|15|13|14|17|15|14,2,76,74,130.666284719806,319.914622700214
4,4,9,12|6|7|3|15|11|14|16|16|16|8|8|13|12|10|11|16|12|16,2,77,71,131.582852231006,319.914622700214
4,4,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,134.763199722395,319.914622700214
20,4,1,14|11|8|7|16|8|15|15|17|12|9|12|11|10|15|11|17|18|14,2,77,77,128.752104394144,277.565816215674
20,4,2,7|17|6|9|12|7|15|6|13|11|6|7|7|14|9|7|15|15|17,2,76,73,129.564075032574,277.565816215674
20,4,3,8|8|6|7|18|9|17|13|11|14|4|12|9|8|13|12|15|19|6,2,77,75,129.863472462128,277.565816215674
20,4,4,4|8|3|8|14|8|17|10|13|13|5|10|5|16|12|5|11|9|8,2,72,73,130.358101250512,277.565816215674
20,4,5,7|9|5|12|13|6|12|13|9|13|5|9|14|14|8|7|16|14|14,2,72,73,130.452773003447,277.565816215674
20,4,6,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,131.166318863466,277.565816215674
20,4,7,4|13|5|6|18|5|14|10|18|14|8|11|14|12|10|14|13|12|12,2,75,74,131.507276102898,277.565816215674
20,4,8,12|7|7|6|16|8|12|16|13|10|8|8|9|15|15|8|12|10|13,2,77,72,132.00765581236,277.565816215674
20,4,9,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,133.840991379147,277.565816215674
20,4,10,9|12|6|6|13|8|15|18|13|10|11|7|6|11|11|12|16|14|9,2,66,68,135.596185550581,277.565816215674
17,4,1,8|16|4|8|16|10|10|12|15|14|9|9|10|9|13|11|18|9|15,2,77,76,126.453816636121,270.602635451158
17,4,2,7|17|7|4|19|8|18|10|12|8|10|10|12|16|14|14|13|16|16,2,77,74,127.094942008629,270.602635451158
17,4,3,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,128.386245755157,270.602635451158
17,4,4,13|10|5|13|19|10|9|14|13|15|8|8|8|16|11|11|15|18|13,2,77,75,129.07690538659,270.602635451158
17,4,5,9|12|3|4|17|5|10|13|10|11|13|8|10|15|14|10|12|17|7,2,78,73,129.675307362142,270.602635451158
17,4,6,10|14|8|5|11|7|13|10|18|8|11|6|7|16|7|9|14|13|19,2,76,75,129.971280692566,270.602635451158
17,4,7,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,130.202628248016,270.602635451158
17,4,8,10|6|7|8|13|6|16|16|14|10|8|8|8|11|14|10|15|12|13,2,71,73,130.41025729212,270.602635451158
17,4,9,8|10|10|9|17|5|19|12|16|16|8|11|4|6|10|13|13|16|4,2,78,69,132.734454993179,270.602635451158
17,4,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,133.219269215473,270.602635451158
12,4,1,10|8|10|10|18|7|14|18|14|15|10|8|8|16|13|10|14|11|5,2,77,78,123.613706303807,270.518008097013
12,4,2,9|14|6|4|16|10|15|9|14|8|10|9|8|15|12|7|14|9|16,2,76,76,125.284574900828,270.518008097013
12,4,3,9|7|5|10|16|7|9|9|16|17|11|7|6|13|9|5|16|12|17,2,78,74,125.797528344707,270.518008097013
12,4,4,7|9|6|4|17|6|14|15|14|13|9|9|14|9|16|12|15|13|16,2,78,76,126.976175297753,270.518008097013
12,4,5,11|17|7|7|17|11|11|11|18|11|7|10|11|16|10|12|17|16|12,2,76,73,127.271289564482,270.518008097013
12,4,6,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,127.941802286405,270.518008097013
