repetition,cviter,trial,growth.factors,num.extra.layers,units1,units2,mse.test.mean,time.in.mins
17,3,10,10|17,2,72,55,228.288806393438,49.3990338166555
8,3,1,14|2,1,80,69,176.618166300136,50.9327558517456
8,3,2,15|6,1,49,80,182.453651957127,50.9327558517456
8,3,3,15|10,1,80,2,183.357155153015,50.9327558517456
8,3,4,20|16,1,28,80,184.417565401109,50.9327558517456
8,3,5,18|6,1,21,73,187.637487252278,50.9327558517456
8,3,6,20|12,1,65,47,194.337441394968,50.9327558517456
8,3,7,2|5,2,77,79,199.576288372571,50.9327558517456
8,3,8,5|2,2,61,71,199.76003347466,50.9327558517456
8,3,9,20|6,1,41,58,201.629950460506,50.9327558517456
8,3,10,12|5,1,59,12,202.356117336608,50.9327558517456
20,3,1,20|17,1,28,80,195.602025787905,46.9851957003276
20,3,2,15|5,1,50,80,202.176611714753,46.9851957003276
20,3,3,10|20,1,62,80,202.501176749948,46.9851957003276
20,3,4,11|16,1,80,2,206.46834162563,46.9851957003276
20,3,5,10|5,1,80,34,207.54085411172,46.9851957003276
20,3,6,18|6,1,21,73,208.750936613799,46.9851957003276
20,3,7,12|5,1,59,12,215.348986639631,46.9851957003276
20,3,8,20|12,1,65,47,215.403651305982,46.9851957003276
20,3,9,10|17,2,72,55,219.249225708694,46.9851957003276
20,3,10,2|5,2,80,80,220.892207007683,46.9851957003276
14,3,1,20|15,1,30,80,206.576878312519,49.6355147322019
14,3,2,18|6,1,21,73,209.780117838756,49.6355147322019
14,3,3,15|5,1,80,29,210.465165610437,49.6355147322019
14,3,4,20|12,1,65,47,215.217658357964,49.6355147322019
14,3,5,20|11,1,80,2,217.952255517416,49.6355147322019
14,3,6,14|7,1,49,73,221.471765909204,49.6355147322019
14,3,7,12|5,1,59,12,226.328398217724,49.6355147322019
14,3,8,15|2,2,80,64,228.664400064578,49.6355147322019
14,3,9,20|2,1,42,56,232.452662161323,49.6355147322019
14,3,10,2|4,2,80,79,241.854147519122,49.6355147322019
2,3,1,13|8,1,49,75,191.419770093924,63.8124422192574
2,3,2,18|6,1,21,73,195.681083285477,63.8124422192574
2,3,3,2|20,1,80,2,197.065192006283,63.8124422192574
2,3,4,14|6,1,80,34,197.292514374662,63.8124422192574
2,3,5,5|2,1,80,53,198.986794103612,63.8124422192574
2,3,6,20|2,1,49,61,199.912930190318,63.8124422192574
2,3,7,2|5,2,80,80,203.64127746461,63.8124422192574
2,3,8,20|12,1,65,47,204.869447463535,63.8124422192574
2,3,9,12|5,1,59,12,208.316842660805,63.8124422192574
2,3,10,10|17,2,72,55,212.382680706024,63.8124422192574
4,3,1,16|14,1,80,2,191.012381999993,47.519587902228
4,3,2,18|6,1,21,73,192.878191418534,47.519587902228
4,3,3,20|17,1,25,80,193.538754623455,47.519587902228
4,3,4,20|12,1,65,47,202.997548289096,47.519587902228
4,3,5,16|6,1,49,80,207.128558954507,47.519587902228
4,3,6,15|2,1,80,29,207.803890757893,47.519587902228
4,3,7,12|5,1,59,12,211.099726425264,47.519587902228
4,3,8,2|5,2,79,79,214.064646746533,47.519587902228
4,3,9,12|12,1,58,55,216.120598037924,47.519587902228
4,3,10,20|7,1,42,49,217.023178849839,47.519587902228
12,3,1,18|16,1,27,80,181.957965417997,54.8933305501938
12,3,2,17|6,1,80,16,182.815418920405,54.8933305501938
12,3,3,18|6,1,21,73,184.968788082976,54.8933305501938
12,3,4,11|15,1,80,2,186.283188334371,54.8933305501938
12,3,5,13|8,1,49,79,187.965276612752,54.8933305501938
12,3,6,10|12,1,80,42,188.866814773131,54.8933305501938
12,3,7,18|2,1,80,80,191.173336019177,54.8933305501938
12,3,8,20|12,1,65,47,198.572842329457,54.8933305501938
12,3,9,2|5,2,80,79,198.960560370954,54.8933305501938
12,3,10,10|17,2,72,55,203.096855530054,54.8933305501938
13,3,1,15|6,1,50,80,199.244275103102,44.1507653474808
13,3,2,18|6,1,21,73,205.530081421817,44.1507653474808
13,3,3,20|15,1,30,80,206.359219842087,44.1507653474808
13,3,4,20|12,1,65,47,206.365261410046,44.1507653474808
13,3,5,11|3,1,80,44,207.784356102236,44.1507653474808
13,3,6,17|8,1,44,56,212.732441562443,44.1507653474808
13,3,7,10|17,1,62,65,216.542652871499,44.1507653474808
13,3,8,10|17,2,72,55,221.427395041032,44.1507653474808
13,3,9,12|5,1,59,12,221.917297414542,44.1507653474808
13,3,10,2|15,2,65,65,224.040238621796,44.1507653474808
7,3,1,15|8,1,80,28,193.970957154113,51.8982030351957
7,3,2,14|12,1,80,2,196.775998749166,51.8982030351957
7,3,3,8|20,1,80,36,197.973121077794,51.8982030351957
7,3,4,8|5,1,80,41,205.263059834295,51.8982030351957
7,3,5,13|8,1,50,75,208.578658758541,51.8982030351957
7,3,6,18|6,1,21,73,212.235990506991,51.8982030351957
7,3,7,20|12,1,65,47,213.118703717515,51.8982030351957
7,3,8,12|5,1,59,12,224.657631695216,51.8982030351957
7,3,9,20|5,1,45,54,226.057251861017,51.8982030351957
7,3,10,2|11,2,68,61,227.176146804565,51.8982030351957
9,3,1,20|14,1,31,80,186.247813012309,37.147634601593
9,3,2,18|6,1,21,73,190.028368279348,37.147634601593
9,3,3,11|2,1,80,30,195.524806761364,37.147634601593
9,3,4,12|14,1,80,22,197.845199964883,37.147634601593
9,3,5,20|9,1,80,2,198.31307395188,37.147634601593
9,3,6,12|5,1,59,12,198.823082929339,37.147634601593
9,3,7,20|12,1,65,47,199.242149096878,37.147634601593
9,3,8,14|7,1,49,71,199.550707183513,37.147634601593
9,3,9,2|4,2,79,80,211.803425401871,37.147634601593
9,3,10,20|2,1,47,42,215.035442197984,37.147634601593
18,3,1,19|16,1,38,80,174.312760925688,38.9390955527623
18,3,2,14|7,1,80,29,175.944879259389,38.9390955527623
18,3,3,13|8,1,50,71,176.475875129641,38.9390955527623
18,3,4,20|12,1,65,47,180.679524690607,38.9390955527623
18,3,5,15|16,1,80,2,182.622074742319,38.9390955527623
18,3,6,12|5,1,59,12,188.61605692662,38.9390955527623
18,3,7,11|18,1,60,57,190.75964902046,38.9390955527623
18,3,8,18|6,1,21,73,193.418073402893,38.9390955527623
18,3,9,10|17,2,72,55,194.605067078124,38.9390955527623
18,3,10,20|5,1,48,48,199.333131459577,38.9390955527623
3,3,1,14|6,1,50,80,197.299453079967,61.8699388345083
3,3,2,18|6,1,21,73,198.461347372489,61.8699388345083
3,3,3,15|15,1,26,80,201.470228955787,61.8699388345083
3,3,4,11|2,1,80,43,205.205780474149,61.8699388345083
3,3,5,7|15,1,63,60,207.020332093268,61.8699388345083
3,3,6,20|12,1,65,47,208.157577746519,61.8699388345083
3,3,7,10|17,1,80,2,209.23325261355,61.8699388345083
3,3,8,12|5,1,59,12,218.119149658437,61.8699388345083
3,3,9,19|7,1,43,57,223.790467574396,61.8699388345083
3,3,10,10|17,2,72,55,225.638708537265,61.8699388345083
5,3,1,18|11,1,80,2,195.030347007984,48.3561826825142
5,3,2,11|15,1,80,30,199.508262981156,48.3561826825142
5,3,3,20|15,1,26,80,199.730769870739,48.3561826825142
5,3,4,18|6,1,21,73,199.830435604821,48.3561826825142
5,3,5,20|12,1,65,47,200.887153917122,48.3561826825142
5,3,6,14|8,1,49,75,205.683625433308,48.3561826825142
5,3,7,11|15,1,61,50,215.780157769402,48.3561826825142
5,3,8,10|17,2,72,55,216.955079087407,48.3561826825142
5,3,9,2|5,2,80,80,219.49236913327,48.3561826825142
5,3,10,12|5,1,59,12,222.454980481085,48.3561826825142
1,3,1,20|6,1,80,2,199.804317986078,57.9396114985148
1,3,2,13|8,1,49,76,205.787059384102,57.9396114985148
1,3,3,18|6,1,21,73,207.015395368583,57.9396114985148
1,3,4,18|2,1,80,80,207.334010245444,57.9396114985148
1,3,5,20|14,1,31,80,215.927301606806,57.9396114985148
1,3,6,9|19,1,80,2,218.834161548161,57.9396114985148
1,3,7,20|2,1,47,62,219.490241188291,57.9396114985148
1,3,8,20|12,1,65,47,221.649625879066,57.9396114985148
1,3,9,12|5,1,59,12,223.612755623292,57.9396114985148
1,3,10,10|17,2,72,55,236.896491204499,57.9396114985148
16,3,1,13|8,1,47,79,210.375783359197,55.5931028008461
16,3,2,20|2,1,44,64,212.476335934061,55.5931028008461
16,3,3,20|19,1,33,80,213.181901932705,55.5931028008461
16,3,4,18|6,1,21,73,215.756230788407,55.5931028008461
16,3,5,13|2,1,80,80,218.251393719111,55.5931028008461
16,3,6,2|20,2,62,80,219.883349674252,55.5931028008461
16,3,7,2|5,2,79,80,226.612286959665,55.5931028008461
16,3,8,10|17,2,72,55,230.061422929716,55.5931028008461
16,3,9,12|5,1,59,12,234.757104272941,55.5931028008461
16,3,10,2|9,2,69,59,238.884635342701,55.5931028008461
10,4,1,13|8,1,50,75,165.163620305119,50.3808380484581
10,4,2,9|5,1,80,69,171.81316851327,50.3808380484581
10,4,3,20|15,1,33,80,174.08501068756,50.3808380484581
10,4,4,20|12,1,65,47,174.894983423902,50.3808380484581
10,4,5,10|13,1,80,35,176.332063322769,50.3808380484581
10,4,6,18|6,1,21,73,177.503103807187,50.3808380484581
10,4,7,7|20,1,80,2,178.395301578849,50.3808380484581
10,4,8,2|4,2,80,80,188.191439713101,50.3808380484581
10,4,9,2|9,2,69,60,189.976689221456,50.3808380484581
10,4,10,7|2,2,59,80,192.751668444983,50.3808380484581
6,4,1,16|7,1,80,28,187.04379715884,57.8919348676999
6,4,2,17|14,1,80,2,188.511694212797,57.8919348676999
6,4,3,14|8,1,49,73,189.881647319716,57.8919348676999
6,4,4,20|15,1,32,80,193.374426247319,57.8919348676999
6,4,5,18|6,1,21,73,196.575637987954,57.8919348676999
6,4,6,20|12,1,65,47,196.808739199779,57.8919348676999
6,4,7,12|5,1,59,12,215.091278961408,57.8919348676999
6,4,8,12|15,1,58,55,215.523524117928,57.8919348676999
6,4,9,6|2,2,58,80,216.975562986997,57.8919348676999
6,4,10,20|4,1,47,50,218.593372986237,57.8919348676999
15,4,1,18|6,1,21,73,191.313780741071,48.667312947909
15,4,2,15|2,1,80,36,191.45875453714,48.667312947909
15,4,3,20|17,1,25,80,194.437141155844,48.667312947909
15,4,4,16|5,1,48,80,196.571724924724,48.667312947909
15,4,5,20|8,1,39,60,202.72884220697,48.667312947909
15,4,6,15|6,1,61,40,203.799479160625,48.667312947909
15,4,7,20|12,1,65,47,208.750164666066,48.667312947909
15,4,8,12|5,1,59,12,216.560267255535,48.667312947909
15,4,9,10|12,1,58,61,218.382229790411,48.667312947909
15,4,10,2|11,2,69,59,224.249615633443,48.667312947909
11,3,1,20|14,1,31,80,188.868984247002,52.9465148806572
11,3,2,20|6,1,80,2,193.718241794855,52.9465148806572
11,3,3,18|6,1,21,73,195.03086211842,52.9465148806572
11,3,4,13|8,1,49,73,196.694577372922,52.9465148806572
11,3,5,20|12,1,65,47,199.459374480165,52.9465148806572
11,3,6,20|2,1,44,59,203.070094089386,52.9465148806572
11,3,7,12|5,1,59,12,205.903977662585,52.9465148806572
11,3,8,2|5,2,80,80,208.50748909471,52.9465148806572
11,3,9,10|17,2,72,55,210.94416851181,52.9465148806572
11,3,10,17|9,1,51,44,211.700356884151,52.9465148806572
19,4,1,11|9,1,80,32,200.6037998775,41.7767471512159
19,4,2,18|6,1,21,73,204.416513053589,41.7767471512159
19,4,3,20|16,1,25,80,208.879758151232,41.7767471512159
19,4,4,14|7,1,49,72,215.59375252612,41.7767471512159
19,4,5,20|12,1,65,47,216.42532935865,41.7767471512159
19,4,6,12|12,1,63,37,219.131287826342,41.7767471512159
19,4,7,12|5,1,59,12,222.248356462531,41.7767471512159
19,4,8,16|12,1,80,2,224.007930337947,41.7767471512159
19,4,9,20|7,1,40,51,226.878670057216,41.7767471512159
19,4,10,10|17,2,72,55,234.214942712353,41.7767471512159
13,4,1,13|9,1,48,67,209.094554789024,35.6975470145543
13,4,2,20|18,1,30,80,209.971422966834,35.6975470145543
13,4,3,16|2,1,80,80,212.768500931041,35.6975470145543
13,4,4,18|6,1,21,73,213.169074678685,35.6975470145543
13,4,5,20|12,1,65,47,213.372929115353,35.6975470145543
13,4,6,10|20,1,80,2,217.612510531169,35.6975470145543
13,4,7,12|5,1,59,12,222.505542428538,35.6975470145543
13,4,8,5|2,2,59,66,225.556193805662,35.6975470145543
13,4,9,20|6,1,44,47,229.691353554813,35.6975470145543
13,4,10,3|8,2,52,50,230.727700517839,35.6975470145543
12,4,1,20|12,1,65,47,221.910240163751,37.5299045999845
12,4,2,18|6,1,21,73,223.732228938239,37.5299045999845
12,4,3,20|10,1,80,2,227.142184252243,37.5299045999845
12,4,4,13|8,1,50,73,227.841718774976,37.5299045999845
12,4,5,2|5,2,80,80,228.410928724959,37.5299045999845
12,4,6,10|17,2,72,55,233.702456380929,37.5299045999845
12,4,7,20|15,1,29,80,234.25000986974,37.5299045999845
12,4,8,10|13,1,80,36,234.359351433754,37.5299045999845
12,4,9,12|5,1,59,12,234.741822562916,37.5299045999845
12,4,10,12|13,1,61,49,239.653414848408,37.5299045999845
2,4,1,14|7,1,48,74,189.759318434658,37.7334755659103
2,4,2,18|15,1,31,80,196.338057753513,37.7334755659103
2,4,3,11|17,1,80,2,200.948834396788,37.7334755659103
2,4,4,18|6,1,21,73,201.451954875455,37.7334755659103
2,4,5,10|11,1,62,53,204.211518922923,37.7334755659103
2,4,6,9|2,1,80,61,207.016349908624,37.7334755659103
2,4,7,20|12,1,65,47,210.188021829756,37.7334755659103
2,4,8,12|5,1,59,12,213.713703838105,37.7334755659103
2,4,9,2|18,2,60,80,216.708614126697,37.7334755659103
2,4,10,2|5,2,79,80,218.268232045071,37.7334755659103
17,4,1,19|15,1,31,80,199.107582246963,51.6920548995336
17,4,2,18|6,1,21,73,204.030604005558,51.6920548995336
17,4,3,11|11,1,80,35,205.587281794323,51.6920548995336
17,4,4,19|11,1,80,2,207.610246193858,51.6920548995336
17,4,5,20|12,1,65,47,209.690803047863,51.6920548995336
17,4,6,13|7,1,50,73,210.422548868197,51.6920548995336
17,4,7,12|5,1,59,12,212.081697491274,51.6920548995336
17,4,8,2|4,2,79,80,216.57283881276,51.6920548995336
17,4,9,2|20,2,62,80,222.277938284294,51.6920548995336
17,4,10,14|12,1,58,50,224.768700312664,51.6920548995336
20,4,1,18|6,1,21,73,198.328037362228,50.8718486666679
20,4,2,18|16,1,80,2,204.581169854143,50.8718486666679
20,4,3,20|12,1,65,47,207.369818288232,50.8718486666679
20,4,4,20|15,1,26,80,210.383939048662,50.8718486666679
20,4,5,14|7,1,49,76,212.525946650559,50.8718486666679
20,4,6,12|5,1,59,12,215.345032948992,50.8718486666679
20,4,7,12|8,1,80,37,216.470480335615,50.8718486666679
20,4,8,2|5,2,80,80,219.708034458283,50.8718486666679
20,4,9,10|17,2,72,55,226.29850752163,50.8718486666679
20,4,10,20|6,1,44,49,230.618518863459,50.8718486666679
4,4,1,18|6,1,21,73,197.477040481905,48.4503616333008
4,4,2,12|2,1,80,50,205.775460065005,48.4503616333008
4,4,3,15|5,1,49,80,206.334161236285,48.4503616333008
4,4,4,10|14,1,60,63,211.437042109257,48.4503616333008
4,4,5,2|5,2,80,79,212.19013220475,48.4503616333008
4,4,6,20|12,1,65,47,214.8498275601,48.4503616333008
4,4,7,12|5,1,59,12,215.602436706398,48.4503616333008
4,4,8,12|14,1,80,2,215.779891931574,48.4503616333008
4,4,9,13|8,1,73,33,216.425598479888,48.4503616333008
4,4,10,20|8,1,39,60,219.03915922409,48.4503616333008
8,4,1,12|15,1,80,22,199.21473345246,53.9679663340251
8,4,2,16|6,1,48,80,204.178103744546,53.9679663340251
8,4,3,18|6,1,21,73,205.607218146482,53.9679663340251
8,4,4,12|2,1,80,72,207.888115024962,53.9679663340251
8,4,5,20|12,1,65,47,216.016657568045,53.9679663340251
8,4,6,20|13,1,31,80,217.952985345965,53.9679663340251
8,4,7,9|20,1,65,69,220.525603027079,53.9679663340251
8,4,8,2|4,2,80,80,228.537779159777,53.9679663340251
8,4,9,12|5,1,59,12,228.923331816792,53.9679663340251
8,4,10,5|2,2,60,80,230.893085977465,53.9679663340251
9,4,1,13|8,1,49,77,209.331271641491,44.1418907006582
9,4,2,18|6,1,21,73,211.442933004557,44.1418907006582
9,4,3,20|14,1,31,80,213.522933049684,44.1418907006582
9,4,4,18|7,1,80,2,214.611151505197,44.1418907006582
9,4,5,20|12,1,65,47,216.374789581058,44.1418907006582
9,4,6,12|5,1,59,12,218.373431570594,44.1418907006582
9,4,7,2|4,2,80,80,223.513750232266,44.1418907006582
9,4,8,2|8,2,70,59,225.13886279092,44.1418907006582
9,4,9,13|11,1,55,46,226.874056578565,44.1418907006582
9,4,10,10|17,2,72,55,231.954815754982,44.1418907006582
3,4,1,13|8,1,50,74,196.759871776048,38.9123503168424
3,4,2,15|13,1,80,2,201.582744895479,38.9123503168424
3,4,3,13|10,1,58,44,201.769102381713,38.9123503168424
3,4,4,10|17,2,72,55,202.84188122364,38.9123503168424
3,4,5,12|8,1,80,36,203.966092465233,38.9123503168424
3,4,6,20|12,1,65,47,203.969393075822,38.9123503168424
3,4,7,18|6,1,21,73,206.486460318396,38.9123503168424
3,4,8,2|5,2,80,80,206.565638060348,38.9123503168424
3,4,9,12|5,1,59,12,210.083256856505,38.9123503168424
3,4,10,8|5,2,61,80,213.434685890137,38.9123503168424
5,4,1,13|6,1,80,40,199.324175029769,40.7409357508024
5,4,2,18|6,1,21,73,201.256425542494,40.7409357508024
5,4,3,11|14,1,56,61,204.376491108596,40.7409357508024
5,4,4,18|15,1,29,80,207.401066237279,40.7409357508024
5,4,5,15|6,1,49,80,210.057724209676,40.7409357508024
5,4,6,20|12,1,65,47,211.065139516537,40.7409357508024
5,4,7,10|17,1,80,2,213.003853166855,40.7409357508024
5,4,8,12|5,1,59,12,216.670840297148,40.7409357508024
5,4,9,20|7,1,42,54,221.638677218753,40.7409357508024
5,4,10,10|17,2,72,55,233.979503300365,40.7409357508024
14,4,1,20|17,1,33,80,204.816437569168,49.9960595329603
14,4,2,15|20,1,79,80,213.559621278525,49.9960595329603
14,4,3,15|15,1,80,2,219.773625063806,49.9960595329603
14,4,4,13|8,1,50,73,221.959979941076,49.9960595329603
14,4,5,20|12,1,65,47,225.146831185052,49.9960595329603
14,4,6,2|4,2,80,80,227.51047781135,49.9960595329603
14,4,7,18|6,1,21,73,228.722904227664,49.9960595329603
14,4,8,10|17,2,72,55,229.376383944555,49.9960595329603
14,4,9,12|5,1,59,12,232.363668554237,49.9960595329603
14,4,10,7|6,1,80,29,239.070771626108,49.9960595329603
18,4,1,11|6,1,80,33,212.567827917785,46.4900541027387
18,4,2,20|16,1,28,80,215.047821013883,46.4900541027387
18,4,3,18|6,1,21,73,215.599410177057,46.4900541027387
18,4,4,14|7,1,48,77,224.572479010355,46.4900541027387
18,4,5,2|4,2,79,80,225.788961621507,46.4900541027387
18,4,6,2|8,2,69,60,226.827391736913,46.4900541027387
18,4,7,12|5,1,59,12,231.416680613977,46.4900541027387
18,4,8,20|12,1,65,47,236.165920219996,46.4900541027387
18,4,9,7|2,2,60,80,244.729986605033,46.4900541027387
18,4,10,10|17,2,72,55,245.323832102287,46.4900541027387
7,4,1,11|8,1,80,35,187.053318625958,51.5556590159734
7,4,2,17|12,1,80,2,191.168706097119,51.5556590159734
7,4,3,20|14,1,28,80,194.004153798228,51.5556590159734
7,4,4,18|6,1,21,73,197.134486230833,51.5556590159734
7,4,5,5|20,1,80,11,197.554644938298,51.5556590159734
7,4,6,13|7,1,50,75,201.956255414505,51.5556590159734
7,4,7,20|12,1,65,47,203.36859548628,51.5556590159734
7,4,8,12|5,1,59,12,216.15882179051,51.5556590159734
7,4,9,20|6,1,43,55,216.546515364822,51.5556590159734
7,4,10,2|5,2,80,80,216.822610298333,51.5556590159734
1,4,1,20|16,1,28,80,192.107779458669,45.8215594490369
1,4,2,18|6,1,21,73,194.385159708954,45.8215594490369
1,4,3,14|8,1,48,76,195.436570036107,45.8215594490369
1,4,4,10|17,1,80,49,197.252160617118,45.8215594490369
1,4,5,15|8,1,80,25,199.739191925451,45.8215594490369
1,4,6,20|12,1,65,47,200.296543831139,45.8215594490369
1,4,7,12|14,1,59,54,204.553813332567,45.8215594490369
1,4,8,2|5,2,80,80,208.99314523733,45.8215594490369
1,4,9,10|17,2,72,55,212.632078051035,45.8215594490369
1,4,10,12|5,1,59,12,215.079890185003,45.8215594490369
16,4,1,20|15,1,29,80,199.29662783349,51.9900260488192
16,4,2,15|5,1,49,80,201.701207096952,51.9900260488192
16,4,3,20|2,1,80,80,202.691112574572,51.9900260488192
16,4,4,12|6,1,80,36,206.510888041222,51.9900260488192
16,4,5,18|6,1,21,73,207.062757140068,51.9900260488192
16,4,6,13|14,1,80,2,211.593853109962,51.9900260488192
16,4,7,12|5,1,59,12,213.586582457879,51.9900260488192
16,4,8,20|12,1,65,47,214.403750261099,51.9900260488192
16,4,9,10|16,1,60,74,214.437764814059,51.9900260488192
16,4,10,2|4,2,80,80,219.475484220425,51.9900260488192
10,5,1,20|15,1,32,80,200.330652354365,40.5887024839719
10,5,2,15|12,1,65,24,200.771903068885,40.5887024839719
10,5,3,17|14,1,80,2,202.264444203973,40.5887024839719
10,5,4,20|12,1,65,47,202.823626260957,40.5887024839719
10,5,5,13|8,1,80,30,203.433126702631,40.5887024839719
10,5,6,14|7,1,49,70,203.972233493735,40.5887024839719
10,5,7,18|6,1,21,73,205.478406120109,40.5887024839719
10,5,8,12|5,1,59,12,210.364943675366,40.5887024839719
10,5,9,20|5,1,49,43,221.756152629532,40.5887024839719
10,5,10,6|5,2,60,80,224.602971123999,40.5887024839719
15,5,1,16|9,1,80,2,199.390911142919,40.4176061034203
15,5,2,20|16,1,28,80,202.240842795675,40.4176061034203
15,5,3,12|5,1,59,12,216.773387817915,40.4176061034203
15,5,4,18|6,1,21,73,218.378312031997,40.4176061034203
15,5,5,2|20,1,80,2,219.223373271148,40.4176061034203
15,5,6,13|8,1,49,71,223.77732562955,40.4176061034203
15,5,7,20|12,1,65,47,227.342096221902,40.4176061034203
15,5,8,2|4,2,79,80,228.563796593003,40.4176061034203
15,5,9,2|8,2,71,56,232.514997420777,40.4176061034203
15,5,10,10|17,2,72,55,233.970317320763,40.4176061034203
2,5,1,11|2,1,80,34,226.593942828186,40.2284534335136
2,5,2,20|4,1,58,54,229.918209287521,40.2284534335136
2,5,3,18|6,1,21,73,231.236501603629,40.2284534335136
2,5,4,20|10,1,35,80,231.491427490322,40.2284534335136
2,5,5,10|17,2,72,55,232.611906661534,40.2284534335136
2,5,6,7|7,2,60,80,234.089473919521,40.2284534335136
2,5,7,12|5,1,59,12,239.478554256746,40.2284534335136
2,5,8,13|8,1,48,72,240.072983398885,40.2284534335136
2,5,9,20|12,1,65,47,245.925841568805,40.2284534335136
2,5,10,2|5,2,79,80,247.572619163133,40.2284534335136
6,5,1,20|17,1,31,80,200.156758114937,40.4968779524167
6,5,2,11|13,1,66,43,207.004043267213,40.4968779524167
6,5,3,14|6,1,52,78,207.543225248932,40.4968779524167
6,5,4,12|5,1,59,12,208.310088771318,40.4968779524167
6,5,5,11|14,1,80,2,208.409689550502,40.4968779524167
6,5,6,20|12,1,65,47,208.911139734198,40.4968779524167
6,5,7,18|6,1,21,73,214.653819573533,40.4968779524167
6,5,8,6|2,2,64,63,223.728072509979,40.4968779524167
6,5,9,2|9,2,63,80,223.742055650869,40.4968779524167
6,5,10,18|7,1,47,50,227.274239201735,40.4968779524167
19,5,1,8|20,1,80,22,185.077625692397,45.3345651507378
19,5,2,19|15,1,26,80,186.352984747306,45.3345651507378
19,5,3,16|13,1,80,2,187.384788334745,45.3345651507378
19,5,4,18|6,1,21,73,189.993201788328,45.3345651507378
19,5,5,12|7,1,80,37,191.066814109774,45.3345651507378
19,5,6,13|8,1,48,73,192.032228754436,45.3345651507378
19,5,7,20|12,1,65,47,198.602393642874,45.3345651507378
19,5,8,12|5,1,59,12,205.180227316073,45.3345651507378
19,5,9,10|17,2,72,55,211.699962031891,45.3345651507378
19,5,10,2|5,2,78,75,214.904964070462,45.3345651507378
11,4,1,17|2,1,80,80,200.46043618992,49.1262477000554
11,4,2,14|8,1,49,74,201.635394446668,49.1262477000554
11,4,3,14|16,1,80,2,203.228110790237,49.1262477000554
11,4,4,18|6,1,21,73,203.847229977089,49.1262477000554
11,4,5,20|12,1,65,47,205.505656658962,49.1262477000554
11,4,6,16|6,1,80,27,206.285369955304,49.1262477000554
11,4,7,20|16,1,27,80,211.066007515458,49.1262477000554
11,4,8,10|16,1,74,45,215.570852685637,49.1262477000554
11,4,9,12|5,1,59,12,218.804005461861,49.1262477000554
11,4,10,20|6,1,43,53,228.031199517694,49.1262477000554
12,5,1,18|6,1,21,73,203.030485939322,40.6240892330805
12,5,2,20|16,1,28,80,204.853113830996,40.6240892330805
12,5,3,8|18,1,80,2,208.222555326526,40.6240892330805
12,5,4,13|8,1,48,73,208.447500674232,40.6240892330805
12,5,5,13|6,1,80,33,209.402602889461,40.6240892330805
12,5,6,12|14,1,56,52,214.729706489275,40.6240892330805
12,5,7,20|12,1,65,47,219.034103107277,40.6240892330805
12,5,8,12|5,1,59,12,221.634856767653,40.6240892330805
12,5,9,10|17,2,72,55,227.156935304185,40.6240892330805
12,5,10,2|4,2,79,79,228.990086238005,40.6240892330805
17,5,1,15|6,1,49,79,194.490231983089,45.4326793670654
17,5,2,20|19,1,30,80,201.502128875362,45.4326793670654
17,5,3,8|19,1,80,2,202.807827963614,45.4326793670654
17,5,4,18|6,1,21,73,207.884080316223,45.4326793670654
17,5,5,6|19,1,60,71,208.606988493019,45.4326793670654
17,5,6,10|10,1,80,33,210.559389332197,45.4326793670654
17,5,7,20|12,1,65,47,213.146906087406,45.4326793670654
17,5,8,12|5,1,59,12,217.748086716119,45.4326793670654
17,5,9,18|7,1,44,54,225.902937113983,45.4326793670654
17,5,10,6|2,2,60,70,226.806196852935,45.4326793670654
9,5,1,18|6,1,21,73,183.634276390408,39.8544310172399
9,5,2,12|3,1,80,34,185.211259261659,39.8544310172399
9,5,3,20|12,1,65,47,188.193697866139,39.8544310172399
9,5,4,14|13,1,80,2,188.889392890464,39.8544310172399
9,5,5,20|16,1,26,80,189.263056482009,39.8544310172399
9,5,6,11|13,1,59,59,193.146844356344,39.8544310172399
9,5,7,16|5,1,49,80,196.931844534783,39.8544310172399
9,5,8,12|5,1,59,12,199.513229065451,39.8544310172399
9,5,9,2|20,2,60,80,205.041396994648,39.8544310172399
9,5,10,10|17,2,72,55,205.655764934099,39.8544310172399
13,5,1,14|8,1,49,72,212.97171052783,52.8902904470762
13,5,2,17|11,1,80,2,216.879337389683,52.8902904470762
13,5,3,20|12,1,65,47,218.093448743941,52.8902904470762
13,5,4,11|15,1,80,35,218.775656293028,52.8902904470762
13,5,5,18|6,1,21,73,220.141218056995,52.8902904470762
13,5,6,19|15,1,30,80,220.398419453601,52.8902904470762
13,5,7,4|3,2,59,80,221.016621150583,52.8902904470762
13,5,8,14|12,1,65,25,221.313330534335,52.8902904470762
13,5,9,12|5,1,59,12,226.32610647297,52.8902904470762
13,5,10,2|5,2,80,80,236.218118052663,52.8902904470762
8,5,1,20|2,1,78,80,228.633374330392,39.9468315998713
8,5,2,11|14,1,80,28,235.014969902363,39.9468315998713
8,5,3,2|8,2,70,57,239.819603552943,39.9468315998713
8,5,4,20|12,1,65,47,240.352451374541,39.9468315998713
8,5,5,20|11,1,80,2,241.880979346083,39.9468315998713
8,5,6,13|9,1,49,71,242.112565897869,39.9468315998713
8,5,7,18|6,1,21,73,243.395163956813,39.9468315998713
8,5,8,10|17,2,72,55,243.984525679635,39.9468315998713
8,5,9,12|5,1,59,12,246.349150676652,39.9468315998713
8,5,10,2|5,2,80,80,248.130567981704,39.9468315998713
