repetition,cviter,trial,num.layers,units1,units2,units3,mse.test.mean,time.in.mins
16,5,3,1,16,63,62,100.321916087794,93.4020706852277
16,5,4,1,56,64,11,100.354538806535,93.4020706852277
16,5,5,1,64,17,64,100.443988047669,93.4020706852277
16,5,6,1,64,49,8,100.485595141466,93.4020706852277
16,5,7,1,64,8,56,100.495419177399,93.4020706852277
16,5,8,1,64,45,64,100.582821637775,93.4020706852277
16,5,9,1,64,14,8,100.583122552504,93.4020706852277
16,5,10,1,44,61,39,100.612552840124,93.4020706852277
14,5,1,1,56,64,11,99.5197308606751,100.778415815036
14,5,2,1,64,14,64,99.7240571966378,100.778415815036
14,5,3,1,26,22,64,99.7436960906051,100.778415815036
14,5,4,1,64,38,8,99.946903756734,100.778415815036
14,5,5,1,21,64,64,99.9626908383142,100.778415815036
14,5,6,1,47,56,55,99.9690248148917,100.778415815036
14,5,7,1,43,64,34,100.063150191121,100.778415815036
14,5,8,1,19,58,10,100.065426178228,100.778415815036
14,5,9,1,61,64,64,100.207029872961,100.778415815036
14,5,10,1,51,50,37,100.719366971334,100.778415815036
8,5,1,1,40,21,64,99.8637585629651,93.6111017505328
8,5,2,1,8,50,64,100.041951627848,93.6111017505328
8,5,3,1,8,22,64,100.457447671043,93.6111017505328
8,5,4,1,64,45,64,100.619915276722,93.6111017505328
8,5,5,1,64,27,64,100.629186207338,93.6111017505328
8,5,6,1,64,17,64,100.722922305529,93.6111017505328
8,5,7,1,47,56,55,100.737622151762,93.6111017505328
8,5,8,1,16,64,64,100.739545548859,93.6111017505328
8,5,9,1,37,61,42,100.852492943599,93.6111017505328
8,5,10,1,56,64,11,101.023566633492,93.6111017505328
3,6,1,1,8,23,64,99.6661631859481,88.9244471510251
3,6,2,1,8,49,64,99.7547019770164,88.9244471510251
3,6,3,1,64,51,8,99.9979715854782,88.9244471510251
3,6,4,1,64,18,64,100.044506080759,88.9244471510251
3,6,5,1,19,58,10,100.072868197013,88.9244471510251
3,6,6,1,64,44,64,100.154960558645,88.9244471510251
3,6,7,1,64,26,64,100.365210382052,88.9244471510251
3,6,8,1,8,64,49,100.480517486622,88.9244471510251
3,6,9,1,56,64,11,100.513181229426,88.9244471510251
3,6,10,1,47,56,55,100.537766867118,88.9244471510251
9,5,1,1,8,64,52,99.8876344190182,106.776535832882
9,5,2,1,64,60,23,100.440007520627,106.776535832882
9,5,3,1,8,62,59,100.466522088723,106.776535832882
9,5,4,1,64,64,37,100.520229795549,106.776535832882
9,5,5,1,19,58,10,100.643613833403,106.776535832882
9,5,6,1,34,64,41,100.741559895601,106.776535832882
9,5,7,1,56,64,11,100.82780772074,106.776535832882
9,5,8,1,11,64,34,100.832268749728,106.776535832882
9,5,9,1,21,8,55,101.291392865991,106.776535832882
9,5,10,1,47,56,55,101.87007351783,106.776535832882
7,6,1,1,56,64,11,100.250840291755,88.7629023154577
7,6,2,1,64,16,64,100.401450198671,88.7629023154577
7,6,3,1,64,64,17,100.461479344165,88.7629023154577
7,6,4,1,64,58,21,100.493037616804,88.7629023154577
7,6,5,1,64,8,49,100.758108138273,88.7629023154577
7,6,6,1,64,64,64,100.78415992811,88.7629023154577
7,6,7,1,64,25,64,100.912449554601,88.7629023154577
7,6,8,1,64,16,38,100.950931565953,88.7629023154577
7,6,9,1,64,11,8,101.025615597253,88.7629023154577
7,6,10,1,49,59,9,101.08038717619,88.7629023154577
18,6,1,1,64,12,8,100.88033316759,89.6258824467659
18,6,2,1,8,49,64,100.949352249284,89.6258824467659
18,6,3,1,10,64,59,100.995295939904,89.6258824467659
18,6,4,1,64,44,64,101.071649705892,89.6258824467659
18,6,5,1,64,64,64,101.081652742511,89.6258824467659
18,6,6,1,56,64,11,101.109879144722,89.6258824467659
18,6,7,1,64,8,38,101.287087833172,89.6258824467659
18,6,8,1,64,49,8,101.3812065568,89.6258824467659
18,6,9,1,36,62,38,101.395359924678,89.6258824467659
18,6,10,1,19,58,10,101.420813345945,89.6258824467659
17,6,1,1,56,64,11,100.84540509409,91.4995634317398
17,6,2,1,64,58,8,100.866596312969,91.4995634317398
17,6,3,1,22,64,54,101.00015112829,91.4995634317398
17,6,4,1,64,16,8,101.071509491848,91.4995634317398
17,6,5,1,64,17,64,101.116537869453,91.4995634317398
17,6,6,1,38,64,27,101.199066023509,91.4995634317398
17,6,7,1,64,15,36,101.249892801208,91.4995634317398
17,6,8,1,64,62,42,101.342245876464,91.4995634317398
17,6,9,1,64,49,8,101.590178326064,91.4995634317398
17,6,10,1,64,8,42,101.755833077389,91.4995634317398
2,6,1,1,8,64,8,100.868016687889,90.0569154500961
2,6,2,1,56,64,11,101.189627062835,90.0569154500961
2,6,3,1,64,8,36,101.253824633856,90.0569154500961
2,6,4,1,64,14,8,101.262353893915,90.0569154500961
2,6,5,1,64,50,8,101.314212928545,90.0569154500961
2,6,6,1,19,58,10,101.326771584214,90.0569154500961
2,6,7,1,47,56,55,101.461203475658,90.0569154500961
2,6,8,1,10,64,59,101.488926147275,90.0569154500961
2,6,9,1,64,16,64,101.575301354922,90.0569154500961
2,6,10,1,64,44,64,101.665189190852,90.0569154500961
1,6,1,1,64,14,8,100.277923780874,89.0706375320753
1,6,2,1,8,50,64,100.415332339012,89.0706375320753
1,6,3,1,64,49,8,100.456029087292,89.0706375320753
1,6,4,1,64,17,64,100.661616744532,89.0706375320753
1,6,5,1,64,8,37,100.974840046556,89.0706375320753
1,6,6,1,20,63,64,101.077550142239,89.0706375320753
1,6,7,1,47,56,55,101.171623408566,89.0706375320753
1,6,8,1,64,46,64,101.27714442742,89.0706375320753
1,6,9,1,56,64,11,101.295178420616,89.0706375320753
1,6,10,1,46,61,40,101.372680744445,89.0706375320753
11,6,1,1,64,60,35,100.047766433505,90.3918330828349
11,6,2,1,64,14,64,100.225877438351,90.3918330828349
11,6,3,1,56,64,11,100.304514850129,90.3918330828349
11,6,4,1,64,8,44,100.40136126818,90.3918330828349
11,6,5,1,64,25,64,100.438306366208,90.3918330828349
11,6,6,1,64,54,8,100.448122960194,90.3918330828349
11,6,7,1,64,64,64,100.507367391942,90.3918330828349
11,6,8,1,47,56,55,100.525057882696,90.3918330828349
11,6,9,1,64,8,8,100.551885724291,90.3918330828349
11,6,10,1,37,64,50,100.573311471741,90.3918330828349
20,6,1,1,64,14,64,100.170572464118,91.0023796161016
20,6,2,1,8,49,64,100.224193540467,91.0023796161016
20,6,3,1,56,64,11,100.308772974738,91.0023796161016
20,6,4,1,64,8,8,100.351574426729,91.0023796161016
20,6,5,1,64,51,8,100.361383517997,91.0023796161016
20,6,6,1,64,8,59,100.420646291808,91.0023796161016
20,6,7,1,64,46,64,100.456247871783,91.0023796161016
20,6,8,1,47,56,55,100.748146098627,91.0023796161016
20,6,9,1,64,13,34,100.753264887188,91.0023796161016
20,6,10,1,19,58,10,100.852865778052,91.0023796161016
15,6,1,1,39,62,38,100.413427908626,92.7908461173376
15,6,2,1,64,48,8,100.460951528758,92.7908461173376
15,6,3,1,64,8,44,100.472456006057,92.7908461173376
15,6,4,1,64,44,64,100.491507352366,92.7908461173376
15,6,5,1,56,64,11,100.513797572477,92.7908461173376
15,6,6,1,64,13,8,100.682580021881,92.7908461173376
15,6,7,1,64,64,64,100.803807784589,92.7908461173376
15,6,8,1,14,64,64,100.854958301973,92.7908461173376
15,6,9,1,64,16,64,100.859119684621,92.7908461173376
15,6,10,1,47,56,55,101.155544620158,92.7908461173376
19,6,1,1,8,64,43,99.9697256526181,91.9619239648183
19,6,2,1,64,8,49,100.062102275358,91.9619239648183
19,6,3,1,64,15,42,100.094042849456,91.9619239648183
19,6,4,1,64,16,64,100.145535724722,91.9619239648183
19,6,5,1,64,49,45,100.365962278658,91.9619239648183
19,6,6,1,19,58,10,100.531154243029,91.9619239648183
19,6,7,1,64,40,64,100.624247596074,91.9619239648183
19,6,8,1,64,14,8,100.626599846842,91.9619239648183
19,6,9,1,64,52,8,100.628179897954,91.9619239648183
19,6,10,1,47,56,55,100.956601709111,91.9619239648183
5,6,1,1,64,19,25,99.6324417812758,93.7626663327217
5,6,2,1,64,8,8,99.781295697136,93.7626663327217
5,6,3,1,64,14,32,99.8814247816887,93.7626663327217
5,6,4,1,56,64,11,100.0238141375,93.7626663327217
5,6,5,1,34,62,33,100.063547192421,93.7626663327217
5,6,6,1,64,8,64,100.087933702022,93.7626663327217
5,6,7,1,64,19,64,100.110064397966,93.7626663327217
5,6,8,1,8,64,51,100.115041830662,93.7626663327217
5,6,9,1,64,49,8,100.22250845824,93.7626663327217
5,6,10,1,19,58,10,100.294416778852,93.7626663327217
10,6,1,1,64,16,64,100.259688676852,89.1754834810893
10,6,2,1,61,15,8,100.273806421881,89.1754834810893
10,6,3,1,64,12,41,100.29575449439,89.1754834810893
10,6,4,1,64,18,34,100.425199459613,89.1754834810893
10,6,5,1,64,8,14,100.486833438967,89.1754834810893
10,6,6,1,19,58,10,100.493819621902,89.1754834810893
10,6,7,1,64,15,38,100.611904908057,89.1754834810893
10,6,8,1,20,64,29,100.862372246087,89.1754834810893
10,6,9,1,56,64,11,100.870712460691,89.1754834810893
10,6,10,1,46,60,29,101.244330348119,89.1754834810893
12,6,1,1,8,47,64,100.313606588478,91.7160943031311
12,6,2,1,8,64,64,100.514235459464,91.7160943031311
12,6,3,1,64,58,20,100.534319413089,91.7160943031311
12,6,4,1,64,8,8,100.595148857269,91.7160943031311
12,6,5,1,64,15,9,100.663109053448,91.7160943031311
12,6,6,1,64,44,64,100.703608324917,91.7160943031311
12,6,7,1,64,14,64,100.735867174006,91.7160943031311
12,6,8,1,64,52,8,100.79607164837,91.7160943031311
12,6,9,1,56,64,11,100.897375025034,91.7160943031311
12,6,10,1,64,11,35,100.977892933993,91.7160943031311
6,6,1,1,18,64,52,100.178388626413,91.1163568178813
6,6,2,1,64,15,35,100.266443493815,91.1163568178813
6,6,3,1,64,14,8,100.304778971201,91.1163568178813
6,6,4,1,64,8,38,100.394968268,91.1163568178813
6,6,5,1,8,60,64,100.419499367046,91.1163568178813
6,6,6,1,56,64,11,100.489462147048,91.1163568178813
6,6,7,1,38,62,35,100.498718356768,91.1163568178813
6,6,8,1,64,17,64,100.525407147653,91.1163568178813
6,6,9,1,64,51,8,100.639767487501,91.1163568178813
6,6,10,1,8,64,8,100.679655905626,91.1163568178813
4,6,1,1,8,64,61,100.408565710197,95.3332108815511
4,6,2,1,64,48,8,100.634430146612,95.3332108815511
4,6,3,1,64,16,8,100.675232155581,95.3332108815511
4,6,4,1,56,64,11,100.679081971349,95.3332108815511
4,6,5,1,64,43,64,100.720539865464,95.3332108815511
4,6,6,1,8,64,8,100.730360327403,95.3332108815511
4,6,7,1,64,17,64,100.849960358983,95.3332108815511
4,6,8,1,34,62,40,100.906060847025,95.3332108815511
4,6,9,1,19,58,10,101.262121606627,95.3332108815511
4,6,10,1,8,47,58,101.34685928727,95.3332108815511
13,6,1,1,8,48,64,99.9406530376983,90.2013975501061
13,6,2,1,12,64,54,100.063565760608,90.2013975501061
13,6,3,1,64,43,64,100.23581922241,90.2013975501061
13,6,4,1,8,20,64,100.365935143726,90.2013975501061
13,6,5,1,64,15,64,100.466204251256,90.2013975501061
13,6,6,1,28,44,64,100.48083808597,90.2013975501061
13,6,7,1,34,62,37,100.516227586315,90.2013975501061
13,6,8,1,8,54,64,100.537373059111,90.2013975501061
13,6,9,1,56,64,11,100.561386927531,90.2013975501061
13,6,10,1,64,48,8,100.589088514265,90.2013975501061
16,6,1,1,56,64,11,100.065323776831,91.0883505145709
16,6,2,1,64,15,42,100.149988379973,91.0883505145709
16,6,3,1,19,58,10,100.454640580244,91.0883505145709
16,6,4,1,29,64,37,100.460465430727,91.0883505145709
16,6,5,1,8,50,64,100.4975536532,91.0883505145709
16,6,6,1,8,64,64,100.554074473486,91.0883505145709
16,6,7,1,42,64,64,100.55947723034,91.0883505145709
16,6,8,1,64,8,8,100.58546619107,91.0883505145709
16,6,9,1,47,56,55,100.615914624533,91.0883505145709
16,6,10,1,8,64,8,100.665111529828,91.0883505145709
14,6,1,1,8,51,64,99.5897106705851,93.7572206338247
14,6,2,1,8,64,22,99.7237771808684,93.7572206338247
14,6,3,1,8,57,64,99.8038653959318,93.7572206338247
14,6,4,1,48,24,64,99.8549263913868,93.7572206338247
14,6,5,1,12,64,55,99.8995525830985,93.7572206338247
14,6,6,1,35,61,37,100.030501411405,93.7572206338247
14,6,7,1,64,16,64,100.041318322925,93.7572206338247
14,6,8,1,19,58,10,100.095973989609,93.7572206338247
14,6,9,1,8,22,64,100.118881663501,93.7572206338247
14,6,10,1,47,56,55,100.126679751779,93.7572206338247
8,6,1,1,64,64,38,99.7202962069996,99.0981642484665
8,6,2,1,8,63,64,100.107673766282,99.0981642484665
8,6,3,1,35,64,40,100.36180597394,99.0981642484665
8,6,4,1,40,59,25,100.535655612811,99.0981642484665
8,6,5,1,64,8,46,100.547701613221,99.0981642484665
8,6,6,1,22,64,64,100.6684136557,99.0981642484665
8,6,7,1,10,64,49,100.699038011485,99.0981642484665
8,6,8,1,56,64,11,100.811068792126,99.0981642484665
8,6,9,1,12,8,59,101.064040431134,99.0981642484665
8,6,10,1,19,58,10,101.185877677157,99.0981642484665
3,7,1,1,64,15,8,100.045712228951,90.3744260350863
3,7,2,1,64,16,64,100.058911508509,90.3744260350863
3,7,3,1,56,64,11,100.060322302937,90.3744260350863
3,7,4,1,36,62,32,100.113908970303,90.3744260350863
3,7,5,1,64,64,64,100.190408726833,90.3744260350863
3,7,6,1,64,59,21,100.238040403996,90.3744260350863
3,7,7,1,9,64,52,100.293552646292,90.3744260350863
3,7,8,1,19,58,10,100.372367325914,90.3744260350863
3,7,9,1,64,8,40,100.412575914528,90.3744260350863
3,7,10,1,64,16,37,100.426099168131,90.3744260350863
7,7,1,1,19,58,10,101.288016927268,89.7611861348152
7,7,2,1,64,52,8,101.45796064731,89.7611861348152
7,7,3,1,64,16,64,101.469658209163,89.7611861348152
7,7,4,1,8,63,49,101.511733945225,89.7611861348152
7,7,5,1,64,43,64,101.513173242093,89.7611861348152
7,7,6,1,64,15,8,101.772251617938,89.7611861348152
7,7,7,1,8,64,8,101.855755799661,89.7611861348152
7,7,8,1,27,60,30,101.996567337759,89.7611861348152
7,7,9,1,56,64,11,102.038153231874,89.7611861348152
7,7,10,1,64,8,49,102.091507405973,89.7611861348152
18,7,1,1,64,43,64,99.8036061176358,96.1551845351855
18,7,2,1,64,48,8,99.9150557358473,96.1551845351855
18,7,3,1,64,18,64,99.9203828729792,96.1551845351855
18,7,4,1,64,8,64,100.069713243672,96.1551845351855
18,7,5,1,56,64,11,100.163237962365,96.1551845351855
18,7,6,1,64,43,37,100.186787052709,96.1551845351855
18,7,7,1,40,61,35,100.36684735722,96.1551845351855
18,7,8,1,9,64,57,100.584384608065,96.1551845351855
18,7,9,1,19,58,10,100.601889723127,96.1551845351855
18,7,10,1,64,14,8,100.765358410691,96.1551845351855
17,7,1,1,64,16,64,99.9752120142026,93.9440152843793
17,7,2,1,10,64,64,100.279950474318,93.9440152843793
17,7,3,1,64,14,8,100.389099034814,93.9440152843793
17,7,4,1,64,48,8,100.526783276409,93.9440152843793
17,7,5,1,34,61,43,100.567155416827,93.9440152843793
17,7,6,1,64,8,64,100.580351918099,93.9440152843793
17,7,7,1,8,48,64,100.673987604757,93.9440152843793
17,7,8,1,56,64,11,100.7658560435,93.9440152843793
17,7,9,1,19,58,10,100.882112409195,93.9440152843793
17,7,10,1,47,56,55,100.893484049648,93.9440152843793
1,7,1,1,64,15,8,100.203828007667,90.4943362633387
1,7,2,1,64,46,64,100.251202680541,90.4943362633387
1,7,3,1,64,51,8,100.367741399663,90.4943362633387
1,7,4,1,19,58,10,100.418103619989,90.4943362633387
1,7,5,1,9,64,49,100.424036035863,90.4943362633387
1,7,6,1,56,64,11,100.443472498431,90.4943362633387
1,7,7,1,8,51,64,100.475246265001,90.4943362633387
1,7,8,1,35,62,33,100.500469268334,90.4943362633387
1,7,9,1,8,64,8,100.558754908389,90.4943362633387
1,7,10,1,64,18,64,100.657646699169,90.4943362633387
11,7,1,1,64,45,64,101.106239519055,90.2595532139142
11,7,2,1,64,17,64,101.112557291913,90.2595532139142
11,7,3,1,64,50,8,101.119560981155,90.2595532139142
11,7,4,1,64,51,42,101.124961189538,90.2595532139142
11,7,5,1,64,14,8,101.1380795823,90.2595532139142
11,7,6,1,64,16,36,101.164084957494,90.2595532139142
11,7,7,1,40,62,38,101.248835606092,90.2595532139142
11,7,8,1,64,64,64,101.432406485951,90.2595532139142
11,7,9,1,56,64,11,101.483948529447,90.2595532139142
11,7,10,1,47,56,55,101.522479369529,90.2595532139142
2,7,1,1,64,18,62,99.414928806332,95.7077666680018
2,7,2,1,20,64,64,99.6906939131808,95.7077666680018
2,7,3,1,64,27,47,99.8189011118117,95.7077666680018
2,7,4,1,19,58,10,99.8718844648904,95.7077666680018
2,7,5,1,56,64,11,99.9874818325256,95.7077666680018
2,7,6,1,47,56,55,100.149199595004,95.7077666680018
2,7,7,1,55,57,21,100.195223418382,95.7077666680018
2,7,8,1,30,64,34,100.428348384521,95.7077666680018
2,7,9,1,46,52,48,100.779989261981,95.7077666680018
2,7,10,1,28,49,29,101.067348578346,95.7077666680018
9,6,1,1,64,49,45,100.177408601411,104.637204734484
9,6,2,1,64,45,64,100.223919827866,104.637204734484
9,6,3,1,8,64,23,100.26962603556,104.637204734484
9,6,4,1,14,64,60,100.334506823231,104.637204734484
9,6,5,1,64,49,8,100.422567273651,104.637204734484
9,6,6,1,64,15,8,100.516961520251,104.637204734484
9,6,7,1,38,61,40,100.52313813374,104.637204734484
9,6,8,1,56,64,11,100.53293481225,104.637204734484
9,6,9,1,19,58,10,100.714735637911,104.637204734484
9,6,10,1,47,56,55,100.736450920578,104.637204734484
20,7,1,1,64,49,8,99.9148831897195,87.9630651831627
20,7,2,1,64,16,64,99.9793142684564,87.9630651831627
20,7,3,1,64,15,8,99.9975709506619,87.9630651831627
20,7,4,1,64,17,35,100.035267147063,87.9630651831627
20,7,5,1,64,42,64,100.191869444246,87.9630651831627
20,7,6,1,56,64,11,100.340439350448,87.9630651831627
20,7,7,1,64,43,8,100.393468289889,87.9630651831627
20,7,8,1,35,62,29,100.475267483186,87.9630651831627
20,7,9,1,19,58,10,100.560693320395,87.9630651831627
20,7,10,1,8,64,47,100.584864840819,87.9630651831627
15,7,1,1,64,13,8,100.683064964884,87.4805998325348
15,7,2,1,8,64,8,101.077520520003,87.4805998325348
15,7,3,1,64,14,64,101.144361857868,87.4805998325348
15,7,4,1,64,42,64,101.158667333379,87.4805998325348
15,7,5,1,64,49,8,101.269066699219,87.4805998325348
15,7,6,1,64,16,28,101.369160969343,87.4805998325348
15,7,7,1,8,64,50,101.384215837392,87.4805998325348
15,7,8,1,19,58,10,101.407380402231,87.4805998325348
15,7,9,1,56,64,11,101.479551169155,87.4805998325348
15,7,10,1,64,8,34,101.538493148122,87.4805998325348
12,7,1,1,64,9,44,99.7063881593786,90.7771147847176
12,7,2,1,56,64,11,99.7442308711783,90.7771147847176
12,7,3,1,64,60,34,99.8972718502591,90.7771147847176
12,7,4,1,19,58,10,100.268489842293,90.7771147847176
12,7,5,1,57,13,60,100.315600790771,90.7771147847176
12,7,6,1,47,56,55,100.398931940849,90.7771147847176
12,7,7,1,18,64,40,100.415159902721,90.7771147847176
12,7,8,1,27,8,57,100.454018222976,90.7771147847176
12,7,9,1,17,63,62,100.47899587878,90.7771147847176
12,7,10,1,64,49,8,100.601550327298,90.7771147847176
19,7,1,1,64,15,8,99.7968670984972,91.2867588162422
19,7,2,1,64,17,64,99.8339080525032,91.2867588162422
19,7,3,1,35,61,30,99.9546726721239,91.2867588162422
19,7,4,1,64,50,8,100.06972608583,91.2867588162422
19,7,5,1,19,58,10,100.242863061435,91.2867588162422
19,7,6,1,64,45,45,100.411158093326,91.2867588162422
19,7,7,1,64,17,36,100.480304851424,91.2867588162422
19,7,8,1,42,53,8,100.58865818564,91.2867588162422
19,7,9,1,56,64,11,100.600717966243,91.2867588162422
19,7,10,1,8,64,48,100.763017201447,91.2867588162422
6,7,1,1,8,64,57,99.8628218711241,90.319568947951
6,7,2,1,42,19,64,99.9182501669728,90.319568947951
6,7,3,1,64,16,64,99.9545543507236,90.319568947951
6,7,4,1,8,49,64,100.06494399292,90.319568947951
6,7,5,1,64,46,64,100.286445590261,90.319568947951
6,7,6,1,8,23,64,100.335357962182,90.319568947951
6,7,7,1,54,8,64,100.389678470605,90.319568947951
6,7,8,1,64,29,64,100.416128488899,90.319568947951
6,7,9,1,47,56,55,100.583277567736,90.319568947951
6,7,10,1,31,64,37,100.636796777995,90.319568947951
10,7,1,1,16,64,62,99.9484186038071,91.1654721975327
10,7,2,1,56,64,11,100.233897517283,91.1654721975327
10,7,3,1,8,48,64,100.26351604729,91.1654721975327
10,7,4,1,64,17,64,100.306455768041,91.1654721975327
10,7,5,1,64,48,8,100.391334575886,91.1654721975327
10,7,6,1,64,15,8,100.594461581018,91.1654721975327
10,7,7,1,8,64,24,100.664494728722,91.1654721975327
10,7,8,1,38,62,42,100.774501831038,91.1654721975327
10,7,9,1,64,8,53,100.792260107238,91.1654721975327
10,7,10,1,64,44,64,100.992490147332,91.1654721975327
13,7,1,1,64,17,64,100.286121578766,90.6401350498199
13,7,2,1,64,15,38,100.305624620725,90.6401350498199
13,7,3,1,64,8,52,100.40847006079,90.6401350498199
13,7,4,1,56,64,11,100.479980229433,90.6401350498199
13,7,5,1,47,56,55,100.615636404867,90.6401350498199
13,7,6,1,52,64,40,100.634488251305,90.6401350498199
13,7,7,1,39,64,19,100.689070542944,90.6401350498199
13,7,8,1,64,8,8,101.031941677231,90.6401350498199
13,7,9,1,64,59,25,101.072938643684,90.6401350498199
13,7,10,1,19,58,10,101.179287601048,90.6401350498199
4,7,1,1,64,8,8,99.5601112153668,92.1317631165187
4,7,2,1,37,64,38,99.5825900982806,92.1317631165187
4,7,3,1,64,8,38,99.8755924880013,92.1317631165187
4,7,4,1,64,61,42,99.9528473710245,92.1317631165187
4,7,5,1,64,8,64,100.022533607969,92.1317631165187
4,7,6,1,56,64,11,100.050350650764,92.1317631165187
4,7,7,1,51,57,30,100.133419476997,92.1317631165187
4,7,8,1,61,49,17,100.142001516056,92.1317631165187
4,7,9,1,47,56,55,100.319893932111,92.1317631165187
4,7,10,1,19,58,10,100.42671044021,92.1317631165187
16,7,1,1,64,18,64,100.296475813591,91.719008632501
16,7,2,1,64,44,64,100.380157892467,91.719008632501
16,7,3,1,64,15,8,100.439423518341,91.719008632501
16,7,4,1,64,49,8,100.567421798005,91.719008632501
16,7,5,1,64,14,42,100.578735856832,91.719008632501
16,7,6,1,8,64,53,100.616699636025,91.719008632501
16,7,7,1,19,58,10,100.673610150878,91.719008632501
16,7,8,1,32,61,34,100.809792598258,91.719008632501
16,7,9,1,56,64,11,100.8928839897,91.719008632501
16,7,10,1,64,8,64,100.914978149077,91.719008632501
5,7,1,1,8,64,64,99.9269482074271,101.734663597743
5,7,2,1,55,16,64,100.169762029854,101.734663597743
5,7,3,1,64,60,36,100.177271788617,101.734663597743
5,7,4,1,56,64,11,100.30063947419,101.734663597743
5,7,5,1,8,19,64,100.329796424783,101.734663597743
5,7,6,1,60,55,26,100.332258716203,101.734663597743
5,7,7,1,47,56,55,100.338815091164,101.734663597743
5,7,8,1,64,22,57,100.460852992987,101.734663597743
5,7,9,1,19,58,10,100.639244387622,101.734663597743
5,7,10,1,64,17,8,100.660185489733,101.734663597743
14,7,1,1,64,64,64,99.6359725819643,89.4254867831866
14,7,2,1,38,64,64,99.7796754813094,89.4254867831866
14,7,3,1,34,64,35,99.9480916039602,89.4254867831866
14,7,4,1,64,14,8,100.212164919721,89.4254867831866
14,7,5,1,56,64,11,100.299850445032,89.4254867831866
14,7,6,1,64,44,64,100.353724319792,89.4254867831866
14,7,7,1,8,64,57,100.397191799131,89.4254867831866
14,7,8,1,64,8,34,100.408564280409,89.4254867831866
14,7,9,1,64,47,8,100.662838691793,89.4254867831866
14,7,10,1,19,58,10,100.715288345796,89.4254867831866
8,7,1,1,64,8,56,100.396720199772,94.9498967528343
8,7,2,1,22,8,63,100.509527169457,94.9498967528343
8,7,3,1,64,12,64,100.566472736339,94.9498967528343
8,7,4,1,19,58,10,100.607740073989,94.9498967528343
8,7,5,1,21,64,35,100.81199791893,94.9498967528343
8,7,6,1,56,64,11,100.871090239383,94.9498967528343
8,7,7,1,52,60,35,100.912996215333,94.9498967528343
8,7,8,1,47,56,55,101.245849035106,94.9498967528343
8,7,9,1,45,50,8,101.547716099704,94.9498967528343
8,7,10,1,39,8,48,101.790196560659,94.9498967528343
7,8,1,1,64,14,64,100.392055162552,90.4739081343015
7,8,2,1,64,16,35,100.551685895044,90.4739081343015
7,8,3,1,64,58,22,100.607696636751,90.4739081343015
7,8,4,1,64,12,8,100.632934570828,90.4739081343015
7,8,5,1,64,51,8,100.73390610024,90.4739081343015
7,8,6,1,64,64,64,100.812608291574,90.4739081343015
7,8,7,1,16,64,51,100.855566658533,90.4739081343015
7,8,8,1,36,61,34,100.874349022754,90.4739081343015
7,8,9,1,56,64,11,100.924077016792,90.4739081343015
7,8,10,1,47,56,55,101.086001684716,90.4739081343015
3,8,1,1,64,43,64,99.7697292409935,93.7860221147537
3,8,2,1,56,64,11,100.094796112934,93.7860221147537
3,8,3,1,64,15,8,100.148265054587,93.7860221147537
3,8,4,1,39,64,37,100.174559912621,93.7860221147537
3,8,5,1,64,61,45,100.270427317815,93.7860221147537
3,8,6,1,64,48,8,100.280321765888,93.7860221147537
3,8,7,1,64,17,64,100.399675343595,93.7860221147537
3,8,8,1,14,64,64,100.725636253524,93.7860221147537
3,8,9,1,47,56,55,100.862355765113,93.7860221147537
3,8,10,1,19,58,10,100.977273124913,93.7860221147537
17,8,1,1,64,17,64,99.6827764981802,89.7610150019328
17,8,2,1,17,63,63,99.939098071336,89.7610150019328
17,8,3,1,64,8,64,100.011490236182,89.7610150019328
17,8,4,1,64,15,8,100.062277801469,89.7610150019328
17,8,5,1,40,61,43,100.353105601915,89.7610150019328
17,8,6,1,64,48,8,100.431199446476,89.7610150019328
17,8,7,1,8,48,64,100.487555884734,89.7610150019328
17,8,8,1,56,64,11,100.541633887014,89.7610150019328
17,8,9,1,47,56,55,100.646593314867,89.7610150019328
17,8,10,1,64,13,41,100.736780683479,89.7610150019328
18,8,1,1,64,17,64,100.739200115644,94.0098179658254
18,8,2,1,63,58,31,100.865348839679,94.0098179658254
18,8,3,1,8,27,64,101.002495754851,94.0098179658254
18,8,4,1,56,64,11,101.170485860596,94.0098179658254
18,8,5,1,47,56,55,101.280669923314,94.0098179658254
18,8,6,1,39,64,35,101.285859376056,94.0098179658254
18,8,7,1,64,30,49,101.326182509956,94.0098179658254
18,8,8,1,8,17,64,101.32674344943,94.0098179658254
18,8,9,1,19,58,10,101.650067174286,94.0098179658254
18,8,10,1,37,48,27,102.639731038042,94.0098179658254
11,8,1,1,64,8,44,100.216893136271,91.8168498675029
11,8,2,1,64,13,39,100.479738539124,91.8168498675029
11,8,3,1,64,58,21,100.547287874294,91.8168498675029
11,8,4,1,64,16,64,100.612868763291,91.8168498675029
11,8,5,1,64,14,8,100.644203613209,91.8168498675029
11,8,6,1,64,8,13,100.677857762399,91.8168498675029
11,8,7,1,8,64,42,100.732011377453,91.8168498675029
11,8,8,1,64,53,8,100.841676923026,91.8168498675029
11,8,9,1,64,8,64,100.849978264642,91.8168498675029
11,8,10,1,64,42,64,101.070864750772,91.8168498675029
2,8,1,1,64,9,41,99.9458988467709,91.3898506800334
2,8,2,1,64,60,32,100.429309508914,91.3898506800334
2,8,3,1,40,64,34,100.493034016186,91.3898506800334
