repetition,cviter,trial,growth.factors,num.extra.layers,units1,units2,mse.test.mean,time.in.mins
6,3,8,11|10|14|12|7|7|7|13|13|11|13|14|7|9|13|10|12|12|14|7|16|10|3|11|10|13|15|8|15,0,58,54,98.5654479659612,1963.92900496721
6,3,9,13|11|12|8|7|10|13|9|10|9|10|8|12|6|7|13|7|14|13|7|8|12|13|7|12|12|16|7|16,0,74,44,98.5712204158495,1963.92900496721
6,3,10,15|5|12|17|9|13|13|13|12|15|11|15|16|9|14|12|16|14|15|11|7|11|10|9|8|15|14|9|15,0,45,63,98.5746397288402,1963.92900496721
18,3,1,11|20|5|4|17|14|18|7|12|13|20|14|18|20|18|17|19|6|5|5|15|7|3|5|16|15|12|9|19,0,77,80,97.599090465975,1818.23056148291
18,3,2,19|13|7|17|2|19|20|11|7|14|12|17|18|7|8|7|19|11|12|14|8|9|8|3|10|10|16|7|16,0,63,51,97.6052860891553,1818.23056148291
18,3,3,5|9|17|20|6|3|20|20|4|19|14|8|2|15|11|2|12|20|13|5|3|7|14|11|3|19|16|4|20,0,79,32,97.6669630459291,1818.23056148291
18,3,4,14|14|10|19|12|7|12|15|5|14|11|13|15|9|10|10|15|9|14|8|8|12|13|13|8|13|17|7|18,0,73,34,97.6775886520058,1818.23056148291
18,3,5,6|19|6|9|20|2|3|17|16|2|11|18|3|17|12|9|8|15|10|18|2|5|11|3|5|16|19|13|13,0,67,58,97.6934108622771,1818.23056148291
18,3,6,3|16|15|11|19|17|7|8|19|12|6|16|10|4|18|3|8|20|11|13|10|9|2|20|5|20|17|8|14,0,64,52,97.6997671773196,1818.23056148291
18,3,7,17|13|17|16|16|6|17|12|6|12|15|19|14|11|7|15|15|9|18|14|9|14|13|19|6|20|18|16|19,0,36,43,97.7181465124578,1818.23056148291
18,3,8,13|10|12|5|17|20|13|5|8|19|12|11|20|14|16|8|13|4|18|9|15|16|9|3|17|9|19|8|16,0,65,36,97.7469265988995,1818.23056148291
18,3,9,10|13|15|9|9|7|8|11|13|11|11|14|7|7|11|11|13|10|14|6|16|10|4|10|10|12|17|8|14,0,64,58,97.8008439128243,1818.23056148291
18,3,10,8|10|6|10|9|9|16|14|11|17|8|11|13|11|17|15|7|8|9|12|8|7|5|5|15|13|13|9|15,0,59,70,97.8294348924163,1818.23056148291
3,3,1,17|13|17|16|16|6|17|12|6|12|15|19|14|11|7|15|15|9|18|14|9|14|13|19|6|20|18|16|19,0,36,43,99.0539204472287,1884.07565448284
3,3,2,14|10|13|14|8|7|8|11|9|9|12|11|10|16|10|15|15|6|14|11|8|18|9|9|12|11|14|16|17,0,36,37,99.22681553723,1884.07565448284
3,3,3,19|13|7|17|2|19|20|11|7|14|12|17|18|7|8|7|19|11|12|14|8|9|8|3|10|10|16|7|16,0,63,51,99.2592456578276,1884.07565448284
3,3,4,9|13|16|12|13|7|6|9|11|13|10|9|8|12|7|9|11|13|12|7|4|11|8|7|16|15|15|6|13,0,72,38,99.3732868004165,1884.07565448284
3,3,5,10|8|11|12|12|8|8|14|12|13|6|9|9|10|10|10|14|12|11|11|15|7|9|9|11|12|16|12|18,0,51,54,99.3803898612511,1884.07565448284
3,3,6,15|11|10|8|8|8|11|14|11|8|15|15|13|7|9|7|11|12|14|13|13|10|10|10|10|14|15|7|17,0,42,40,99.384840856544,1884.07565448284
3,3,7,11|14|13|11|10|9|12|13|16|4|12|9|8|18|12|9|5|7|20|10|12|15|8|14|16|9|8|13|14,0,44,58,99.3969031256583,1884.07565448284
3,3,8,13|13|17|7|10|16|17|15|15|9|9|12|17|11|12|15|16|7|14|7|12|10|5|5|14|10|13|16|10,0,53,40,99.4154422021072,1884.07565448284
3,3,9,6|19|6|9|20|2|3|17|16|2|11|18|3|17|12|9|8|15|10|18|2|5|11|3|5|16|19|13|13,0,67,58,99.4296152215605,1884.07565448284
3,3,10,14|13|17|6|12|11|13|12|9|7|11|14|3|5|15|12|12|8|11|16|7|9|6|12|4|8|5|12|19,0,34,54,99.4657575904214,1884.07565448284
5,3,1,13|10|12|5|17|20|13|5|8|19|12|11|20|14|16|8|13|4|18|9|15|16|9|3|17|9|19|8|16,0,65,36,98.9647244941161,2009.05705863635
5,3,2,19|13|7|17|2|19|20|11|7|14|12|17|18|7|8|7|19|11|12|14|8|9|8|3|10|10|16|7|16,0,63,51,99.0905421598098,2009.05705863635
5,3,3,17|13|17|16|16|6|17|12|6|12|15|19|14|11|7|15|15|9|18|14|9|14|13|19|6|20|18|16|19,0,36,43,99.1532776301562,2009.05705863635
5,3,4,11|20|5|4|17|14|18|7|12|13|20|14|18|20|18|17|19|6|5|5|15|7|3|5|16|15|12|9|19,0,77,80,99.2129674957442,2009.05705863635
5,3,5,3|6|6|5|11|4|17|18|4|13|5|16|16|19|3|10|6|16|11|13|17|9|8|17|2|12|14|20|18,0,59,64,99.2534034033263,2009.05705863635
5,3,6,10|11|9|18|19|10|5|15|16|4|18|14|13|4|18|10|2|3|19|19|13|5|18|12|19|18|13|12|5,0,66,63,99.2984691229215,2009.05705863635
5,3,7,17|6|11|18|15|9|3|9|19|11|14|2|7|5|19|11|13|20|17|3|17|18|20|19|18|6|11|5|19,0,79,56,99.2999394010029,2009.05705863635
5,3,8,14|12|9|14|7|7|16|14|8|15|13|13|9|15|11|12|14|10|11|15|13|8|17|6|14|18|13|8|17,0,73,62,99.3055420452249,2009.05705863635
5,3,9,13|10|12|9|9|13|6|14|8|18|13|6|10|9|16|12|8|10|8|15|9|10|11|10|8|17|14|11|15,0,57,56,99.3284883778031,2009.05705863635
5,3,10,13|11|13|14|12|6|9|11|13|13|11|16|10|4|17|7|4|9|14|15|10|8|4|5|11|15|16|11|11,0,43,49,99.3420887686785,2009.05705863635
9,3,1,17|13|17|16|16|6|17|12|6|12|15|19|14|11|7|15|15|9|18|14|9|14|13|19|6|20|18|16|19,0,36,43,98.3900835064929,1911.587852633
9,3,2,17|6|11|18|15|9|3|9|19|11|14|2|7|5|19|11|13|20|17|3|17|18|20|19|18|6|11|5|19,0,79,56,98.4732280151769,1911.587852633
9,3,3,5|18|4|4|4|3|10|17|20|4|14|7|13|11|6|7|17|12|5|16|14|17|2|5|7|19|13|10|13,0,34,36,98.5803092309737,1911.587852633
9,3,4,16|3|18|19|6|12|19|17|18|18|19|16|11|8|19|4|6|16|14|20|16|8|2|10|8|17|20|18|4,0,45,65,98.6224372349068,1911.587852633
9,3,5,20|14|20|2|19|20|17|8|6|12|6|11|4|15|2|18|20|9|19|8|9|3|15|3|19|4|4|19|13,0,61,31,98.6468547238928,1911.587852633
9,3,6,11|11|14|14|12|7|6|11|11|10|14|14|12|12|15|18|12|15|12|12|8|11|10|6|12|16|12|10|9,0,58,45,98.8155919506415,1911.587852633
9,3,7,16|12|12|14|14|13|13|11|7|11|12|14|7|8|13|7|12|8|14|8|9|9|7|13|9|16|11|9|14,0,68,43,98.8609438492929,1911.587852633
9,3,8,4|7|16|18|3|10|2|3|11|12|2|18|2|18|14|4|16|6|18|16|13|7|4|2|13|15|3|17|16,0,32,63,98.9026950308808,1911.587852633
9,3,9,10|8|6|2|14|20|10|15|18|6|2|6|14|2|19|5|13|12|10|14|4|8|20|8|6|6|7|15|14,0,53,33,98.9075352043656,1911.587852633
9,3,10,16|14|18|11|7|5|6|4|6|20|8|13|3|2|8|18|14|10|17|19|12|4|5|2|8|9|15|15|5,0,79,45,98.9145340085122,1911.587852633
15,3,1,17|13|17|16|16|6|17|12|6|12|15|19|14|11|7|15|15|9|18|14|9|14|13|19|6|20|18|16|19,0,36,43,97.9419017966074,1957.9156488657
15,3,2,13|10|12|5|17|20|13|5|8|19|12|11|20|14|16|8|13|4|18|9|15|16|9|3|17|9|19|8|16,0,65,36,97.9735426405815,1957.9156488657
15,3,3,11|20|5|4|17|14|18|7|12|13|20|14|18|20|18|17|19|6|5|5|15|7|3|5|16|15|12|9|19,0,77,80,97.9984789573502,1957.9156488657
15,3,4,9|12|15|18|8|4|9|8|9|13|14|14|16|10|13|12|11|13|11|14|13|10|6|15|15|14|11|11|11,0,37,58,98.0220282751106,1957.9156488657
15,3,5,17|10|6|9|17|6|14|10|2|15|17|5|17|10|3|14|16|14|2|6|7|19|5|12|5|7|10|16|17,0,76,34,98.1060683567086,1957.9156488657
15,3,6,17|6|11|18|15|9|3|9|19|11|14|2|7|5|19|11|13|20|17|3|17|18|20|19|18|6|11|5|19,0,79,56,98.1207380553436,1957.9156488657
15,3,7,16|2|12|14|3|8|6|3|4|15|18|7|4|2|12|13|2|19|18|5|4|19|2|19|4|6|13|15|18,0,31,55,98.151428078483,1957.9156488657
15,3,8,7|13|8|15|13|15|11|15|13|11|15|15|10|11|17|9|9|16|6|17|12|8|9|14|13|15|17|10|14,0,48,60,98.1529058957125,1957.9156488657
15,3,9,10|11|9|13|17|9|14|12|9|9|14|8|10|12|10|16|15|16|12|14|10|9|14|9|14|10|15|6|17,0,71,41,98.1661845888409,1957.9156488657
15,3,10,3|6|6|5|11|4|17|18|4|13|5|16|16|19|3|10|6|16|11|13|17|9|8|17|2|12|14|20|18,0,59,64,98.1811105489646,1957.9156488657
11,3,1,11|20|5|4|17|14|18|7|12|13|20|14|18|20|18|17|19|6|5|5|15|7|3|5|16|15|12|9|19,0,77,80,97.8797084683333,1847.0888517499
11,3,2,3|16|15|11|19|17|7|8|19|12|6|16|10|4|18|3|8|20|11|13|10|9|2|20|5|20|17|8|14,0,64,52,97.8939380679919,1847.0888517499
11,3,3,17|6|11|18|15|9|3|9|19|11|14|2|7|5|19|11|13|20|17|3|17|18|20|19|18|6|11|5|19,0,79,56,97.8946501033003,1847.0888517499
11,3,4,5|9|17|20|6|3|20|20|4|19|14|8|2|15|11|2|12|20|13|5|3|7|14|11|3|19|16|4|20,0,79,32,97.942507920802,1847.0888517499
11,3,5,5|18|4|4|4|3|10|17|20|4|14|7|13|11|6|7|17|12|5|16|14|17|2|5|7|19|13|10|13,0,34,36,98.0257848735861,1847.0888517499
11,3,6,7|17|11|12|7|8|10|9|12|13|16|11|7|9|13|5|10|15|8|15|5|7|7|12|12|18|15|12|14,0,43,57,98.0484854859904,1847.0888517499
11,3,7,16|14|18|11|7|5|6|4|6|20|8|13|3|2|8|18|14|10|17|19|12|4|5|2|8|9|15|15|5,0,79,45,98.0550335215043,1847.0888517499
11,3,8,12|12|9|8|13|10|15|14|9|8|12|12|14|12|15|7|7|15|11|12|6|11|12|11|13|14|14|7|16,0,53,38,98.0588886032934,1847.0888517499
11,3,9,14|16|10|18|12|8|9|3|17|19|9|16|3|17|16|9|8|6|9|3|8|7|12|17|15|12|14|8|5,0,50,34,98.0618390165559,1847.0888517499
11,3,10,16|2|12|14|3|8|6|3|4|15|18|7|4|2|12|13|2|19|18|5|4|19|2|19|4|6|13|15|18,0,31,55,98.0642920548341,1847.0888517499
8,3,1,13|10|12|5|17|20|13|5|8|19|12|11|20|14|16|8|13|4|18|9|15|16|9|3|17|9|19|8|16,0,65,36,98.0197631402204,2064.82799388568
8,3,2,3|6|6|5|11|4|17|18|4|13|5|16|16|19|3|10|6|16|11|13|17|9|8|17|2|12|14|20|18,0,59,64,98.065154638827,2064.82799388568
8,3,3,12|16|13|13|14|12|9|14|14|13|15|11|9|5|14|13|10|14|13|17|9|6|6|7|12|12|16|13|9,0,56,61,98.0826466382799,2064.82799388568
8,3,4,6|19|6|9|20|2|3|17|16|2|11|18|3|17|12|9|8|15|10|18|2|5|11|3|5|16|19|13|13,0,67,58,98.0827205370087,2064.82799388568
8,3,5,17|6|11|18|15|9|3|9|19|11|14|2|7|5|19|11|13|20|17|3|17|18|20|19|18|6|11|5|19,0,79,56,98.1062021722838,2064.82799388568
8,3,6,9|13|14|7|10|16|10|18|10|14|7|15|17|10|7|9|14|12|15|13|15|9|15|10|9|9|15|7|14,0,62,35,98.139534078857,2064.82799388568
8,3,7,19|13|7|17|2|19|20|11|7|14|12|17|18|7|8|7|19|11|12|14|8|9|8|3|10|10|16|7|16,0,63,51,98.1777849730581,2064.82799388568
8,3,8,16|2|12|14|3|8|6|3|4|15|18|7|4|2|12|13|2|19|18|5|4|19|2|19|4|6|13|15|18,0,31,55,98.1867695816651,2064.82799388568
8,3,9,11|15|12|15|14|14|18|10|8|15|10|8|4|16|7|9|14|9|12|9|9|10|11|6|15|11|12|11|13,0,66,36,98.1959205320562,2064.82799388568
8,3,10,10|7|11|15|11|11|10|8|17|15|9|15|5|11|12|10|7|13|12|14|15|14|7|13|7|16|12|10|14,0,43,56,98.1965722882598,2064.82799388568
1,3,1,17|13|17|16|16|6|17|12|6|12|15|19|14|11|7|15|15|9|18|14|9|14|13|19|6|20|18|16|19,0,36,43,98.8200012951168,2133.8637244304
1,3,2,9|8|14|17|17|16|12|8|13|12|11|12|12|11|7|12|14|14|9|8|9|9|11|10|14|15|18|6|17,0,70,58,98.9110785480144,2133.8637244304
1,3,3,17|7|9|15|13|8|11|9|10|18|10|11|11|11|13|10|11|13|12|16|9|12|6|7|13|11|16|12|11,0,45,61,98.9411804892868,2133.8637244304
1,3,4,11|9|15|14|7|6|7|13|14|10|12|14|7|8|10|11|12|14|14|7|16|11|3|11|11|12|16|9|15,0,58,58,98.9777394375937,2133.8637244304
1,3,5,13|11|11|16|16|9|15|11|4|12|11|9|13|8|8|12|11|9|16|8|11|14|11|17|14|8|19|9|15,0,64,40,98.9784364818388,2133.8637244304
1,3,6,11|20|5|4|17|14|18|7|12|13|20|14|18|20|18|17|19|6|5|5|15|7|3|5|16|15|12|9|19,0,77,80,98.9803481302841,2133.8637244304
1,3,7,17|6|11|18|15|9|3|9|19|11|14|2|7|5|19|11|13|20|17|3|17|18|20|19|18|6|11|5|19,0,79,56,98.9863577332639,2133.8637244304
1,3,8,19|13|7|17|2|19|20|11|7|14|12|17|18|7|8|7|19|11|12|14|8|9|8|3|10|10|16|7|16,0,63,51,98.9966043564814,2133.8637244304
1,3,9,9|18|7|9|15|14|13|13|10|7|13|14|14|15|17|12|16|6|6|11|9|8|8|9|14|12|14|13|11,0,61,67,99.0427538160304,2133.8637244304
1,3,10,13|10|12|5|17|20|13|5|8|19|12|11|20|14|16|8|13|4|18|9|15|16|9|3|17|9|19|8|16,0,65,36,99.0907089427381,2133.8637244304
17,3,1,11|13|9|13|15|11|12|9|8|12|13|9|9|13|13|8|15|13|12|10|12|4|12|5|6|7|14|10|15,0,73,53,98.9256701672999,2125.8433327357
17,3,2,6|19|6|9|20|2|3|17|16|2|11|18|3|17|12|9|8|15|10|18|2|5|11|3|5|16|19|13|13,0,67,58,99.0251546159641,2125.8433327357
17,3,3,11|20|5|4|17|14|18|7|12|13|20|14|18|20|18|17|19|6|5|5|15|7|3|5|16|15|12|9|19,0,77,80,99.051857151872,2125.8433327357
17,3,4,10|11|14|14|14|8|6|10|12|11|14|14|11|13|14|18|11|15|11|10|9|11|9|6|12|17|15|11|9,0,60,45,99.0553639713994,2125.8433327357
17,3,5,13|5|10|13|7|11|10|14|9|15|7|10|18|6|8|9|12|7|15|11|13|12|9|9|11|13|12|12|16,0,46,40,99.0788366476157,2125.8433327357
17,3,6,19|13|7|17|2|19|20|11|7|14|12|17|18|7|8|7|19|11|12|14|8|9|8|3|10|10|16|7|16,0,63,51,99.0853742772226,2125.8433327357
17,3,7,13|10|12|5|17|20|13|5|8|19|12|11|20|14|16|8|13|4|18|9|15|16|9|3|17|9|19|8|16,0,65,36,99.1433261756871,2125.8433327357
17,3,8,14|16|10|18|12|8|9|3|17|19|9|16|3|17|16|9|8|6|9|3|8|7|12|17|15|12|14|8|5,0,50,34,99.1509438104399,2125.8433327357
17,3,9,16|2|12|14|3|8|6|3|4|15|18|7|4|2|12|13|2|19|18|5|4|19|2|19|4|6|13|15|18,0,31,55,99.2286251103944,2125.8433327357
17,3,10,12|14|10|15|8|6|9|6|15|14|13|13|9|16|14|7|11|8|8|14|5|12|14|8|10|11|17|9|14,0,73,39,99.2664547096261,2125.8433327357
2,3,1,13|10|12|5|17|20|13|5|8|19|12|11|20|14|16|8|13|4|18|9|15|16|9|3|17|9|19|8|16,0,65,36,99.0793584700673,2137.19332249959
2,3,2,17|13|17|16|16|6|17|12|6|12|15|19|14|11|7|15|15|9|18|14|9|14|13|19|6|20|18|16|19,0,36,43,99.3063529065622,2137.19332249959
2,3,3,11|14|13|11|10|9|12|13|16|4|12|9|8|18|12|9|5|7|20|10|12|15|8|14|16|9|8|13|14,0,44,58,99.3787250088791,2137.19332249959
2,3,4,3|16|15|11|19|17|7|8|19|12|6|16|10|4|18|3|8|20|11|13|10|9|2|20|5|20|17|8|14,0,64,52,99.3802522060543,2137.19332249959
2,3,5,14|13|14|14|9|7|8|13|8|10|12|7|9|16|9|13|10|10|13|10|11|17|11|10|14|14|11|16|15,0,36,37,99.4355711395662,2137.19332249959
2,3,6,19|13|7|17|2|19|20|11|7|14|12|17|18|7|8|7|19|11|12|14|8|9|8|3|10|10|16|7|16,0,63,51,99.4580023778548,2137.19332249959
2,3,7,11|13|15|15|13|12|13|11|11|12|9|9|11|11|5|13|9|14|15|6|13|13|8|5|11|9|18|9|9,0,67,51,99.4677052732362,2137.19332249959
2,3,8,14|16|10|18|12|8|9|3|17|19|9|16|3|17|16|9|8|6|9|3|8|7|12|17|15|12|14|8|5,0,50,34,99.4780049851634,2137.19332249959
2,3,9,11|19|8|17|10|14|10|11|16|18|17|11|14|6|10|16|3|11|9|14|9|11|11|13|14|9|10|18|10,0,76,41,99.4904021089157,2137.19332249959
2,3,10,13|10|7|10|12|9|10|8|5|15|11|16|13|12|14|10|14|13|11|12|10|13|10|10|9|10|9|13|15,0,60,45,99.5036634547325,2137.19332249959
19,3,1,13|10|12|5|17|20|13|5|8|19|12|11|20|14|16|8|13|4|18|9|15|16|9|3|17|9|19|8|16,0,65,36,98.6966654212553,2049.31416070064
19,3,2,17|6|11|18|15|9|3|9|19|11|14|2|7|5|19|11|13|20|17|3|17|18|20|19|18|6|11|5|19,0,79,56,98.8327148755741,2049.31416070064
19,3,3,14|9|5|9|13|16|13|6|12|7|10|10|10|9|7|11|12|10|12|9|7|15|10|4|13|12|17|10|8,0,65,40,98.9125894604677,2049.31416070064
19,3,4,19|13|7|17|2|19|20|11|7|14|12|17|18|7|8|7|19|11|12|14|8|9|8|3|10|10|16|7|16,0,63,51,98.9241358147746,2049.31416070064
19,3,5,6|19|6|9|20|2|3|17|16|2|11|18|3|17|12|9|8|15|10|18|2|5|11|3|5|16|19|13|13,0,67,58,98.9292306546652,2049.31416070064
19,3,6,11|20|5|4|17|14|18|7|12|13|20|14|18|20|18|17|19|6|5|5|15|7|3|5|16|15|12|9|19,0,77,80,98.9383290301614,2049.31416070064
19,3,7,14|6|12|10|15|12|5|12|7|14|12|12|13|13|12|10|11|13|16|11|13|11|9|13|15|15|12|9|14,0,61,52,98.9457260987099,2049.31416070064
19,3,8,9|15|11|12|14|11|14|10|11|13|13|8|11|13|14|10|13|15|10|12|10|9|14|5|9|5|18|8|14,0,70,45,98.9803237846419,2049.31416070064
19,3,9,3|16|15|11|19|17|7|8|19|12|6|16|10|4|18|3|8|20|11|13|10|9|2|20|5|20|17|8|14,0,64,52,98.9890506823,2049.31416070064
19,3,10,14|12|14|18|9|7|10|8|9|10|9|5|6|8|13|13|10|9|15|8|15|11|13|15|14|13|15|6|13,0,72,38,99.0007480671556,2049.31416070064
10,3,1,15|11|13|13|14|10|14|7|12|7|10|13|11|9|11|11|10|10|13|12|8|9|12|9|16|14|18|10|16,0,63,39,97.7504838491945,2210.68268065055
10,3,2,16|2|12|14|3|8|6|3|4|15|18|7|4|2|12|13|2|19|18|5|4|19|2|19|4|6|13|15|18,0,31,55,97.908078318395,2210.68268065055
10,3,3,6|19|6|9|20|2|3|17|16|2|11|18|3|17|12|9|8|15|10|18|2|5|11|3|5|16|19|13|13,0,67,58,97.9140503846162,2210.68268065055
10,3,4,17|6|11|18|15|9|3|9|19|11|14|2|7|5|19|11|13|20|17|3|17|18|20|19|18|6|11|5|19,0,79,56,97.9212445622466,2210.68268065055
10,3,5,13|10|12|5|17|20|13|5|8|19|12|11|20|14|16|8|13|4|18|9|15|16|9|3|17|9|19|8|16,0,65,36,97.9333810132531,2210.68268065055
10,3,6,19|13|7|17|2|19|20|11|7|14|12|17|18|7|8|7|19|11|12|14|8|9|8|3|10|10|16|7|16,0,63,51,97.995341451998,2210.68268065055
10,3,7,10|13|6|10|9|11|7|15|16|8|6|13|12|12|17|11|8|9|11|18|8|16|11|7|17|14|16|10|17,0,49,39,98.0761404128076,2210.68268065055
10,3,8,15|14|16|13|15|10|14|8|9|13|9|5|13|7|15|12|12|10|16|14|16|16|12|14|8|8|15|8|15,0,75,37,98.1332525723443,2210.68268065055
10,3,9,17|10|6|9|17|6|14|10|2|15|17|5|17|10|3|14|16|14|2|6|7|19|5|12|5|7|10|16|17,0,76,34,98.2036181997788,2210.68268065055
10,3,10,17|15|12|7|12|18|14|8|10|13|7|11|17|11|16|11|12|4|12|12|15|9|16|4|16|8|14|11|14,0,60,34,98.2223568161767,2210.68268065055
7,3,1,13|10|12|5|17|20|13|5|8|19|12|11|20|14|16|8|13|4|18|9|15|16|9|3|17|9|19|8|16,0,65,36,97.9524784734248,2146.91716434956
7,3,2,19|13|7|17|2|19|20|11|7|14|12|17|18|7|8|7|19|11|12|14|8|9|8|3|10|10|16|7|16,0,63,51,98.0631262646098,2146.91716434956
7,3,3,17|6|11|18|15|9|3|9|19|11|14|2|7|5|19|11|13|20|17|3|17|18|20|19|18|6|11|5|19,0,79,56,98.0790080270668,2146.91716434956
7,3,4,6|13|10|17|10|12|13|11|5|11|11|8|12|12|8|10|13|8|13|7|8|12|12|12|7|10|17|8|19,0,72,39,98.0821945501815,2146.91716434956
7,3,5,15|10|13|11|15|10|13|7|14|7|12|13|11|9|12|12|12|10|13|13|10|10|12|9|16|15|18|9|15,0,66,39,98.2828093780325,2146.91716434956
7,3,6,3|6|6|5|11|4|17|18|4|13|5|16|16|19|3|10|6|16|11|13|17|9|8|17|2|12|14|20|18,0,59,64,98.3521736477103,2146.91716434956
7,3,7,11|19|8|17|10|14|10|11|16|18|17|11|14|6|10|16|3|11|9|14|9|11|11|13|14|9|10|18|10,0,76,41,98.3729441938933,2146.91716434956
7,3,8,6|19|6|9|20|2|3|17|16|2|11|18|3|17|12|9|8|15|10|18|2|5|11|3|5|16|19|13|13,0,67,58,98.4158246365978,2146.91716434956
7,3,9,14|13|17|6|12|11|13|12|9|7|11|14|3|5|15|12|12|8|11|16|7|9|6|12|4|8|5|12|19,0,34,54,98.4231675728248,2146.91716434956
7,3,10,3|16|15|11|19|17|7|8|19|12|6|16|10|4|18|3|8|20|11|13|10|9|2|20|5|20|17|8|14,0,64,52,98.4548566201234,2146.91716434956
16,3,1,5|9|17|20|6|3|20|20|4|19|14|8|2|15|11|2|12|20|13|5|3|7|14|11|3|19|16|4|20,0,79,32,98.8623874561295,2320.31120900313
16,3,2,16|2|12|14|3|8|6|3|4|15|18|7|4|2|12|13|2|19|18|5|4|19|2|19|4|6|13|15|18,0,31,55,98.8654541559056,2320.31120900313
16,3,3,13|10|12|5|17|20|13|5|8|19|12|11|20|14|16|8|13|4|18|9|15|16|9|3|17|9|19|8|16,0,65,36,98.8787733809297,2320.31120900313
16,3,4,15|9|16|11|8|5|8|11|8|13|16|10|12|4|15|8|3|12|14|7|6|16|6|11|11|11|10|14|16,0,37,56,98.9788820096158,2320.31120900313
16,3,5,18|13|15|12|16|15|9|11|11|13|10|7|14|5|10|11|9|14|14|13|16|14|14|12|9|9|14|5|14,0,73,36,99.0277038666503,2320.31120900313
16,3,6,20|14|20|2|19|20|17|8|6|12|6|11|4|15|2|18|20|9|19|8|9|3|15|3|19|4|4|19|13,0,61,31,99.0413347375717,2320.31120900313
16,3,7,3|16|15|11|19|17|7|8|19|12|6|16|10|4|18|3|8|20|11|13|10|9|2|20|5|20|17|8|14,0,64,52,99.049953551901,2320.31120900313
16,3,8,13|17|12|7|16|16|12|7|10|17|18|13|15|17|17|11|6|8|11|12|12|8|12|7|10|11|15|14|12,0,53,68,99.0643609161402,2320.31120900313
16,3,9,11|14|13|11|10|9|12|13|16|4|12|9|8|18|12|9|5|7|20|10|12|15|8|14|16|9|8|13|14,0,44,58,99.0876729005318,2320.31120900313
16,3,10,10|6|11|13|12|12|8|13|10|14|6|8|11|9|12|11|11|14|12|11|13|7|11|14|14|12|14|11|16,0,46,62,99.1178853731783,2320.31120900313
14,3,1,13|10|12|5|17|20|13|5|8|19|12|11|20|14|16|8|13|4|18|9|15|16|9|3|17|9|19|8|16,0,65,36,99.2683313822426,2320.68047339916
14,3,2,13|13|14|11|15|11|11|9|10|13|12|6|16|6|12|10|10|10|18|11|16|16|16|14|10|10|14|8|15,0,67,49,99.4248994867659,2320.68047339916
14,3,3,17|13|17|16|16|6|17|12|6|12|15|19|14|11|7|15|15|9|18|14|9|14|13|19|6|20|18|16|19,0,36,43,99.4325286086064,2320.68047339916
14,3,4,8|13|8|13|13|15|11|16|14|12|12|15|10|11|16|8|11|14|6|16|12|8|7|14|11|14|17|11|14,0,48,62,99.5231807247114,2320.68047339916
14,3,5,16|2|12|14|3|8|6|3|4|15|18|7|4|2|12|13|2|19|18|5|4|19|2|19|4|6|13|15|18,0,31,55,99.5517364089843,2320.68047339916
14,3,6,19|13|7|17|2|19|20|11|7|14|12|17|18|7|8|7|19|11|12|14|8|9|8|3|10|10|16|7|16,0,63,51,99.5525877321769,2320.68047339916
14,3,7,13|5|10|13|7|11|10|14|9|15|7|10|18|6|8|9|12|7|15|11|13|12|9|9|11|13|12|12|16,0,46,40,99.5724795766617,2320.68047339916
14,3,8,10|14|7|10|16|12|14|10|7|14|12|11|8|15|12|9|13|13|13|10|12|5|13|5|6|8|15|9|13,0,73,51,99.597617506915,2320.68047339916
14,3,9,17|9|9|12|14|7|15|10|11|19|10|11|12|7|11|12|12|12|13|18|7|14|6|7|13|10|12|12|11,0,51,60,99.6045663213876,2320.68047339916
14,3,10,12|10|15|18|7|5|6|8|8|12|12|13|8|8|15|7|8|17|17|14|9|8|8|10|13|13|15|12|11,0,41,60,99.6437255350196,2320.68047339916
12,3,1,13|10|12|5|17|20|13|5|8|19|12|11|20|14|16|8|13|4|18|9|15|16|9|3|17|9|19|8|16,0,65,36,98.3358746676194,2137.77797210217
12,3,2,14|14|16|12|19|16|14|15|16|14|12|14|16|8|14|8|13|12|14|17|12|12|7|5|11|18|16|12|14,0,45,42,98.561485510192,2137.77797210217
12,3,3,14|12|13|17|9|6|9|11|12|17|14|9|8|10|11|6|11|12|11|14|7|14|14|5|8|9|17|7|14,0,77,37,98.639961104011,2137.77797210217
12,3,4,10|11|12|17|7|11|6|12|17|11|11|10|14|13|8|11|8|16|12|15|7|8|6|13|9|15|16|7|7,0,45,60,98.6714304470544,2137.77797210217
12,3,5,16|10|13|11|15|10|12|7|14|7|12|13|10|9|12|13|12|9|14|12|11|9|12|9|16|14|19|10|15,0,68,37,98.6719567654604,2137.77797210217
12,3,6,11|20|5|4|17|14|18|7|12|13|20|14|18|20|18|17|19|6|5|5|15|7|3|5|16|15|12|9|19,0,77,80,98.682540328488,2137.77797210217
12,3,7,16|14|18|11|7|5|6|4|6|20|8|13|3|2|8|18|14|10|17|19|12|4|5|2|8|9|15|15|5,0,79,45,98.7566099989832,2137.77797210217
12,3,8,17|6|11|18|15|9|3|9|19|11|14|2|7|5|19|11|13|20|17|3|17|18|20|19|18|6|11|5|19,0,79,56,98.766367707925,2137.77797210217
12,3,9,17|10|6|9|17|6|14|10|2|15|17|5|17|10|3|14|16|14|2|6|7|19|5|12|5|7|10|16|17,0,76,34,98.7842074728948,2137.77797210217
