repetition,cviter,trial,num.layers,units1,units2,units3,mse.test.mean,time.in.mins
19,5,4,1,64,33,19,150.366685945882,54.6730254650116
19,5,5,1,34,41,64,150.750478734174,54.6730254650116
19,5,6,2,53,64,64,151.269768240851,54.6730254650116
19,5,7,1,64,64,8,152.718427635983,54.6730254650116
19,5,8,1,25,64,58,153.093501194668,54.6730254650116
19,5,9,1,17,41,62,154.529754516822,54.6730254650116
19,5,10,1,39,62,26,154.635996069219,54.6730254650116
13,5,1,2,64,64,25,144.479476536665,51.343011367321
13,5,2,2,38,64,64,148.601819476401,51.343011367321
13,5,3,1,24,64,64,150.357362280989,51.343011367321
13,5,4,2,64,64,59,151.76050449172,51.343011367321
13,5,5,1,34,41,64,152.930498198456,51.343011367321
13,5,6,1,64,33,19,153.107042532663,51.343011367321
13,5,7,1,64,28,64,153.73926526121,51.343011367321
13,5,8,1,64,64,8,154.348295287524,51.343011367321
13,5,9,1,17,41,62,155.011665733172,51.343011367321
13,5,10,1,39,62,26,159.31330987414,51.343011367321
6,5,1,2,64,56,64,145.189268523351,51.5953839341799
6,5,2,2,35,64,64,147.59598628452,51.5953839341799
6,5,3,1,64,33,19,151.150037198597,51.5953839341799
6,5,4,2,64,64,45,152.115233670881,51.5953839341799
6,5,5,1,64,64,8,152.300118263634,51.5953839341799
6,5,6,1,64,29,64,152.539777731879,51.5953839341799
6,5,7,1,34,41,64,153.477002283119,51.5953839341799
6,5,8,1,26,64,60,153.783526901444,51.5953839341799
6,5,9,1,64,64,57,155.940746865869,51.5953839341799
6,5,10,1,39,62,26,156.70076992576,51.5953839341799
9,5,1,2,35,64,64,149.095586814153,50.8622187495232
9,5,2,2,56,64,64,150.368025186037,50.8622187495232
9,5,3,2,64,50,64,150.981350286217,50.8622187495232
9,5,4,2,64,64,21,152.057530492115,50.8622187495232
9,5,5,1,34,41,64,152.818381429842,50.8622187495232
9,5,6,1,64,64,51,153.392013777094,50.8622187495232
9,5,7,1,26,64,57,154.121385047414,50.8622187495232
9,5,8,1,64,33,19,155.286099746889,50.8622187495232
9,5,9,1,64,64,8,155.831278622634,50.8622187495232
9,5,10,1,17,41,62,157.718784475291,50.8622187495232
3,6,1,2,64,64,50,142.600967757857,43.5069091995557
3,6,2,2,38,64,64,144.0884590225,43.5069091995557
3,6,3,2,64,64,24,144.929429972415,43.5069091995557
3,6,4,2,64,47,64,146.82765039056,43.5069091995557
3,6,5,1,64,33,19,148.240753117103,43.5069091995557
3,6,6,1,35,42,64,150.677817733913,43.5069091995557
3,6,7,1,64,30,64,151.314279051435,43.5069091995557
3,6,8,1,23,64,64,151.629200473603,43.5069091995557
3,6,9,1,64,64,8,151.676335724486,43.5069091995557
3,6,10,1,39,62,26,151.764140589273,43.5069091995557
8,6,1,2,37,64,64,143.861884123903,48.0145815849304
8,6,2,2,64,51,64,150.433715232862,48.0145815849304
8,6,3,2,64,64,43,151.847758093024,48.0145815849304
8,6,4,1,34,41,64,151.885043986577,48.0145815849304
8,6,5,1,64,64,27,152.25098053413,48.0145815849304
8,6,6,1,64,64,8,152.810797526914,48.0145815849304
8,6,7,1,64,29,64,153.040413348862,48.0145815849304
8,6,8,1,25,64,58,153.759979110698,48.0145815849304
8,6,9,1,64,33,19,154.086564247145,48.0145815849304
8,6,10,1,17,41,62,155.299331968488,48.0145815849304
10,6,1,2,64,60,64,149.433986902878,49.01803693374
10,6,2,2,38,64,64,150.717588600029,49.01803693374
10,6,3,1,64,31,64,152.624465218105,49.01803693374
10,6,4,1,24,64,64,153.926315835123,49.01803693374
10,6,5,1,64,64,8,154.733799140802,49.01803693374
10,6,6,1,64,64,64,155.496821021481,49.01803693374
10,6,7,1,64,33,19,156.803310478119,49.01803693374
10,6,8,1,34,42,64,157.638094548001,49.01803693374
10,6,9,1,17,41,62,158.416666918195,49.01803693374
10,6,10,1,39,62,26,159.43810278818,49.01803693374
17,6,1,2,64,45,64,144.423444848193,46.0934779167175
17,6,2,2,38,64,64,144.709764844216,46.0934779167175
17,6,3,2,64,64,55,145.937007711818,46.0934779167175
17,6,4,1,64,64,9,149.544015891677,46.0934779167175
17,6,5,1,64,28,64,151.180367582975,46.0934779167175
17,6,6,1,64,64,64,151.251658581587,46.0934779167175
17,6,7,1,25,64,60,151.900476230529,46.0934779167175
17,6,8,1,34,41,64,152.756052085044,46.0934779167175
17,6,9,1,64,33,19,153.855792028301,46.0934779167175
17,6,10,1,17,41,62,154.936249743247,46.0934779167175
4,6,1,2,36,64,64,144.726919335494,47.213810368379
4,6,2,2,64,43,64,146.596632123183,47.213810368379
4,6,3,2,64,64,57,148.498667557211,47.213810368379
4,6,4,1,64,64,8,151.059730360361,47.213810368379
4,6,5,1,64,33,19,155.029063675446,47.213810368379
4,6,6,1,25,64,60,155.415560283309,47.213810368379
4,6,7,1,64,29,64,155.705982285681,47.213810368379
4,6,8,1,34,41,64,155.828204245664,47.213810368379
4,6,9,1,17,41,62,156.65721154345,47.213810368379
4,6,10,1,39,62,26,157.085175015808,47.213810368379
14,6,1,2,37,64,64,146.443440049751,50.5378770669301
14,6,2,2,54,64,64,147.929361113953,50.5378770669301
14,6,3,2,64,53,64,148.246551215634,50.5378770669301
14,6,4,1,64,64,9,151.00294538338,50.5378770669301
14,6,5,1,64,30,64,151.544449735737,50.5378770669301
14,6,6,1,34,41,64,151.715437940771,50.5378770669301
14,6,7,1,25,64,61,152.008935544581,50.5378770669301
14,6,8,1,64,33,19,152.666284962191,50.5378770669301
14,6,9,1,64,64,26,152.915464990079,50.5378770669301
14,6,10,1,39,62,26,154.544249153714,50.5378770669301
2,6,1,2,55,64,64,149.332113818856,50.4689657847087
2,6,2,2,64,51,64,149.516255039207,50.4689657847087
2,6,3,2,37,64,64,151.830894498607,50.4689657847087
2,6,4,2,64,64,44,152.729941947413,50.4689657847087
2,6,5,1,64,64,8,155.660206765422,50.4689657847087
2,6,6,1,64,33,19,157.441811502059,50.4689657847087
2,6,7,1,23,64,64,158.100340001997,50.4689657847087
2,6,8,1,34,41,64,158.140310454758,50.4689657847087
2,6,9,1,39,62,26,158.159459936911,50.4689657847087
2,6,10,1,64,28,64,158.273738664074,50.4689657847087
16,6,1,2,64,64,26,143.715141345751,47.318402715524
16,6,2,2,64,57,64,146.410295613001,47.318402715524
16,6,3,1,64,64,8,149.734024647557,47.318402715524
16,6,4,2,37,64,64,150.310519555801,47.318402715524
16,6,5,1,64,33,19,150.44630111087,47.318402715524
16,6,6,1,64,64,28,150.551661120648,47.318402715524
16,6,7,1,25,64,59,152.550855293084,47.318402715524
16,6,8,1,34,41,64,153.550438205268,47.318402715524
16,6,9,1,17,41,62,154.355532436002,47.318402715524
16,6,10,1,39,62,26,155.222177949148,47.318402715524
1,6,1,2,64,44,64,144.314098598534,48.9029128313065
1,6,2,2,64,64,54,146.007566796407,48.9029128313065
1,6,3,2,37,64,64,147.506679369106,48.9029128313065
1,6,4,1,64,33,19,151.10901545418,48.9029128313065
1,6,5,1,64,28,64,151.728185227782,48.9029128313065
1,6,6,1,33,42,64,152.454484455425,48.9029128313065
1,6,7,1,64,64,8,152.64532934363,48.9029128313065
1,6,8,1,24,64,58,152.932947066374,48.9029128313065
1,6,9,1,39,62,26,153.412534554501,48.9029128313065
1,6,10,1,17,41,62,154.055231339779,48.9029128313065
18,6,1,2,38,64,64,148.255854562258,47.1532078663508
18,6,2,2,64,64,56,148.70842862381,47.1532078663508
18,6,3,1,64,28,64,153.801905239432,47.1532078663508
18,6,4,1,34,41,64,154.533955846155,47.1532078663508
18,6,5,1,17,41,62,154.834108015679,47.1532078663508
18,6,6,1,64,33,19,155.947348165615,47.1532078663508
18,6,7,1,64,64,8,156.115454517035,47.1532078663508
18,6,8,2,57,46,64,156.154532528977,47.1532078663508
18,6,9,2,57,64,25,156.449198676378,47.1532078663508
18,6,10,1,39,62,26,156.95653079703,47.1532078663508
5,6,1,2,35,64,64,146.990408754895,50.464441716671
5,6,2,2,64,64,13,147.808706148711,50.464441716671
5,6,3,2,64,64,56,147.862136950836,50.464441716671
5,6,4,1,25,64,57,152.223684952812,50.464441716671
5,6,5,1,64,64,8,152.506319770177,50.464441716671
5,6,6,1,64,29,64,152.611119656598,50.464441716671
5,6,7,1,64,33,19,153.451175880414,50.464441716671
5,6,8,1,34,41,64,154.474488671982,50.464441716671
5,6,9,1,39,62,26,154.641887468313,50.464441716671
5,6,10,1,17,41,62,155.531973079539,50.464441716671
20,6,1,2,64,48,64,147.105442087854,46.4390895843506
20,6,2,2,37,64,64,149.312874656674,46.4390895843506
20,6,3,2,64,64,46,150.583048264621,46.4390895843506
20,6,4,1,64,30,64,153.218522962426,46.4390895843506
20,6,5,1,64,64,8,153.478588473677,46.4390895843506
20,6,6,1,25,64,58,153.810019643724,46.4390895843506
20,6,7,1,64,33,19,153.901074153509,46.4390895843506
20,6,8,1,34,41,64,155.697880951052,46.4390895843506
20,6,9,1,64,64,59,156.107508351766,46.4390895843506
20,6,10,1,17,41,62,156.128462033145,46.4390895843506
11,6,1,2,64,51,64,146.647537878903,46.4145687699318
11,6,2,2,37,64,64,148.09185670476,46.4145687699318
11,6,3,1,22,64,64,150.599749807648,46.4145687699318
11,6,4,1,64,33,19,152.085264720656,46.4145687699318
11,6,5,1,64,30,64,152.653967983202,46.4145687699318
11,6,6,1,64,64,8,152.747685707806,46.4145687699318
11,6,7,1,34,42,64,152.984909140888,46.4145687699318
11,6,8,1,39,62,26,154.234248686919,46.4145687699318
11,6,9,1,17,41,62,157.11708089928,46.4145687699318
11,6,10,2,55,64,24,158.905614926854,46.4145687699318
12,6,1,2,64,49,64,147.132893198494,47.0226529637972
12,6,2,2,39,64,64,147.909006077643,47.0226529637972
12,6,3,1,39,62,26,151.690769147152,47.0226529637972
12,6,4,1,25,64,61,151.83930091735,47.0226529637972
12,6,5,1,64,64,8,152.478250744259,47.0226529637972
12,6,6,1,64,33,19,152.909440933461,47.0226529637972
12,6,7,1,64,29,64,153.149691781393,47.0226529637972
12,6,8,2,57,64,49,153.625485961465,47.0226529637972
12,6,9,1,34,41,64,154.876623010434,47.0226529637972
12,6,10,1,17,41,62,157.116775174151,47.0226529637972
19,6,1,2,64,64,24,144.630344784863,47.6264223853747
19,6,2,2,37,64,64,146.118847038242,47.6264223853747
19,6,3,2,64,64,57,148.10050451512,47.6264223853747
19,6,4,1,64,64,8,150.710790779674,47.6264223853747
19,6,5,1,26,64,57,152.00346441183,47.6264223853747
19,6,6,1,64,28,64,152.054280154797,47.6264223853747
19,6,7,1,64,33,19,152.076735457916,47.6264223853747
19,6,8,1,34,41,64,154.439619193344,47.6264223853747
19,6,9,1,17,41,62,154.615882803696,47.6264223853747
19,6,10,1,39,62,26,155.109865129445,47.6264223853747
7,6,1,2,64,56,64,145.487321787538,50.6385527173678
7,6,2,2,64,64,43,145.724204381442,50.6385527173678
7,6,3,2,37,64,64,146.844362830629,50.6385527173678
7,6,4,1,23,64,64,150.897486406045,50.6385527173678
7,6,5,1,64,64,52,151.865683785255,50.6385527173678
7,6,6,1,33,42,64,154.188097495157,50.6385527173678
7,6,7,1,39,62,26,154.842751997236,50.6385527173678
7,6,8,1,64,64,8,155.351304607664,50.6385527173678
7,6,9,1,64,28,64,155.636718702921,50.6385527173678
7,6,10,1,64,33,19,155.693371728325,50.6385527173678
6,6,1,2,64,55,64,145.065831504132,48.5201957146327
6,6,2,2,37,64,64,145.212454940488,48.5201957146327
6,6,3,2,64,64,44,145.21813013291,48.5201957146327
6,6,4,1,64,64,8,151.514808098217,48.5201957146327
6,6,5,1,64,33,19,152.688561205457,48.5201957146327
6,6,6,1,64,64,46,152.768098050678,48.5201957146327
6,6,7,1,64,29,59,153.249050920546,48.5201957146327
6,6,8,1,39,62,26,153.470490228815,48.5201957146327
6,6,9,1,23,64,64,154.343431368435,48.5201957146327
6,6,10,1,17,41,62,154.381165209179,48.5201957146327
15,6,1,2,38,64,64,146.89971561486,57.8258435646693
15,6,2,2,56,64,64,148.904795941771,57.8258435646693
15,6,3,2,64,51,64,149.326579718958,57.8258435646693
15,6,4,2,64,64,46,151.173316992961,57.8258435646693
15,6,5,1,64,29,64,154.267436583139,57.8258435646693
15,6,6,1,64,33,19,155.368823317473,57.8258435646693
15,6,7,1,17,41,62,155.478999124629,57.8258435646693
15,6,8,1,22,64,64,156.358564953466,57.8258435646693
15,6,9,1,34,41,64,157.670909751122,57.8258435646693
15,6,10,1,64,64,9,159.581988101861,57.8258435646693
13,6,1,2,64,64,20,149.742017919356,52.7078912178675
13,6,2,2,64,54,64,150.751698357084,52.7078912178675
13,6,3,2,37,64,64,153.244109828807,52.7078912178675
13,6,4,2,64,64,46,155.722192248054,52.7078912178675
13,6,5,1,34,41,64,156.176603111885,52.7078912178675
13,6,6,1,39,62,26,156.180227039987,52.7078912178675
13,6,7,1,64,64,8,159.779720744108,52.7078912178675
13,6,8,1,64,33,19,160.261388954295,52.7078912178675
13,6,9,1,27,64,57,160.660295611381,52.7078912178675
13,6,10,1,17,41,62,160.801728984597,52.7078912178675
9,6,1,2,64,64,46,145.372311312489,44.9853905995687
9,6,2,2,64,50,64,147.685009519423,44.9853905995687
9,6,3,2,37,64,64,149.417841941756,44.9853905995687
9,6,4,1,39,62,26,151.017412414854,44.9853905995687
9,6,5,1,27,64,58,151.06883727231,44.9853905995687
9,6,6,1,64,30,64,151.08502135999,44.9853905995687
9,6,7,1,64,64,64,151.643023661918,44.9853905995687
9,6,8,1,34,41,64,152.617626356759,44.9853905995687
9,6,9,1,64,33,19,153.198776872866,44.9853905995687
9,6,10,1,64,64,9,154.743187991042,44.9853905995687
3,7,1,2,37,64,64,146.328008696099,46.075848766168
3,7,2,2,64,64,46,146.608671349862,46.075848766168
3,7,3,2,64,49,64,148.809991046928,46.075848766168
3,7,4,1,64,33,64,151.157771174264,46.075848766168
3,7,5,1,64,64,8,152.442126819401,46.075848766168
3,7,6,1,64,33,19,152.547515010375,46.075848766168
3,7,7,1,22,64,64,153.110244209174,46.075848766168
3,7,8,1,34,41,64,153.199891064024,46.075848766168
3,7,9,1,17,41,62,153.491025575247,46.075848766168
3,7,10,1,39,62,26,154.155800988796,46.075848766168
8,7,1,2,64,64,17,145.541439977021,47.2436313509941
8,7,2,2,64,64,41,146.497993585536,47.2436313509941
8,7,3,2,37,64,64,148.157101725013,47.2436313509941
8,7,4,2,64,64,61,148.721658077277,47.2436313509941
8,7,5,1,39,62,26,154.472754627496,47.2436313509941
8,7,6,1,34,41,64,155.293804859556,47.2436313509941
8,7,7,1,64,33,19,155.466474869664,47.2436313509941
8,7,8,1,25,64,62,156.008872344214,47.2436313509941
8,7,9,1,64,64,8,156.315373242887,47.2436313509941
8,7,10,1,17,41,62,158.761268724573,47.2436313509941
17,7,1,2,64,64,18,143.100367796722,43.6573523481687
17,7,2,2,64,64,55,145.828234032119,43.6573523481687
17,7,3,2,36,64,63,148.727666100302,43.6573523481687
17,7,4,1,33,42,64,150.979397192638,43.6573523481687
17,7,5,1,64,33,19,152.706531040117,43.6573523481687
17,7,6,1,25,32,64,152.708622134736,43.6573523481687
17,7,7,1,25,64,56,153.991511584465,43.6573523481687
17,7,8,1,64,64,8,154.049238863275,43.6573523481687
17,7,9,1,64,30,64,154.390555293616,43.6573523481687
17,7,10,1,17,41,62,155.076367192463,43.6573523481687
14,7,1,2,36,64,64,150.401581542707,43.9909426172574
14,7,2,1,64,28,64,153.155585063969,43.9909426172574
14,7,3,1,64,33,19,154.738477071719,43.9909426172574
14,7,4,1,35,40,64,155.900235067845,43.9909426172574
14,7,5,1,64,64,32,156.374807343759,43.9909426172574
14,7,6,1,24,64,62,156.734288132511,43.9909426172574
14,7,7,1,39,62,26,156.891764827526,43.9909426172574
14,7,8,2,64,53,58,156.946848556667,43.9909426172574
14,7,9,1,17,41,62,157.073525688413,43.9909426172574
14,7,10,2,57,64,25,157.775045452603,43.9909426172574
10,7,1,2,55,64,64,148.354587707584,53.0256361166636
10,7,2,2,37,64,64,149.765848555637,53.0256361166636
10,7,3,2,64,64,16,150.338620201373,53.0256361166636
10,7,4,2,64,60,54,152.080650641456,53.0256361166636
10,7,5,1,17,41,62,153.223785662631,53.0256361166636
10,7,6,1,64,33,19,154.507896508314,53.0256361166636
10,7,7,1,64,27,64,154.912176146977,53.0256361166636
10,7,8,1,64,64,8,155.134585608348,53.0256361166636
10,7,9,1,22,64,64,155.442544191736,53.0256361166636
10,7,10,1,33,42,64,157.158859183419,53.0256361166636
4,7,1,2,64,50,64,147.554426122445,48.33631939888
4,7,2,2,37,64,64,149.404044322225,48.33631939888
4,7,3,2,64,64,51,151.07118331047,48.33631939888
4,7,4,1,64,30,64,153.771527525627,48.33631939888
4,7,5,1,34,41,64,153.855999261745,48.33631939888
4,7,6,1,25,64,58,154.054027773735,48.33631939888
4,7,7,1,64,33,19,154.460903993219,48.33631939888
4,7,8,1,17,41,62,154.878497427819,48.33631939888
4,7,9,1,64,64,8,155.237415173859,48.33631939888
4,7,10,1,39,62,26,155.9145804961,48.33631939888
18,7,1,2,37,64,64,148.785686732315,43.6847410837809
18,7,2,1,64,64,25,149.53095305809,43.6847410837809
18,7,3,2,64,48,64,150.002146983654,43.6847410837809
18,7,4,1,64,64,8,150.329503244779,43.6847410837809
18,7,5,1,34,42,64,150.954377340862,43.6847410837809
18,7,6,2,55,64,64,150.983288830742,43.6847410837809
18,7,7,1,24,64,62,151.481037808018,43.6847410837809
18,7,8,1,64,29,64,152.017481436075,43.6847410837809
18,7,9,1,64,33,19,152.544455467445,43.6847410837809
18,7,10,1,39,62,26,155.437932453164,43.6847410837809
1,7,1,2,64,56,64,149.701543596587,46.6982190012932
1,7,2,2,64,64,43,150.112771620024,46.6982190012932
1,7,3,2,36,64,64,150.681482836425,46.6982190012932
1,7,4,1,64,29,61,153.347348047053,46.6982190012932
1,7,5,1,24,64,57,155.139495391986,46.6982190012932
1,7,6,1,64,64,8,155.33784664166,46.6982190012932
1,7,7,1,33,42,64,155.756146857034,46.6982190012932
1,7,8,1,64,64,38,155.85480307659,46.6982190012932
1,7,9,1,17,41,62,158.156744497167,46.6982190012932
1,7,10,1,64,33,19,158.787062411543,46.6982190012932
2,7,1,2,37,64,64,145.297055765145,47.7289413015048
2,7,2,2,64,64,57,148.18638071714,47.7289413015048
2,7,3,2,64,44,64,150.083395512773,47.7289413015048
2,7,4,1,34,41,64,155.317936005675,47.7289413015048
2,7,5,1,64,28,64,156.463908246654,47.7289413015048
2,7,6,1,64,33,19,158.248705151466,47.7289413015048
2,7,7,1,64,64,8,158.395222694803,47.7289413015048
2,7,8,1,26,64,57,158.983199799465,47.7289413015048
2,7,9,1,39,62,26,159.191880020087,47.7289413015048
2,7,10,2,54,55,64,161.012733711012,47.7289413015048
16,7,1,2,64,52,64,144.230990730759,48.9197529474894
16,7,2,2,38,64,64,147.262838925114,48.9197529474894
16,7,3,2,64,64,45,150.096895154507,48.9197529474894
16,7,4,1,64,33,19,153.351656082832,48.9197529474894
16,7,5,1,64,31,62,154.814380263689,48.9197529474894
16,7,6,1,39,62,26,155.183749927925,48.9197529474894
16,7,7,1,34,42,64,155.471833501503,48.9197529474894
16,7,8,1,64,64,8,155.679840579407,48.9197529474894
16,7,9,1,25,64,58,156.546116048421,48.9197529474894
16,7,10,1,64,64,39,156.891101926031,48.9197529474894
5,7,1,2,38,64,64,145.916730638317,45.3391480843226
5,7,2,2,64,52,64,147.132759873694,45.3391480843226
5,7,3,2,64,64,43,148.819666562009,45.3391480843226
5,7,4,1,64,33,19,152.7189948572,45.3391480843226
5,7,5,1,34,41,64,154.496106983273,45.3391480843226
5,7,6,1,25,64,58,154.734738631339,45.3391480843226
5,7,7,1,39,62,26,155.481237260213,45.3391480843226
5,7,8,1,64,64,45,155.549494497677,45.3391480843226
5,7,9,1,64,64,8,156.133542421417,45.3391480843226
5,7,10,1,17,41,62,156.83202041382,45.3391480843226
19,7,1,2,64,52,64,148.360272270815,42.8551581303279
19,7,2,2,55,63,64,149.211536499804,42.8551581303279
19,7,3,2,37,64,64,150.220130964934,42.8551581303279
19,7,4,1,34,42,64,150.864962891091,42.8551581303279
19,7,5,1,25,64,61,152.826967038543,42.8551581303279
19,7,6,1,64,64,8,152.830529689123,42.8551581303279
19,7,7,1,64,64,37,154.3633484956,42.8551581303279
19,7,8,1,64,33,19,154.568642186056,42.8551581303279
19,7,9,1,64,31,64,156.083912344094,42.8551581303279
19,7,10,1,17,41,62,157.083390441836,42.8551581303279
20,7,1,2,37,64,64,147.523767520038,49.0215208331744
20,7,2,2,64,55,64,147.584901352614,49.0215208331744
20,7,3,2,64,64,43,149.935833063775,49.0215208331744
20,7,4,1,35,40,64,153.11164241256,49.0215208331744
20,7,5,1,64,64,57,153.428934309738,49.0215208331744
20,7,6,1,64,64,8,156.386547796639,49.0215208331744
20,7,7,1,64,33,19,156.447738176301,49.0215208331744
20,7,8,1,17,41,62,159.211377958295,49.0215208331744
20,7,9,1,64,31,64,159.335978852747,49.0215208331744
20,7,10,1,27,56,60,159.42874789475,49.0215208331744
11,7,1,2,36,64,64,144.997959261063,48.9919022162755
11,7,2,2,64,51,64,147.034491969991,48.9919022162755
11,7,3,2,64,64,45,147.830064777676,48.9919022162755
11,7,4,1,34,42,64,149.607185932143,48.9919022162755
11,7,5,1,24,64,59,150.008360152663,48.9919022162755
11,7,6,1,64,33,19,150.057089679028,48.9919022162755
11,7,7,1,39,62,26,150.168192950969,48.9919022162755
11,7,8,1,64,64,24,150.93788821204,48.9919022162755
11,7,9,1,64,30,64,151.854764086877,48.9919022162755
11,7,10,1,64,64,8,152.499682012094,48.9919022162755
6,7,1,2,37,64,64,142.25154326823,45.2101081848145
6,7,2,2,64,44,64,145.276694730781,45.2101081848145
6,7,3,2,64,64,55,145.396391864914,45.2101081848145
6,7,4,1,25,64,60,149.138964734139,45.2101081848145
6,7,5,2,55,54,59,151.291441756698,45.2101081848145
6,7,6,1,64,64,8,151.307384372209,45.2101081848145
6,7,7,1,34,41,64,151.724643210213,45.2101081848145
6,7,8,1,17,41,62,153.262949595894,45.2101081848145
6,7,9,1,64,28,64,153.448319216676,45.2101081848145
6,7,10,1,64,33,19,153.477770876059,45.2101081848145
12,7,1,2,64,64,44,150.236465466329,50.9114443341891
12,7,2,2,64,51,64,150.458574708412,50.9114443341891
12,7,3,2,37,64,64,152.178301909206,50.9114443341891
12,7,4,1,23,64,64,156.04254742747,50.9114443341891
12,7,5,1,64,31,64,158.172616122749,50.9114443341891
12,7,6,1,34,41,64,158.780504819491,50.9114443341891
12,7,7,1,17,41,62,158.990896341881,50.9114443341891
12,7,8,1,64,33,19,159.292840401985,50.9114443341891
12,7,9,1,64,64,8,160.165572670826,50.9114443341891
12,7,10,1,39,62,26,160.73160805785,50.9114443341891
7,7,1,2,64,64,17,150.696873797813,46.8284237662951
7,7,2,2,64,64,57,150.724954018108,46.8284237662951
7,7,3,2,35,64,64,151.743005392061,46.8284237662951
7,7,4,1,64,64,26,156.498552499938,46.8284237662951
7,7,5,1,64,64,8,156.782788446621,46.8284237662951
7,7,6,2,53,64,64,157.463802447115,46.8284237662951
7,7,7,1,27,64,56,157.821432752152,46.8284237662951
7,7,8,1,64,33,19,158.329682852311,46.8284237662951
7,7,9,1,39,62,26,158.657142368323,46.8284237662951
7,7,10,1,34,41,64,160.030439217111,46.8284237662951
15,7,1,2,64,64,48,144.756474050356,45.5431826313337
15,7,2,2,64,53,64,145.050891380093,45.5431826313337
15,7,3,2,34,64,64,146.675675033218,45.5431826313337
15,7,4,1,35,40,64,150.441855705615,45.5431826313337
15,7,5,1,64,30,64,151.784782333859,45.5431826313337
15,7,6,1,64,33,19,152.401376905773,45.5431826313337
15,7,7,1,64,64,8,152.597386114011,45.5431826313337
15,7,8,1,29,33,64,152.76822183493,45.5431826313337
15,7,9,1,17,41,62,154.088777840164,45.5431826313337
15,7,10,1,39,62,26,154.629916143064,45.5431826313337
13,7,1,2,37,64,64,147.335964374267,48.6427039861679
13,7,2,2,64,48,64,149.935857681783,48.6427039861679
13,7,3,1,64,33,19,153.400366030374,48.6427039861679
13,7,4,1,35,41,64,153.638260759198,48.6427039861679
13,7,5,1,64,30,64,154.780283443458,48.6427039861679
13,7,6,1,39,62,26,155.046416333561,48.6427039861679
13,7,7,1,23,64,64,155.369643628287,48.6427039861679
13,7,8,1,64,64,42,155.525573142507,48.6427039861679
13,7,9,1,17,41,62,157.727114342948,48.6427039861679
13,7,10,1,64,64,8,158.42355177887,48.6427039861679
9,7,1,2,55,64,64,146.992770306686,45.8786532322566
9,7,2,2,37,64,64,147.074045866854,45.8786532322566
9,7,3,2,64,49,64,147.354231421768,45.8786532322566
9,7,4,2,64,64,46,148.922349251318,45.8786532322566
9,7,5,1,35,40,64,152.505518298143,45.8786532322566
9,7,6,1,26,64,62,153.488930249096,45.8786532322566
9,7,7,1,64,33,19,154.040361536189,45.8786532322566
9,7,8,1,64,64,8,155.443292625106,45.8786532322566
9,7,9,1,17,41,62,155.729526282192,45.8786532322566
9,7,10,1,39,62,26,157.451834649543,45.8786532322566
3,8,1,2,64,64,46,147.111433579449,48.2262070854505
3,8,2,2,37,64,64,147.959431615129,48.2262070854505
3,8,3,2,64,48,64,149.032511953144,48.2262070854505
3,8,4,1,64,31,64,155.872345388286,48.2262070854505
3,8,5,1,35,40,64,156.008439604941,48.2262070854505
3,8,6,1,24,64,64,156.341060849788,48.2262070854505
3,8,7,1,64,64,8,156.53641340136,48.2262070854505
3,8,8,1,64,33,19,157.38464838746,48.2262070854505
3,8,9,1,17,41,62,158.099576604596,48.2262070854505
3,8,10,1,39,62,26,161.165361198095,48.2262070854505
8,8,1,2,36,64,64,151.034061860259,47.5640849510829
8,8,2,2,64,64,57,151.188133015977,47.5640849510829
8,8,3,2,64,45,64,152.452205015627,47.5640849510829
8,8,4,1,64,64,29,153.402731778582,47.5640849510829
8,8,5,1,64,30,64,153.708455118308,47.5640849510829
8,8,6,1,24,64,58,155.253733520356,47.5640849510829
8,8,7,1,64,33,19,156.398775146409,47.5640849510829
8,8,8,1,33,42,64,157.141709976312,47.5640849510829
8,8,9,1,39,62,26,158.751686086185,47.5640849510829
8,8,10,1,64,64,8,160.245364177805,47.5640849510829
17,8,1,2,37,64,64,147.855020935119,49.4790177981059
17,8,2,2,64,52,64,148.521426644002,49.4790177981059
17,8,3,2,64,64,49,149.258908592106,49.4790177981059
17,8,4,2,64,64,19,149.446231546524,49.4790177981059
17,8,5,1,25,64,59,153.41558569141,49.4790177981059
17,8,6,1,64,64,8,153.752842408368,49.4790177981059
17,8,7,1,33,42,64,154.71170743257,49.4790177981059
17,8,8,1,39,62,26,157.326048744375,49.4790177981059
17,8,9,1,64,33,19,157.778302740535,49.4790177981059
17,8,10,2,54,56,58,158.416516779233,49.4790177981059
10,8,1,2,37,64,64,147.026437393176,47.017824113369
10,8,2,2,64,52,64,147.334912412228,47.017824113369
10,8,3,2,64,64,46,148.927588888599,47.017824113369
10,8,4,1,34,41,64,149.941019658299,47.017824113369
10,8,5,1,64,28,64,151.680462127257,47.017824113369
10,8,6,1,64,64,8,152.38197522978,47.017824113369
10,8,7,1,25,64,64,152.452156894974,47.017824113369
10,8,8,1,64,33,19,152.721584901187,47.017824113369
10,8,9,1,17,41,62,155.580857504188,47.017824113369
10,8,10,1,39,62,26,155.991633020209,47.017824113369
16,8,1,2,38,64,64,145.368782552327,43.2319865663846
16,8,2,2,64,64,55,148.574455085898,43.2319865663846
16,8,3,2,57,64,64,150.235366587631,43.2319865663846
16,8,4,2,64,44,64,151.73718592232,43.2319865663846
16,8,5,1,34,41,64,152.819431492008,43.2319865663846
16,8,6,1,64,33,19,153.876050376943,43.2319865663846
16,8,7,1,64,28,64,154.64543442762,43.2319865663846
