repetition,cviter,trial,growth.factors,num.extra.layers,units1,units2,mse.test.mean,time.in.mins
16,3,4,16|16,1,25,56,104.398589262854,174.176933280627
16,3,5,20|20,0,21,53,104.510610957207,174.176933280627
16,3,6,9|11,1,56,17,104.600067407438,174.176933280627
16,3,7,17|20,0,22,64,104.745767891051,174.176933280627
16,3,8,12|8,1,67,11,104.972056345329,174.176933280627
16,3,9,9|10,1,55,41,105.168562106931,174.176933280627
16,3,10,17|14,1,58,25,105.35712009548,174.176933280627
2,3,1,3|17,1,52,66,102.475555343991,163.237156951427
2,3,2,12|18,1,24,70,103.262148938537,163.237156951427
2,3,3,2|12,2,80,51,103.807199261136,163.237156951427
2,3,4,9|11,1,56,17,104.064982713708,163.237156951427
2,3,5,20|20,0,21,78,104.420536382548,163.237156951427
2,3,6,16|17,1,25,56,104.639898718139,163.237156951427
2,3,7,20|20,0,27,51,104.646247708455,163.237156951427
2,3,8,17|14,1,58,25,105.090520437702,163.237156951427
2,3,9,9|9,1,50,41,105.33235214312,163.237156951427
2,3,10,12|8,1,67,11,105.422071269499,163.237156951427
3,3,1,3|17,1,52,66,102.315036551867,163.108895115058
3,3,2,12|18,1,24,70,102.382183313202,163.108895115058
3,3,3,17|14,1,58,25,103.979722741194,163.108895115058
3,3,4,9|9,1,53,40,104.003583268192,163.108895115058
3,3,5,16|17,1,25,55,104.011237705197,163.108895115058
3,3,6,9|11,1,56,17,104.085975680417,163.108895115058
3,3,7,12|8,1,67,11,104.209035708328,163.108895115058
3,3,8,20|20,0,21,78,104.663190052426,163.108895115058
3,3,9,20|20,0,23,52,104.674581439991,163.108895115058
3,3,10,9|15,2,37,54,106.1782328186,163.108895115058
10,3,1,3|17,1,52,66,100.63010549455,186.141466148694
10,3,2,9|11,1,56,17,102.085943877849,186.141466148694
10,3,3,2|11,2,71,50,102.297243995414,186.141466148694
10,3,4,12|18,1,24,70,102.652073950049,186.141466148694
10,3,5,20|20,0,21,78,103.042225863965,186.141466148694
10,3,6,17|14,1,58,25,103.294728799695,186.141466148694
10,3,7,12|8,1,67,11,103.431358304066,186.141466148694
10,3,8,15|16,1,27,55,103.757114741671,186.141466148694
10,3,9,20|20,0,18,53,103.9400113682,186.141466148694
10,3,10,9|15,2,37,54,104.798065238093,186.141466148694
6,3,1,3|17,1,52,66,101.150591231049,162.061473015944
6,3,2,12|18,1,24,70,101.782707754721,162.061473015944
6,3,3,9|11,1,56,17,102.74380251939,162.061473015944
6,3,4,4|11,2,80,51,103.442329201227,162.061473015944
6,3,5,20|20,0,20,52,103.788485707955,162.061473015944
6,3,6,16|17,1,24,56,103.868441978963,162.061473015944
6,3,7,20|20,0,21,78,103.883534333844,162.061473015944
6,3,8,17|14,1,58,25,103.983503055312,162.061473015944
6,3,9,10|10,1,53,41,104.211232073613,162.061473015944
6,3,10,12|8,1,67,11,104.476710045336,162.061473015944
19,3,1,3|17,1,52,66,101.781944481319,195.213268768787
19,3,2,12|18,1,24,70,103.018316723436,195.213268768787
19,3,3,2|11,2,69,49,103.218431945566,195.213268768787
19,3,4,20|20,0,21,53,104.054306277402,195.213268768787
19,3,5,20|20,0,21,78,104.225133448464,195.213268768787
19,3,6,17|14,1,58,25,104.487473926466,195.213268768787
19,3,7,16|17,1,27,55,104.67415179824,195.213268768787
19,3,8,9|8,1,50,40,104.722700283007,195.213268768787
19,3,9,12|8,1,67,11,104.879134117221,195.213268768787
19,3,10,9|11,1,56,17,105.976005446247,195.213268768787
9,3,1,3|17,1,52,66,100.798632829207,181.539051469167
9,3,2,12|18,1,24,70,102.222997221964,181.539051469167
9,3,3,17|14,1,58,25,103.17059585793,181.539051469167
9,3,4,9|11,1,56,17,103.267354911339,181.539051469167
9,3,5,16|17,1,27,55,103.329951083672,181.539051469167
9,3,6,20|20,0,21,78,103.66188182908,181.539051469167
9,3,7,20|20,0,12,53,104.052365005039,181.539051469167
9,3,8,9|9,1,53,40,104.061985746392,181.539051469167
9,3,9,12|8,1,67,11,104.333582735435,181.539051469167
9,3,10,9|15,2,37,54,104.690178962465,181.539051469167
7,3,1,3|17,1,52,66,101.565628447446,193.299073298772
7,3,2,12|18,1,24,70,102.904949134303,193.299073298772
7,3,3,20|20,0,21,78,103.507402890768,193.299073298772
7,3,4,9|11,1,56,17,103.903077691516,193.299073298772
7,3,5,16|17,1,26,55,104.217180950197,193.299073298772
7,3,6,17|14,1,58,25,104.302588035493,193.299073298772
7,3,7,4|7,1,39,41,104.417748716511,193.299073298772
7,3,8,12|8,1,67,11,104.426072585017,193.299073298772
7,3,9,9|15,2,37,54,105.411112477236,193.299073298772
7,3,10,20|11,0,40,64,105.627101118515,193.299073298772
18,3,1,3|17,1,52,66,100.138146552647,186.177565467358
18,3,2,9|11,1,56,17,101.787766427503,186.177565467358
18,3,3,16|16,1,25,56,101.911208338723,186.177565467358
18,3,4,12|18,1,24,70,102.072769026338,186.177565467358
18,3,5,20|20,0,21,78,102.723080182633,186.177565467358
18,3,6,20|20,0,22,52,103.173018583076,186.177565467358
18,3,7,12|8,1,67,11,103.815141079209,186.177565467358
18,3,8,16|20,0,16,80,103.843919308881,186.177565467358
18,3,9,17|14,1,58,25,104.126974368752,186.177565467358
18,3,10,20|16,0,10,80,104.420288149449,186.177565467358
20,3,1,3|17,1,52,66,101.10114335753,182.066982336839
20,3,2,12|18,1,24,70,101.884477376921,182.066982336839
20,3,3,9|11,1,56,17,103.026448608472,182.066982336839
20,3,4,20|20,0,21,78,103.82086637124,182.066982336839
20,3,5,6|15,1,41,40,104.030140324857,182.066982336839
20,3,6,20|20,0,24,52,104.09188043651,182.066982336839
20,3,7,17|14,1,58,25,104.280322429211,182.066982336839
20,3,8,12|8,1,67,11,104.929137872093,182.066982336839
20,3,9,16|17,1,24,56,104.978548303524,182.066982336839
20,3,10,13|16,1,35,7,106.176693174857,182.066982336839
1,3,1,3|17,1,52,66,101.650894426863,192.44653433164
1,3,2,12|18,1,24,70,102.453201039881,192.44653433164
1,3,3,9|11,1,56,17,103.736681093879,192.44653433164
1,3,4,20|20,1,29,65,103.757339371645,192.44653433164
1,3,5,20|20,0,21,78,103.840633034669,192.44653433164
1,3,6,12|8,1,67,11,104.142076886624,192.44653433164
1,3,7,2|17,2,57,79,104.199697764347,192.44653433164
1,3,8,17|14,1,58,25,104.37146915303,192.44653433164
1,3,9,16|10,1,25,56,104.587178351356,192.44653433164
1,3,10,9|15,2,37,54,105.544126516458,192.44653433164
13,3,1,3|17,1,52,66,101.519476833584,181.616926431656
13,3,2,12|18,1,24,70,102.360771831897,181.616926431656
13,3,3,2|12,2,80,51,102.865993593161,181.616926431656
13,3,4,20|20,0,25,52,103.140695825368,181.616926431656
13,3,5,20|20,0,21,78,103.409689171135,181.616926431656
13,3,6,16|17,1,27,55,103.703873082449,181.616926431656
13,3,7,17|14,1,58,25,103.740939427919,181.616926431656
13,3,8,9|11,1,56,17,103.887680471487,181.616926431656
13,3,9,16|20,0,2,73,104.254498952826,181.616926431656
13,3,10,9|9,1,49,40,104.669820856548,181.616926431656
11,3,1,3|17,1,52,66,100.916716466228,197.589632634322
11,3,2,12|18,1,24,70,101.236408249604,197.589632634322
11,3,3,9|11,1,56,17,102.637875863175,197.589632634322
11,3,4,20|20,0,35,53,102.667692165142,197.589632634322
11,3,5,20|20,0,57,69,102.856815444507,197.589632634322
11,3,6,20|20,0,21,78,102.905004705335,197.589632634322
11,3,7,17|14,1,58,25,102.973860290077,197.589632634322
11,3,8,2|12,2,80,51,103.105514558846,197.589632634322
11,3,9,12|8,1,67,11,103.53770674349,197.589632634322
11,3,10,16|17,1,24,56,103.806445725957,197.589632634322
17,3,1,3|17,1,52,66,101.94153755596,219.42526153326
17,3,2,12|18,1,24,70,102.553070898905,219.42526153326
17,3,3,17|14,1,58,25,104.192214701136,219.42526153326
17,3,4,20|20,0,21,53,104.247447037635,219.42526153326
17,3,5,20|20,0,21,78,104.24932348513,219.42526153326
17,3,6,4|17,1,40,39,104.834836905789,219.42526153326
17,3,7,15|16,1,29,54,105.165901491271,219.42526153326
17,3,8,9|11,1,56,17,105.866640107032,219.42526153326
17,3,9,6|12,2,79,30,106.032354739868,219.42526153326
17,3,10,9|15,2,37,54,106.708050973899,219.42526153326
4,4,1,3|17,1,52,66,101.515404929048,168.761921815077
4,4,2,9|11,1,56,17,103.044414673742,168.761921815077
4,4,3,7|15,1,45,41,103.14006831515,168.761921815077
4,4,4,12|18,1,24,70,103.202911735577,168.761921815077
4,4,5,12|8,1,67,11,103.641598222562,168.761921815077
4,4,6,16|17,1,25,56,103.665639445204,168.761921815077
4,4,7,20|20,0,21,78,103.858963863243,168.761921815077
4,4,8,17|14,1,58,25,104.112619999388,168.761921815077
4,4,9,15|9,1,26,72,104.113101570118,168.761921815077
4,4,10,2|11,2,80,51,104.134563408049,168.761921815077
12,4,1,3|17,1,52,66,101.931012034903,169.929173032443
12,4,2,12|18,1,24,70,103.163830966321,169.929173032443
12,4,3,20|20,0,21,78,104.235519280459,169.929173032443
12,4,4,20|20,0,59,69,104.324779415951,169.929173032443
12,4,5,20|20,0,22,53,104.404870782811,169.929173032443
12,4,6,2|12,2,80,51,104.438482454641,169.929173032443
12,4,7,9|11,1,56,17,104.728212525961,169.929173032443
12,4,8,17|14,1,58,25,104.970412494996,169.929173032443
12,4,9,16|17,1,27,55,105.127130065494,169.929173032443
12,4,10,9|15,2,37,54,105.889972886129,169.929173032443
14,4,1,3|17,1,52,66,101.665513762995,174.590219000975
14,4,2,12|18,1,24,70,102.118923307841,174.590219000975
14,4,3,20|20,0,21,78,103.823984218016,174.590219000975
14,4,4,9|11,1,56,17,103.912476989908,174.590219000975
14,4,5,17|14,1,58,25,104.416865724876,174.590219000975
14,4,6,16|20,0,2,80,104.50632693625,174.590219000975
14,4,7,9|9,1,52,41,104.566737211335,174.590219000975
14,4,8,17|19,0,34,55,104.597584195897,174.590219000975
14,4,9,12|8,1,67,11,104.60684598958,174.590219000975
14,4,10,16|17,1,24,56,104.887174987286,174.590219000975
15,4,1,3|17,1,52,66,101.300739172097,168.36831993262
15,4,2,12|18,1,24,70,102.523324481799,168.36831993262
15,4,3,9|11,1,56,17,103.40700754856,168.36831993262
15,4,4,16|17,1,25,56,103.603523613242,168.36831993262
15,4,5,17|14,1,58,25,103.914593115765,168.36831993262
15,4,6,20|20,0,21,78,103.929844313141,168.36831993262
15,4,7,12|8,1,67,11,103.945385418311,168.36831993262
15,4,8,9|10,1,56,41,103.971536508154,168.36831993262
15,4,9,20|20,0,32,51,104.080877609018,168.36831993262
15,4,10,9|15,2,37,54,106.510079834693,168.36831993262
8,4,1,3|17,1,52,66,102.357322950308,181.351709397634
8,4,2,12|18,1,24,70,102.863579850381,181.351709397634
8,4,3,9|11,1,56,17,103.503501918205,181.351709397634
8,4,4,16|17,1,25,55,103.999183582131,181.351709397634
8,4,5,20|20,0,21,78,104.44167024908,181.351709397634
8,4,6,20|20,0,19,53,104.481984167778,181.351709397634
8,4,7,17|14,1,58,25,105.003545272057,181.351709397634
8,4,8,7|15,2,36,39,105.39710413414,181.351709397634
8,4,9,12|8,1,67,11,105.871810017672,181.351709397634
8,4,10,18|9,1,23,66,106.451391128027,181.351709397634
10,4,1,3|17,1,52,66,101.041921427144,171.526225264867
10,4,2,12|18,1,24,70,101.986351293738,171.526225264867
10,4,3,16|17,1,24,56,103.706805501764,171.526225264867
10,4,4,20|20,0,21,78,104.037641557799,171.526225264867
10,4,5,9|11,1,56,17,104.076934252613,171.526225264867
10,4,6,17|14,1,58,25,104.613342605816,171.526225264867
10,4,7,12|8,1,67,11,104.912600833494,171.526225264867
10,4,8,9|15,2,37,54,105.103778847234,171.526225264867
10,4,9,6|12,2,79,30,105.656318911083,171.526225264867
10,4,10,12|20,2,80,47,106.171819839359,171.526225264867
3,4,1,3|17,1,52,66,101.146282379015,176.218597582976
3,4,2,12|18,1,24,70,101.665466547634,176.218597582976
3,4,3,20|20,0,21,78,103.395768063051,176.218597582976
3,4,4,20|20,0,35,51,103.763370819401,176.218597582976
3,4,5,9|11,1,56,17,104.124420428911,176.218597582976
3,4,6,17|20,1,29,59,104.47565117836,176.218597582976
3,4,7,12|8,1,67,11,104.519039975554,176.218597582976
3,4,8,18|10,1,25,57,104.892984663356,176.218597582976
3,4,9,9|15,2,37,54,105.02585764758,176.218597582976
3,4,10,17|14,1,58,25,105.109650016968,176.218597582976
5,4,1,12|18,1,24,70,101.759973857985,177.761042014758
5,4,2,3|17,1,52,66,102.138703164794,177.761042014758
5,4,3,9|11,1,56,17,103.240882223654,177.761042014758
5,4,4,20|20,0,21,78,103.60093754117,177.761042014758
5,4,5,2|11,2,80,51,103.667150358358,177.761042014758
5,4,6,20|20,0,29,53,103.686527127336,177.761042014758
5,4,7,6|15,1,41,40,103.989797546558,177.761042014758
5,4,8,16|17,1,25,55,104.050489297296,177.761042014758
5,4,9,20|20,0,60,69,104.161522942638,177.761042014758
5,4,10,17|14,1,58,25,104.210931817745,177.761042014758
6,4,1,3|17,1,52,66,102.437226412633,163.338361632824
6,4,2,12|18,1,24,70,103.527869043112,163.338361632824
6,4,3,3|6,2,71,69,103.656248190477,163.338361632824
6,4,4,9|11,1,56,17,103.948025111612,163.338361632824
6,4,5,17|14,1,58,25,103.972522866553,163.338361632824
6,4,6,20|20,0,22,53,104.375852724126,163.338361632824
6,4,7,20|20,0,21,78,105.151435284776,163.338361632824
6,4,8,7|15,1,41,40,105.290697408926,163.338361632824
6,4,9,12|8,1,67,11,105.394344181198,163.338361632824
6,4,10,17|19,0,35,56,105.478357390976,163.338361632824
16,4,1,3|17,1,52,66,102.214606061673,183.617893815041
16,4,2,12|18,1,24,70,102.341505294992,183.617893815041
16,4,3,15|16,1,29,54,103.962511076851,183.617893815041
16,4,4,20|20,0,21,78,104.748205011788,183.617893815041
16,4,5,17|14,1,58,25,104.837524265673,183.617893815041
16,4,6,9|11,1,56,17,104.847707423684,183.617893815041
16,4,7,20|20,0,30,53,105.01841228122,183.617893815041
16,4,8,12|8,1,67,11,105.306999335647,183.617893815041
16,4,9,20|15,0,26,79,105.54220621133,183.617893815041
16,4,10,9|15,2,37,54,106.516606645447,183.617893815041
2,4,1,3|17,1,52,66,102.227068457541,185.341146683693
2,4,2,12|18,1,24,70,102.941161402886,185.341146683693
2,4,3,17|14,1,58,25,104.077326555296,185.341146683693
2,4,4,20|20,0,26,52,104.106346972859,185.341146683693
2,4,5,4|16,1,40,39,104.549693201145,185.341146683693
2,4,6,9|11,1,56,17,104.563472074699,185.341146683693
2,4,7,20|20,0,21,78,104.649372400184,185.341146683693
2,4,8,15|16,1,28,54,104.696611964951,185.341146683693
2,4,9,12|8,1,67,11,104.995863649251,185.341146683693
2,4,10,13|16,1,35,7,106.581434986732,185.341146683693
9,4,1,3|17,1,52,66,101.661911041249,176.730348650614
9,4,2,12|18,1,24,70,102.338560436148,176.730348650614
9,4,3,9|11,1,56,17,102.572020665792,176.730348650614
9,4,4,20|20,0,21,78,103.651302035675,176.730348650614
9,4,5,12|8,1,67,11,103.703026782125,176.730348650614
9,4,6,15|16,1,28,55,103.852498801089,176.730348650614
9,4,7,20|19,0,30,52,103.96275481693,176.730348650614
9,4,8,17|14,1,58,25,105.318012777431,176.730348650614
9,4,9,9|15,2,37,54,105.370885671875,176.730348650614
9,4,10,12|20,2,80,47,106.303205866881,176.730348650614
19,4,1,3|17,1,52,66,102.910753088604,189.152576132615
19,4,2,12|18,1,24,70,103.004935262421,189.152576132615
19,4,3,9|11,1,56,17,103.347283418921,189.152576132615
19,4,4,2|12,2,57,76,103.707598026797,189.152576132615
19,4,5,9|19,1,39,44,104.604111780298,189.152576132615
19,4,6,20|20,0,21,78,104.625788461103,189.152576132615
19,4,7,12|8,1,67,11,104.872623318459,189.152576132615
19,4,8,17|14,1,58,25,104.958676463583,189.152576132615
19,4,9,18|10,1,25,58,105.681143986388,189.152576132615
19,4,10,14|20,2,80,47,106.493439765213,189.152576132615
18,4,1,3|17,1,52,66,101.32390971126,172.840302034219
18,4,2,12|18,1,24,70,102.067126550806,172.840302034219
18,4,3,9|11,1,56,17,103.144807426081,172.840302034219
18,4,4,20|20,0,21,53,103.820128417372,172.840302034219
18,4,5,2|11,2,80,51,103.862091736214,172.840302034219
18,4,6,20|20,0,21,78,104.15299987058,172.840302034219
18,4,7,17|14,1,58,25,104.349542595654,172.840302034219
18,4,8,16|20,0,18,80,104.581066943658,172.840302034219
18,4,9,12|8,1,67,11,104.712892223846,172.840302034219
18,4,10,18|9,1,24,68,104.879780104571,172.840302034219
1,4,1,3|17,1,52,66,101.749960024276,171.998402480284
1,4,2,12|18,1,24,70,102.972665463375,171.998402480284
1,4,3,20|20,0,12,53,103.386811015796,171.998402480284
1,4,4,20|20,0,27,80,103.602066782469,171.998402480284
1,4,5,20|20,0,21,78,103.812423057401,171.998402480284
1,4,6,5|15,1,42,40,103.844802390207,171.998402480284
1,4,7,9|11,1,56,17,103.964456752182,171.998402480284
1,4,8,16|17,1,27,55,104.203498341176,171.998402480284
1,4,9,12|8,1,67,11,104.963439089083,171.998402480284
1,4,10,17|14,1,58,25,105.088520882701,171.998402480284
20,4,1,3|17,1,52,66,102.733037019847,176.253918250402
20,4,2,12|18,1,24,70,103.385636937834,176.253918250402
20,4,3,9|11,1,56,17,103.707682718185,176.253918250402
20,4,4,20|20,0,26,52,104.493309381538,176.253918250402
20,4,5,20|20,0,65,69,104.582164778061,176.253918250402
20,4,6,20|20,0,21,78,104.967231193846,176.253918250402
20,4,7,16|17,1,24,56,105.014439353296,176.253918250402
20,4,8,12|8,1,67,11,105.162010674213,176.253918250402
20,4,9,17|14,1,58,25,105.312186924035,176.253918250402
20,4,10,8|9,1,49,41,105.687227202664,176.253918250402
13,4,1,3|17,1,52,66,102.394961177236,179.049392799536
13,4,2,12|18,1,24,70,103.63892955215,179.049392799536
13,4,3,16|16,1,25,56,104.451153221287,179.049392799536
13,4,4,20|20,0,21,78,104.809755067471,179.049392799536
13,4,5,20|20,0,22,52,104.850126846049,179.049392799536
13,4,6,9|11,1,56,17,104.916604669937,179.049392799536
13,4,7,12|8,1,67,11,105.266802061275,179.049392799536
13,4,8,17|14,1,58,25,105.552513824504,179.049392799536
13,4,9,16|20,0,10,72,105.695853465094,179.049392799536
13,4,10,9|15,2,37,54,107.509965219777,179.049392799536
7,4,1,3|17,1,52,66,101.5697096439,215.147622835636
7,4,2,12|18,1,24,70,102.16118551824,215.147622835636
7,4,3,16|20,1,29,66,103.428128357811,215.147622835636
7,4,4,20|20,0,21,78,103.715087345475,215.147622835636
7,4,5,9|11,1,56,17,104.270262739639,215.147622835636
7,4,6,12|8,1,67,11,104.453230690381,215.147622835636
7,4,7,17|14,1,58,25,104.682326065817,215.147622835636
7,4,8,17|10,1,25,56,105.098165247741,215.147622835636
7,4,9,9|15,2,37,54,105.203165256658,215.147622835636
7,4,10,12|20,2,80,48,105.619547060206,215.147622835636
11,4,1,3|17,1,52,66,102.023545496706,193.295734031995
11,4,2,12|18,1,24,70,102.819260272727,193.295734031995
11,4,3,17|20,1,29,61,103.869914207905,193.295734031995
11,4,4,8|15,1,37,44,103.893894329997,193.295734031995
11,4,5,20|20,0,21,78,104.051275713985,193.295734031995
11,4,6,17|14,1,58,25,104.367863409152,193.295734031995
11,4,7,12|8,1,67,11,104.369071564089,193.295734031995
11,4,8,9|11,1,56,17,104.782926864051,193.295734031995
11,4,9,19|10,1,25,59,105.476377682924,193.295734031995
11,4,10,9|15,2,37,54,106.175596985398,193.295734031995
17,4,1,12|18,1,24,70,102.52471137867,181.067984616756
17,4,2,3|17,1,52,66,103.464286728941,181.067984616756
17,4,3,9|11,1,56,17,104.13160206796,181.067984616756
17,4,4,20|20,0,21,78,104.16012289832,181.067984616756
17,4,5,20|20,0,24,53,104.32092226589,181.067984616756
17,4,6,18|9,1,27,70,104.894273622101,181.067984616756
17,4,7,9|8,1,46,40,105.004706864724,181.067984616756
17,4,8,16|17,1,24,55,105.118196585123,181.067984616756
17,4,9,17|14,1,58,25,105.191763229447,181.067984616756
17,4,10,12|8,1,67,11,105.400687715108,181.067984616756
12,5,1,3|17,1,52,66,100.645217468771,174.086667533716
12,5,2,12|18,1,24,70,101.982359575615,174.086667533716
12,5,3,9|11,1,56,17,103.012161129634,174.086667533716
12,5,4,20|20,0,21,78,103.172882391317,174.086667533716
12,5,5,20|20,0,2,50,103.57455470023,174.086667533716
12,5,6,2|11,2,80,51,103.99069309079,174.086667533716
12,5,7,8|9,1,54,41,104.301876439488,174.086667533716
12,5,8,17|14,1,58,25,104.678009748386,174.086667533716
12,5,9,16|17,1,25,56,104.849742538523,174.086667533716
12,5,10,12|8,1,67,11,105.428727265336,174.086667533716
4,5,1,3|17,1,52,66,101.827352852199,197.360117101669
4,5,2,12|18,1,24,70,103.211582711033,197.360117101669
4,5,3,2|12,2,66,50,103.876302761387,197.360117101669
4,5,4,16|17,1,27,55,104.16302926982,197.360117101669
4,5,5,17|14,1,58,25,104.46093490226,197.360117101669
4,5,6,9|11,1,56,17,104.528089087645,197.360117101669
4,5,7,20|20,0,12,53,104.657496688117,197.360117101669
4,5,8,20|20,0,21,78,104.728195975524,197.360117101669
4,5,9,12|8,1,67,11,104.830436876007,197.360117101669
4,5,10,4|6,1,2,60,106.037971048383,197.360117101669
15,5,1,2|19,1,55,80,100.756260517133,181.148826050758
15,5,2,3|17,1,52,66,101.09745743705,181.148826050758
15,5,3,12|8,1,67,11,102.703072251863,181.148826050758
15,5,4,9|11,1,56,17,102.828330035602,181.148826050758
15,5,5,12|18,1,24,70,102.96637600813,181.148826050758
15,5,6,16|16,1,28,55,103.162952711804,181.148826050758
15,5,7,20|20,0,29,53,103.445757319865,181.148826050758
15,5,8,17|14,1,58,25,103.639662609242,181.148826050758
15,5,9,20|20,0,21,78,103.910580027853,181.148826050758
15,5,10,16|20,0,11,80,104.289419787918,181.148826050758
5,5,1,3|17,1,52,66,101.120153500187,174.75190474987
5,5,2,12|18,1,24,70,102.147465269719,174.75190474987
5,5,3,2|11,2,80,51,103.324065564989,174.75190474987
5,5,4,20|20,0,21,78,103.627931718341,174.75190474987
5,5,5,20|20,0,53,69,103.638677508135,174.75190474987
5,5,6,9|11,1,56,17,103.68183247961,174.75190474987
5,5,7,20|20,0,21,53,103.765947675758,174.75190474987
5,5,8,16|16,1,24,56,104.122256621783,174.75190474987
5,5,9,6|16,1,45,41,104.123798557388,174.75190474987
5,5,10,9|15,2,37,54,104.697362250914,174.75190474987
6,5,1,3|17,1,52,66,101.451914517362,173.17817535003
6,5,2,12|18,1,24,70,101.949752606054,173.17817535003
6,5,3,17|14,1,58,25,103.988114311607,173.17817535003
6,5,4,4|6,2,69,68,104.043490534547,173.17817535003
6,5,5,20|20,0,19,53,104.113717616916,173.17817535003
6,5,6,20|20,0,21,78,104.223030868579,173.17817535003
6,5,7,20|19,0,40,58,104.674028028861,173.17817535003
6,5,8,12|8,1,67,11,104.791697500354,173.17817535003
6,5,9,9|11,1,56,17,105.029619577986,173.17817535003
6,5,10,16|17,1,25,56,105.991946811711,173.17817535003
3,5,1,3|17,1,52,66,102.162180845442,176.66856918335
3,5,2,12|18,1,24,70,102.719124725037,176.66856918335
3,5,3,20|20,0,22,53,103.950171747037,176.66856918335
3,5,4,9|11,1,56,17,103.989591888135,176.66856918335
3,5,5,20|20,0,21,78,104.206473058208,176.66856918335
3,5,6,8|8,1,53,41,104.567253435582,176.66856918335
3,5,7,16|17,1,25,55,104.927655112615,176.66856918335
3,5,8,17|14,1,58,25,105.200648697156,176.66856918335
3,5,9,12|8,1,67,11,106.111625127192,176.66856918335
3,5,10,6|12,2,79,30,106.313905349929,176.66856918335
14,5,1,3|17,1,52,66,101.075786650262,190.23650636673
14,5,2,12|18,1,24,70,101.421816529471,190.23650636673
14,5,3,12|8,1,67,11,103.309225256362,190.23650636673
14,5,4,20|20,0,21,78,103.528776177517,190.23650636673
14,5,5,9|11,1,56,17,103.53077346295,190.23650636673
14,5,6,17|14,1,58,25,103.784117521068,190.23650636673
14,5,7,20|19,0,68,80,103.83702108006,190.23650636673
14,5,8,16|20,1,29,48,103.930229594344,190.23650636673
14,5,9,13|16,1,35,7,104.916553341641,190.23650636673
14,5,10,19|10,1,25,62,105.125748755199,190.23650636673
8,5,1,3|17,1,52,66,101.165714402452,191.30152130127
8,5,2,12|18,1,24,70,103.121198656565,191.30152130127
8,5,3,16|17,1,27,55,103.581231334011,191.30152130127
8,5,4,20|20,0,21,78,104.017393607427,191.30152130127
8,5,5,12|8,1,67,11,104.846109738478,191.30152130127
8,5,6,9|11,1,56,17,105.208115934824,191.30152130127
8,5,7,17|14,1,58,25,105.21318279964,191.30152130127
8,5,8,6|12,2,79,30,106.162948892456,191.30152130127
8,5,9,7|10,1,36,40,106.210348352672,191.30152130127
8,5,10,12|6,1,10,60,106.489300272586,191.30152130127
2,5,1,3|17,1,52,66,101.215395323569,180.102532251676
2,5,2,12|18,1,24,70,102.049922835051,180.102532251676
2,5,3,17|14,1,58,25,103.118336471376,180.102532251676
2,5,4,16|17,1,24,56,103.253319807364,180.102532251676
2,5,5,9|11,1,56,17,103.555740951377,180.102532251676
2,5,6,20|20,0,29,51,104.090493406961,180.102532251676
2,5,7,2|12,2,80,51,104.093397442991,180.102532251676
2,5,8,20|20,0,21,78,104.178412885595,180.102532251676
2,5,9,7|15,1,41,40,104.341158783352,180.102532251676
2,5,10,12|8,1,67,11,105.442027921368,180.102532251676
16,5,1,3|17,1,52,66,101.454115191853,182.014830434322
16,5,2,12|18,1,24,70,102.428743081422,182.014830434322
16,5,3,9|11,1,56,17,103.226490417884,182.014830434322
16,5,4,17|14,1,58,25,103.659707151228,182.014830434322
16,5,5,18|10,1,23,65,103.67115136239,182.014830434322
16,5,6,16|17,1,27,55,104.205164274649,182.014830434322
16,5,7,6|15,1,41,40,104.230793506253,182.014830434322
16,5,8,20|20,0,21,78,104.280484616526,182.014830434322
16,5,9,6|5,2,67,77,104.303256025352,182.014830434322
16,5,10,20|20,0,33,53,104.640904326377,182.014830434322
9,5,1,3|17,1,52,66,101.468506765554,174.920192166169
9,5,2,12|18,1,24,70,102.689245274303,174.920192166169
9,5,3,9|11,1,56,17,102.715648178817,174.920192166169
9,5,4,2|12,2,78,51,103.345731477693,174.920192166169
9,5,5,20|20,0,21,78,103.849885644786,174.920192166169
9,5,6,20|20,0,12,52,103.919397623267,174.920192166169
9,5,7,20|20,0,61,69,104.068597507094,174.920192166169
9,5,8,8|9,1,52,41,104.509136025274,174.920192166169
9,5,9,17|14,1,58,25,104.83875572004,174.920192166169
9,5,10,16|17,1,24,56,105.076829056315,174.920192166169
10,5,1,3|17,1,52,66,101.533466181268,191.825472648939
10,5,2,12|8,1,67,11,103.698052818662,191.825472648939
10,5,3,20|20,0,21,78,103.949757601651,191.825472648939
10,5,4,9|11,1,56,17,104.048833702287,191.825472648939
10,5,5,12|18,1,24,70,104.296731452662,191.825472648939
10,5,6,17|14,1,58,25,104.624747475618,191.825472648939
10,5,7,9|15,2,37,54,105.655733035639,191.825472648939
10,5,8,18|10,1,25,58,106.09118155994,191.825472648939
10,5,9,19|12,0,69,80,106.147394870731,191.825472648939
10,5,10,11|20,2,70,37,106.407622194827,191.825472648939
18,5,1,3|17,1,52,66,101.718645120788,168.772020415465
18,5,2,12|18,1,24,70,102.619657509978,168.772020415465
18,5,3,9|11,1,56,17,103.652357761638,168.772020415465
18,5,4,2|11,2,80,51,103.90083032699,168.772020415465
18,5,5,20|20,0,56,69,103.938634630631,168.772020415465
18,5,6,12|8,1,67,11,104.024544208066,168.772020415465
18,5,7,16|16,1,27,55,104.263234717998,168.772020415465
18,5,8,20|20,0,18,53,104.420102760245,168.772020415465
