repetition,cviter,trial,growth.factors,num.extra.layers,units1,units2,mse.test.mean,time.in.mins
1,6,5,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.7679007706,1009.43207345009
1,6,6,6|12|14|13|6|14|10|12|9|11|13|13|7|7|9|8|14|8|8,2,67,66,101.786260002522,1009.43207345009
1,6,7,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,101.941049640605,1009.43207345009
1,6,8,18|8|10|8|17|17|7|9|7|17|9|11|11|13|14|17|13|12|15,0,57,39,101.953677226149,1009.43207345009
1,6,9,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,102.000802756752,1009.43207345009
1,6,10,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,102.03294756606,1009.43207345009
8,6,1,15|16|12|10|16|7|8|5|6|11|13|6|8|8|10|9|17|10|9,2,61,63,101.406488685557,1013.96043380102
8,6,2,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.446377280993,1013.96043380102
8,6,3,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.51253736999,1013.96043380102
8,6,4,14|10|15|10|6|10|6|11|15|11|9|6|10|10|13|15|8|13|8,2,61,58,101.613766100671,1013.96043380102
8,6,5,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.625695703891,1013.96043380102
8,6,6,20|6|9|11|15|10|12|9|12|9|9|5|11|14|6|14|11|10|15,0,49,54,101.643229234459,1013.96043380102
8,6,7,13|9|16|4|13|17|13|13|15|13|13|3|10|14|20|12|15|14|15,0,50,39,101.650435350545,1013.96043380102
8,6,8,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.686755810017,1013.96043380102
8,6,9,18|12|11|13|15|6|7|11|17|13|7|7|13|12|9|10|15|11|12,0,63,36,101.70250842273,1013.96043380102
8,6,10,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,101.711075058581,1013.96043380102
20,6,1,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.06547203116,1025.09547514915
20,6,2,13|10|14|12|11|10|8|7|13|13|12|7|8|6|9|11|18|6|12,2,63,61,101.15334362221,1025.09547514915
20,6,3,17|11|9|7|9|8|11|11|15|17|10|11|11|9|10|7|15|13|4,2,69,53,101.515885537239,1025.09547514915
20,6,4,8|18|14|13|8|9|11|6|15|12|12|13|14|9|15|15|11|10|6,2,65,64,101.692371293213,1025.09547514915
20,6,5,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,101.704704018541,1025.09547514915
20,6,6,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.741339688702,1025.09547514915
20,6,7,19|6|14|4|16|15|10|8|11|12|12|11|7|17|10|4|14|12|15,0,60,40,101.760915887865,1025.09547514915
20,6,8,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,101.830076961754,1025.09547514915
20,6,9,2|18|14|13|15|9|3|15|16|15|15|2|3|14|20|3|17|12|19,2,62,57,101.963692323361,1025.09547514915
20,6,10,19|6|10|11|17|10|12|8|12|9|9|5|11|14|6|14|12|10|14,0,49,60,101.991321953185,1025.09547514915
14,6,1,11|17|12|13|7|14|6|12|14|6|11|10|7|8|14|10|11|11|8,2,63,61,100.765182941472,1033.89568488598
14,6,2,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,100.792341591349,1033.89568488598
14,6,3,6|14|15|4|7|9|7|4|8|11|13|9|8|5|7|12|13|18|8,2,54,60,101.048168343295,1033.89568488598
14,6,4,9|20|13|13|17|14|5|9|3|13|7|20|4|11|9|11|10|18|6,2,68,59,101.063919298012,1033.89568488598
14,6,5,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,101.171343519944,1033.89568488598
14,6,6,18|9|9|4|13|14|18|8|10|18|6|6|11|19|10|10|14|14|18,0,61,36,101.192990582566,1033.89568488598
14,6,7,20|2|16|18|17|3|10|3|17|9|5|2|14|3|17|11|9|16|5,2,52,48,101.207800394149,1033.89568488598
14,6,8,16|17|11|11|17|8|9|12|10|16|11|11|12|6|10|15|9|8|10,2,68,62,101.22646049666,1033.89568488598
14,6,9,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.230280123608,1033.89568488598
14,6,10,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.248652786328,1033.89568488598
13,6,1,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.134351621022,1039.55835918188
13,6,2,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,101.657930680281,1039.55835918188
13,6,3,18|12|7|5|14|13|5|13|12|15|5|10|9|16|10|14|14|12|15,0,53,49,101.720806699365,1039.55835918188
13,6,4,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.735269721646,1039.55835918188
13,6,5,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.98377646193,1039.55835918188
13,6,6,18|6|7|6|17|9|8|8|9|18|15|9|14|14|13|9|13|8|7,0,53,35,101.99206849568,1039.55835918188
13,6,7,19|6|10|11|17|10|12|8|12|9|9|5|11|14|6|14|12|10|14,0,49,60,102.001213212699,1039.55835918188
13,6,8,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,102.067953303934,1039.55835918188
13,6,9,2|18|14|13|15|9|3|15|16|15|15|2|3|14|20|3|17|12|19,2,62,57,102.097341019298,1039.55835918188
13,6,10,13|9|16|4|13|17|13|13|15|13|13|3|10|14|20|12|15|14|15,0,50,39,102.173868006961,1039.55835918188
11,6,1,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.064118450244,1037.69865708351
11,6,2,19|6|10|11|17|10|12|8|12|9|9|5|11|14|6|14|12|10|14,0,49,60,101.334811672075,1037.69865708351
11,6,3,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.40980434915,1037.69865708351
11,6,4,17|3|5|4|12|15|12|11|7|15|12|9|10|7|12|13|10|12|13,0,59,37,101.591033280919,1037.69865708351
11,6,5,19|14|12|15|16|11|13|15|11|9|6|8|11|10|8|10|12|10|9,0,63,39,101.605744847101,1037.69865708351
11,6,6,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.606375124548,1037.69865708351
11,6,7,2|18|14|13|15|9|3|15|16|15|15|2|3|14|20|3|17|12|19,2,62,57,101.61536448152,1037.69865708351
11,6,8,13|9|16|4|13|17|13|13|15|13|13|3|10|14|20|12|15|14|15,0,50,39,101.64429245157,1037.69865708351
11,6,9,16|10|8|14|14|9|5|16|15|13|3|14|8|13|8|18|15|5|13,0,42,66,101.666050606499,1037.69865708351
11,6,10,19|9|5|6|11|10|14|5|16|14|11|5|12|17|10|8|18|11|7,0,64,33,101.679789837653,1037.69865708351
16,5,1,2|18|14|13|15|9|3|15|16|15|15|2|3|14|20|3|17|12|19,2,62,57,100.948964811316,1053.13660316467
16,5,2,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.031047109297,1053.13660316467
16,5,3,8|18|13|15|12|15|7|9|12|9|13|8|11|6|11|6|15|7|8,2,65,63,101.225215306275,1053.13660316467
16,5,4,14|11|17|12|6|10|7|11|14|10|12|4|9|8|14|14|8|11|8,2,62,59,101.457846095027,1053.13660316467
16,5,5,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,101.473236985425,1053.13660316467
16,5,6,9|20|13|13|17|14|5|9|3|13|7|20|4|11|9|11|10|18|6,2,68,59,101.599088444811,1053.13660316467
16,5,7,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.607064303471,1053.13660316467
16,5,8,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,101.654788779065,1053.13660316467
16,5,9,15|18|11|11|15|12|13|6|10|15|10|9|5|13|15|11|19|14|12,2,66,57,101.700401797602,1053.13660316467
16,5,10,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.716022466903,1053.13660316467
2,6,1,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,102.270625384979,1071.16612224976
2,6,2,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,102.332812370083,1071.16612224976
2,6,3,18|11|14|6|11|14|10|4|6|17|10|6|12|11|11|19|8|10|11,0,38,33,102.399892465164,1071.16612224976
2,6,4,19|6|9|11|15|10|11|9|13|9|9|5|11|14|6|14|11|10|14,0,46,57,102.409045102831,1071.16612224976
2,6,5,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,102.414622459398,1071.16612224976
2,6,6,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,102.619828720766,1071.16612224976
2,6,7,18|11|9|5|15|7|13|8|13|16|7|7|8|18|10|7|14|8|12,0,61,40,102.621852315993,1071.16612224976
2,6,8,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,102.649947659474,1071.16612224976
2,6,9,15|12|12|12|14|16|8|9|16|5|8|5|3|17|11|16|10|11|16,0,54,69,102.661266812551,1071.16612224976
2,6,10,16|4|16|10|15|16|12|14|11|7|16|9|12|8|8|16|16|9|7,0,62,47,102.711297667481,1071.16612224976
4,6,1,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,101.665801222206,1073.00262176593
4,6,2,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.728386832072,1073.00262176593
4,6,3,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.850039267412,1073.00262176593
4,6,4,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.961635773024,1073.00262176593
4,6,5,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,102.012114034279,1073.00262176593
4,6,6,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,102.043890217578,1073.00262176593
4,6,7,17|7|15|4|18|13|8|8|12|17|7|12|9|13|10|9|14|12|12,0,60,39,102.107484001379,1073.00262176593
4,6,8,19|6|10|11|17|10|12|8|12|9|9|5|11|14|6|14|12|10|14,0,49,60,102.127477061722,1073.00262176593
4,6,9,18|10|7|7|16|9|15|8|15|13|15|4|11|16|11|5|10|12|16,0,68,30,102.254503335477,1073.00262176593
4,6,10,14|16|14|7|6|6|12|13|12|15|14|14|10|5|8|9|15|15|9,2,66,64,102.310104146718,1073.00262176593
6,6,1,9|20|13|13|17|14|5|9|3|13|7|20|4|11|9|11|10|18|6,2,68,59,101.296876799192,1117.76680099964
6,6,2,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.308882100378,1117.76680099964
6,6,3,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.650604478298,1117.76680099964
6,6,4,10|12|10|7|14|14|6|11|11|6|10|9|5|13|15|8|18|12|15,2,63,65,101.663896261445,1117.76680099964
6,6,5,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.81519634576,1117.76680099964
6,6,6,14|11|17|11|13|8|8|11|15|11|13|8|10|8|11|14|8|11|8,2,63,59,101.827040930793,1117.76680099964
6,6,7,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,101.882834697844,1117.76680099964
6,6,8,19|10|13|5|19|9|9|11|12|15|14|11|11|10|10|7|13|12|9,0,65,38,101.938688697373,1117.76680099964
6,6,9,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,102.064040765278,1117.76680099964
6,6,10,18|11|3|8|11|16|8|17|16|9|7|13|10|14|11|16|15|10|11,0,36,52,102.068312596286,1117.76680099964
12,6,1,16|14|12|12|17|8|12|7|14|15|12|9|6|11|9|11|16|13|9,2,59,59,101.4760672319,1126.72060734828
12,6,2,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,101.496123191736,1126.72060734828
12,6,3,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.554325100531,1126.72060734828
12,6,4,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.570069779426,1126.72060734828
12,6,5,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.643879949853,1126.72060734828
12,6,6,12|18|10|12|12|16|8|15|12|10|12|10|9|13|15|19|15|13|10,2,65,65,101.670383644557,1126.72060734828
12,6,7,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.745483138128,1126.72060734828
12,6,8,19|9|11|13|16|7|10|9|10|12|7|7|6|15|10|13|10|10|12,0,51,51,101.853789338883,1126.72060734828
12,6,9,19|13|4|6|10|13|11|14|8|17|8|9|9|11|4|10|14|7|15,0,62,34,101.866840213334,1126.72060734828
12,6,10,15|13|20|12|12|13|11|6|11|14|17|14|14|19|10|15|12|13|9,0,69,37,101.930575826555,1126.72060734828
18,6,1,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,101.221118786703,1125.88618268172
18,6,2,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.762273191674,1125.88618268172
18,6,3,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.850232832999,1125.88618268172
18,6,4,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.85719304039,1125.88618268172
18,6,5,9|14|9|6|17|11|15|14|10|7|8|10|12|14|13|16|12|5|13,2,67,68,101.956686109714,1125.88618268172
18,6,6,19|13|3|14|12|11|10|7|11|15|8|10|10|18|12|11|10|5|12,0,59,37,101.995818050925,1125.88618268172
18,6,7,19|8|12|4|11|14|11|6|16|13|14|9|11|10|8|8|16|14|11,0,60,31,102.009875727984,1125.88618268172
18,6,8,15|13|20|12|12|13|11|6|11|14|17|14|14|19|10|15|12|13|9,0,69,37,102.220699005171,1125.88618268172
18,6,9,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,102.233936023109,1125.88618268172
18,6,10,19|6|9|11|15|10|11|9|13|9|9|5|11|14|6|14|11|10|14,0,46,57,102.273660269328,1125.88618268172
19,6,1,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,100.615253516068,1138.40353458325
19,6,2,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,100.824191732494,1138.40353458325
19,6,3,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,100.855809264572,1138.40353458325
19,6,4,12|11|16|9|8|12|9|11|14|12|13|6|10|10|13|15|8|11|7,2,63,65,100.954473144313,1138.40353458325
19,6,5,9|15|14|12|13|12|11|11|10|9|14|12|5|4|16|13|18|12|6,2,63,66,101.020304528419,1138.40353458325
19,6,6,15|15|7|7|16|6|8|7|10|14|8|6|12|9|10|10|17|11|9,2,61,56,101.116333472048,1138.40353458325
19,6,7,9|20|13|13|17|14|5|9|3|13|7|20|4|11|9|11|10|18|6,2,68,59,101.180867009453,1138.40353458325
19,6,8,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.296952393966,1138.40353458325
19,6,9,18|11|16|12|20|4|6|16|16|17|13|12|9|14|11|8|7|5|13,0,63,51,101.39152986893,1138.40353458325
19,6,10,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.392948364333,1138.40353458325
9,6,1,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,100.851648511911,1158.12884326776
9,6,2,10|14|16|7|15|9|14|8|12|16|5|11|10|15|8|16|11|7|15,2,64,62,100.978407957954,1158.12884326776
9,6,3,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,101.421077029681,1158.12884326776
9,6,4,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.508893651539,1158.12884326776
9,6,5,13|10|15|10|8|9|9|12|14|11|10|5|9|9|15|15|6|11|10,2,62,62,101.571182254971,1158.12884326776
9,6,6,8|11|14|12|13|14|11|12|9|10|14|11|9|11|14|9|19|11|5,2,61,67,101.594926303417,1158.12884326776
9,6,7,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.759514240362,1158.12884326776
9,6,8,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.823859957169,1158.12884326776
9,6,9,19|6|14|4|16|15|10|8|11|12|12|11|7|17|10|4|14|12|15,0,60,40,101.844241920372,1158.12884326776
9,6,10,19|6|10|11|17|10|12|8|12|9|9|5|11|14|6|14|12|10|14,0,49,60,101.846600265235,1158.12884326776
17,6,1,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,102.11902097172,1202.36311981678
17,6,2,9|20|13|13|17|14|5|9|3|13|7|20|4|11|9|11|10|18|6,2,68,59,102.245282865818,1202.36311981678
17,6,3,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,102.295866589523,1202.36311981678
17,6,4,19|10|13|4|12|10|15|6|18|14|14|5|11|9|10|14|15|14|13,0,65,33,102.377620337089,1202.36311981678
17,6,5,20|12|8|7|12|13|11|6|6|15|5|15|11|14|9|10|17|7|10,0,55,41,102.390473286394,1202.36311981678
17,6,6,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,102.409070418066,1202.36311981678
17,6,7,19|6|10|11|17|10|12|8|12|9|9|5|11|14|6|14|12|10|14,0,49,60,102.423866946793,1202.36311981678
17,6,8,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,102.430722512884,1202.36311981678
17,6,9,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,102.542279641518,1202.36311981678
17,6,10,17|8|6|12|14|18|2|16|8|6|10|10|7|12|11|3|16|4|9,0,66,62,102.597486444476,1202.36311981678
14,7,1,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.159063195221,906.234244215488
14,7,2,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.185045619827,906.234244215488
14,7,3,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.261427017376,906.234244215488
14,7,4,13|14|16|12|7|12|5|10|11|13|15|4|9|11|16|12|17|10|10,2,63,61,101.286565135939,906.234244215488
14,7,5,18|12|16|7|16|16|6|12|14|15|5|12|12|17|12|17|15|12|15,0,40,50,101.313175137192,906.234244215488
14,7,6,19|9|8|17|15|6|12|16|14|16|8|12|6|17|10|8|14|11|12,0,58,63,101.383028057287,906.234244215488
14,7,7,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.418836162019,906.234244215488
14,7,8,16|12|9|15|17|18|14|14|9|11|13|11|7|14|11|11|8|8|14,0,39,66,101.453809373923,906.234244215488
14,7,9,19|6|10|11|17|10|12|8|12|9|9|5|11|14|6|14|12|10|14,0,49,60,101.45956092596,906.234244215488
14,7,10,2|18|14|13|15|9|3|15|16|15|15|2|3|14|20|3|17|12|19,2,62,57,101.476476369851,906.234244215488
8,7,1,16|10|15|10|8|9|7|11|14|9|12|5|9|11|13|14|8|11|10,2,61,57,101.147522155411,953.407325116793
8,7,2,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,101.319365955882,953.407325116793
8,7,3,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,101.415605059857,953.407325116793
8,7,4,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.427578901279,953.407325116793
8,7,5,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.594453096037,953.407325116793
8,7,6,18|6|9|11|16|9|11|9|12|8|9|5|11|14|6|14|11|11|15,0,50,55,101.631035688398,953.407325116793
8,7,7,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.684959987044,953.407325116793
8,7,8,14|8|9|12|13|14|7|8|12|16|10|12|5|9|15|15|17|13|7,2,66,62,101.787847761464,953.407325116793
8,7,9,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.854013487072,953.407325116793
8,7,10,17|11|4|12|11|16|7|3|12|9|10|9|7|17|10|10|15|10|12,0,38,61,101.868776123955,953.407325116793
7,6,1,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,101.21110243958,974.52713294824
7,6,2,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.398055889746,974.52713294824
7,6,3,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.527757405341,974.52713294824
7,6,4,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.562083493751,974.52713294824
7,6,5,20|9|10|5|13|15|12|9|9|18|12|9|8|16|9|14|17|12|12,0,61,35,101.626032632014,974.52713294824
7,6,6,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,101.730728673737,974.52713294824
7,6,7,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.779211206617,974.52713294824
7,6,8,16|17|11|8|17|13|10|16|12|13|8|6|5|13|18|17|13|12|10,2,65,62,101.940825599451,974.52713294824
7,6,9,13|13|15|10|7|12|6|8|12|10|13|6|8|5|10|10|16|8|6,2,64,59,101.944294072511,974.52713294824
7,6,10,17|4|16|17|17|13|14|15|15|11|10|8|11|18|11|10|14|11|12,0,65,52,101.967023027912,974.52713294824
20,7,1,14|8|12|8|9|11|7|7|12|7|9|7|10|10|9|8|14|8|9,2,61,61,101.021966099777,961.829735632737
20,7,2,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.03618196212,961.829735632737
20,7,3,10|16|14|16|10|10|10|10|15|12|12|11|15|12|14|15|19|11|3,2,64,66,101.115641637899,961.829735632737
20,7,4,9|15|12|5|8|7|15|6|9|14|12|9|7|11|7|11|16|12|7,2,57,53,101.137599664453,961.829735632737
20,7,5,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.138518201898,961.829735632737
20,7,6,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.171201736395,961.829735632737
20,7,7,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.314459379585,961.829735632737
20,7,8,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,101.332906663768,961.829735632737
20,7,9,19|8|13|3|16|15|14|9|13|12|13|11|9|18|10|6|15|12|17,0,62,37,101.455555119821,961.829735632737
20,7,10,19|6|10|11|17|10|12|8|12|9|9|5|11|14|6|14|12|10|14,0,49,60,101.502807683554,961.829735632737
5,7,1,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,100.723996931336,1024.00065893332
5,7,2,8|17|10|3|13|14|7|12|9|18|11|15|10|14|17|4|15|12|15,2,64,67,101.070480742531,1024.00065893332
5,7,3,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.134096581835,1024.00065893332
5,7,4,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,101.234546345424,1024.00065893332
5,7,5,19|6|10|11|17|10|12|8|12|9|9|5|11|14|6|14|12|10|14,0,49,60,101.283776761582,1024.00065893332
5,7,6,9|20|13|13|17|14|5|9|3|13|7|20|4|11|9|11|10|18|6,2,68,59,101.293986145332,1024.00065893332
5,7,7,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,101.312999323657,1024.00065893332
5,7,8,18|14|6|8|14|5|10|11|7|18|11|9|14|18|13|11|10|5|12,0,52,34,101.324576139104,1024.00065893332
5,7,9,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.328650758764,1024.00065893332
5,7,10,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.349698808653,1024.00065893332
15,7,1,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,102.317641383763,1035.03513861497
15,7,2,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,102.38286486662,1035.03513861497
15,7,3,11|14|17|7|11|5|12|11|14|15|14|9|6|12|7|10|11|5|8,2,62,66,102.427619334896,1035.03513861497
15,7,4,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,102.515541900384,1035.03513861497
15,7,5,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,102.608122327317,1035.03513861497
15,7,6,19|6|7|4|11|12|12|11|10|15|13|11|9|8|12|14|13|12|13,0,62,34,102.689782792769,1035.03513861497
15,7,7,16|17|14|15|16|11|12|12|14|14|15|7|12|11|6|15|11|13|6,2,57,55,102.722924663333,1035.03513861497
15,7,8,15|13|20|12|12|13|11|6|11|14|17|14|14|19|10|15|12|13|9,0,69,37,102.724103220176,1035.03513861497
15,7,9,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,102.755938399327,1035.03513861497
15,7,10,17|10|6|8|13|19|6|8|8|12|10|12|10|17|15|15|15|6|9,0,43,52,102.798505738518,1035.03513861497
1,7,1,11|15|17|8|13|12|7|11|15|11|10|12|13|7|7|17|15|12|5,2,61,62,101.00320813061,1012.62194421689
1,7,2,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.306908346207,1012.62194421689
1,7,3,11|16|15|9|16|9|11|8|12|10|10|7|10|13|19|7|12|11|8,2,66,66,101.556376397693,1012.62194421689
1,7,4,2|18|14|13|15|9|3|15|16|15|15|2|3|14|20|3|17|12|19,2,62,57,101.643114867588,1012.62194421689
1,7,5,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.675777100248,1012.62194421689
1,7,6,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,101.705256092555,1012.62194421689
1,7,7,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.740460243843,1012.62194421689
1,7,8,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,101.75339061982,1012.62194421689
1,7,9,20|2|16|18|17|3|10|3|17|9|5|2|14|3|17|11|9|16|5,2,52,48,101.819701893362,1012.62194421689
