repetition,cviter,trial,growth.factors,num.extra.layers,units1,units2,mse.test.mean,time.in.mins
18,2,2,15|4|9|12|16|13|12|16,2,42,70,103.45657951665,341.641318750381
18,2,3,5|14|12|4|18|8|13|8,2,64,76,103.563925276237,341.641318750381
18,2,4,17|14|9|17|20|8|6|18,0,58,25,103.732553065711,341.641318750381
18,2,5,13|18|10|8|18|9|12|11,2,54,67,103.90190936224,341.641318750381
18,2,6,9|19|11|3|7|14|10|17,2,80,48,103.921211427944,341.641318750381
18,2,7,13|17|12|9|3|19|8|16,0,43,56,104.098823681651,341.641318750381
18,2,8,19|17|10|7|17|6|16|8,2,44,51,104.311036119278,341.641318750381
18,2,9,5|18|9|10|16|15|3|17,0,27,62,104.355852492817,341.641318750381
18,2,10,10|9|3|5|12|12|16|3,2,59,63,104.428093326395,341.641318750381
5,2,1,5|2|8|14|10|8|7|15,2,61,78,102.731048841149,325.421667814255
5,2,2,2|17|8|6|20|7|12|5,2,66,76,104.181299404069,325.421667814255
5,2,3,3|12|5|7|14|10|13|19,0,57,23,104.43250528607,325.421667814255
5,2,4,17|14|9|17|20|8|6|18,0,58,25,104.481830349612,325.421667814255
5,2,5,5|15|9|6|18|8|13|13,2,59,78,104.528904989452,325.421667814255
5,2,6,6|2|4|11|17|8|14|17,0,54,70,104.725502855965,325.421667814255
5,2,7,19|17|10|7|17|6|16|8,2,44,51,104.936392375461,325.421667814255
5,2,8,13|17|12|9|3|19|8|16,0,43,56,105.009341046261,325.421667814255
5,2,9,15|4|9|12|16|13|12|16,2,42,70,105.027284229232,325.421667814255
5,2,10,17|16|12|11|19|8|12|15,0,51,62,105.02924993375,325.421667814255
8,2,1,19|20|6|11|20|7|16|11,2,70,70,102.99941854669,357.748863112926
8,2,2,5|2|8|14|10|8|7|15,2,61,78,103.022020594049,357.748863112926
8,2,3,14|17|6|7|10|15|14|20,0,69,23,103.332645055526,357.748863112926
8,2,4,5|17|6|6|10|18|12|9,2,68,63,103.460219023357,357.748863112926
8,2,5,4|11|14|15|12|12|7|17,2,47,49,103.554852784793,357.748863112926
8,2,6,4|20|15|16|17|17|4|13,2,49,52,103.898249454716,357.748863112926
8,2,7,17|14|9|17|20|8|6|18,0,58,25,103.899083863224,357.748863112926
8,2,8,4|3|20|4|19|9|12|14,2,55,34,104.035170978124,357.748863112926
8,2,9,10|9|3|5|12|12|16|3,2,59,63,104.054986818866,357.748863112926
8,2,10,19|17|10|7|17|6|16|8,2,44,51,104.230368392674,357.748863112926
19,2,1,9|19|11|3|7|14|10|17,2,80,48,103.527918678163,356.317556667328
19,2,2,5|2|8|14|10|8|7|15,2,61,78,103.691972152943,356.317556667328
19,2,3,9|17|12|9|17|10|13|11,2,60,69,104.155026913437,356.317556667328
19,2,4,4|14|5|10|10|17|17|17,2,76,50,104.182124920453,356.317556667328
19,2,5,17|14|9|17|20|8|6|18,0,58,25,104.411837909989,356.317556667328
19,2,6,4|18|4|4|13|5|11|18,0,56,22,104.603257127714,356.317556667328
19,2,7,4|15|11|4|11|11|14|17,0,67,62,104.899446515683,356.317556667328
19,2,8,6|16|14|8|15|12|14|10,2,45,59,104.912128240126,356.317556667328
19,2,9,10|9|3|5|12|12|16|3,2,59,63,105.235153573599,356.317556667328
19,2,10,13|17|12|9|3|19|8|16,0,43,56,105.251932479746,356.317556667328
12,2,1,8|15|9|7|15|13|13|16,2,66,71,103.087127338197,357.656100217501
12,2,2,5|2|8|14|10|8|7|15,2,61,78,103.350663763681,357.656100217501
12,2,3,9|19|11|3|7|14|10|17,2,80,48,103.530486878271,357.656100217501
12,2,4,12|19|9|6|15|19|15|14,2,55,52,103.686050200306,357.656100217501
12,2,5,10|9|3|5|12|12|16|3,2,59,63,104.084125804135,357.656100217501
12,2,6,17|14|9|17|20|8|6|18,0,58,25,104.728721887888,357.656100217501
12,2,7,11|15|8|7|3|18|8|17,0,63,33,104.99816365782,357.656100217501
12,2,8,5|16|9|4|8|16|20|20,2,73,41,105.002635194533,357.656100217501
12,2,9,15|4|9|12|16|13|12|16,2,42,70,105.303084393859,357.656100217501
12,2,10,3|18|5|6|14|10|14|16,0,57,29,105.330459375283,357.656100217501
10,2,1,6|19|6|9|10|18|11|11,2,79,66,102.889947371191,370.740379667282
10,2,2,7|9|5|12|17|18|17|20,0,18,60,102.999340656725,370.740379667282
10,2,3,9|18|13|6|17|9|12|10,2,62,65,103.039744331161,370.740379667282
10,2,4,5|2|8|14|10|8|7|15,2,61,78,103.242036334521,370.740379667282
10,2,5,10|9|3|5|12|12|16|3,2,59,63,103.526505207767,370.740379667282
10,2,6,17|14|9|17|20|8|6|18,0,58,25,103.783484960221,370.740379667282
10,2,7,7|12|8|15|20|5|12|18,0,22,43,103.810863760313,370.740379667282
10,2,8,3|16|6|6|16|11|17|17,0,56,32,103.933407368833,370.740379667282
10,2,9,18|20|7|5|20|6|13|11,2,60,68,103.97153072265,370.740379667282
10,2,10,6|2|4|6|15|12|14|9,2,57,72,104.099130221333,370.740379667282
15,2,1,5|2|8|14|10|8|7|15,2,61,78,102.988841145656,418.701187018553
15,2,2,7|15|10|9|16|10|13|16,2,51,69,103.395650294561,418.701187018553
15,2,3,9|19|11|3|7|14|10|17,2,80,48,103.417796802332,418.701187018553
15,2,4,2|19|12|7|8|16|12|5,2,52,79,103.694046485664,418.701187018553
15,2,5,10|9|3|5|12|12|16|3,2,59,63,103.882492309177,418.701187018553
15,2,6,17|14|9|17|20|8|6|18,0,58,25,104.048735664066,418.701187018553
15,2,7,19|17|10|7|17|6|16|8,2,44,51,104.219447906912,418.701187018553
15,2,8,15|4|9|12|16|13|12|16,2,42,70,104.417827250878,418.701187018553
15,2,9,13|17|12|9|3|19|8|16,0,43,56,104.445988258896,418.701187018553
15,2,10,3|3|7|3|13|2|17|16,0,40,11,104.704861582235,418.701187018553
1,3,1,5|2|8|14|10|8|7|15,2,61,78,103.293842965233,316.413169582685
1,3,2,9|19|11|3|7|14|10|17,2,80,48,103.329184485771,316.413169582685
1,3,3,17|14|9|17|20|8|6|18,0,58,25,104.212691913266,316.413169582685
1,3,4,8|17|10|11|16|12|13|14,2,54,70,104.304753858742,316.413169582685
1,3,5,5|18|8|6|13|13|17|16,2,59,47,104.459477914105,316.413169582685
1,3,6,4|20|11|13|19|15|6|16,0,28,56,104.611680002143,316.413169582685
1,3,7,10|9|3|5|12|12|16|3,2,59,63,104.713241279711,316.413169582685
1,3,8,19|17|10|7|17|6|16|8,2,44,51,104.91752722499,316.413169582685
1,3,9,13|17|12|9|3|19|8|16,0,43,56,104.958496206612,316.413169582685
1,3,10,8|18|15|10|18|17|12|9,2,44,58,105.064576474481,316.413169582685
20,3,1,5|2|8|14|10|8|7|15,2,61,78,101.854822858813,296.014594848951
20,3,2,12|19|10|8|19|7|10|8,2,57,58,103.590131494357,296.014594848951
20,3,3,7|15|9|8|15|11|13|16,2,55,71,103.603361124277,296.014594848951
20,3,4,9|19|11|3|7|14|10|17,2,80,48,103.659116625554,296.014594848951
20,3,5,18|19|12|11|20|8|11|17,0,45,57,103.734362207294,296.014594848951
20,3,6,19|17|10|7|17|6|16|8,2,44,51,103.778162088041,296.014594848951
20,3,7,17|14|9|17|20|8|6|18,0,58,25,103.877988632354,296.014594848951
20,3,8,4|3|20|4|19|9|12|14,2,55,34,103.921247894082,296.014594848951
20,3,9,15|18|9|9|15|14|13|16,0,42,49,104.044551082324,296.014594848951
20,3,10,17|17|9|5|17|17|12|13,2,56,50,104.068395722217,296.014594848951
6,3,1,5|2|8|14|10|8|7|15,2,61,78,102.115136356601,295.474812750022
6,3,2,11|16|11|9|16|7|7|17,2,80,61,102.333667015236,295.474812750022
6,3,3,10|9|3|5|12|12|16|3,2,59,63,103.454233403766,295.474812750022
6,3,4,7|15|9|8|15|11|13|16,2,55,71,103.519705928238,295.474812750022
6,3,5,15|4|9|12|16|13|12|16,2,42,70,103.60964848572,295.474812750022
6,3,6,2|12|5|5|14|6|15|19,0,57,20,103.714233339328,295.474812750022
6,3,7,9|19|11|3|7|14|10|17,2,80,48,103.836124488974,295.474812750022
6,3,8,3|18|17|10|13|7|8|13,2,44,56,103.889774920799,295.474812750022
6,3,9,17|14|9|17|20|8|6|18,0,58,25,103.995740014075,295.474812750022
6,3,10,19|17|10|7|17|6|16|8,2,44,51,104.096711127766,295.474812750022
7,3,1,9|9|7|8|18|12|15|15,2,58,70,102.385279762679,328.668397967021
7,3,2,5|2|8|14|10|8|7|15,2,61,78,102.74516368541,328.668397967021
7,3,3,19|17|10|7|17|6|16|8,2,44,51,102.752376143839,328.668397967021
7,3,4,9|19|11|3|7|14|10|17,2,80,48,102.873715274159,328.668397967021
7,3,5,7|10|10|7|17|7|14|18,0,45,71,103.436194706682,328.668397967021
7,3,6,17|14|9|17|20|8|6|18,0,58,25,103.520922583581,328.668397967021
7,3,7,4|18|10|5|16|7|13|5,2,58,67,103.587563803319,328.668397967021
7,3,8,10|9|3|5|12|12|16|3,2,59,63,104.012253819557,328.668397967021
7,3,9,3|3|7|3|13|2|17|16,0,40,11,104.138483937401,328.668397967021
7,3,10,10|4|8|9|19|9|8|16,0,62,57,104.276614852231,328.668397967021
3,3,1,16|20|11|18|20|18|9|19,2,64,58,103.806708677452,326.394299201171
3,3,2,5|2|8|14|10|8|7|15,2,61,78,104.293451520734,326.394299201171
3,3,3,5|6|8|14|14|4|16|18,0,63,28,104.528074014057,326.394299201171
3,3,4,17|14|9|17|20|8|6|18,0,58,25,104.627397967865,326.394299201171
3,3,5,10|9|3|5|12|12|16|3,2,59,63,104.68199325883,326.394299201171
3,3,6,9|19|11|3|7|14|10|17,2,80,48,104.869405529235,326.394299201171
3,3,7,6|17|14|12|17|14|9|11,2,51,53,104.917099490284,326.394299201171
3,3,8,8|15|9|8|15|11|13|15,2,54,71,104.927999752586,326.394299201171
3,3,9,13|17|12|9|3|19|8|16,0,43,56,105.079022758423,326.394299201171
3,3,10,12|4|10|9|20|10|12|16,0,68,62,105.106914104501,326.394299201171
16,3,1,5|2|8|14|10|8|7|15,2,61,78,103.491756927421,300.326091285547
16,3,2,9|9|5|9|19|14|13|16,2,56,70,103.688388116118,300.326091285547
16,3,3,19|18|10|10|19|13|16|20,0,58,42,103.689672269804,300.326091285547
16,3,4,9|19|11|3|7|14|10|17,2,80,48,103.882039638084,300.326091285547
16,3,5,7|18|11|7|16|16|15|15,2,52,55,104.165758127796,300.326091285547
16,3,6,8|16|10|9|13|15|12|17,2,54,72,104.270249760196,300.326091285547
16,3,7,2|12|5|10|14|6|16|19,0,57,22,104.317631544414,300.326091285547
16,3,8,17|14|9|17|20|8|6|18,0,58,25,104.366841602162,300.326091285547
16,3,9,15|4|9|12|16|13|12|16,2,42,70,104.658651959839,300.326091285547
16,3,10,13|17|12|9|3|19|8|16,0,43,56,104.75469051755,300.326091285547
11,3,1,5|2|8|14|10|8|7|15,2,61,78,101.613865562796,325.202629232407
11,3,2,5|13|8|14|17|15|17|20,0,22,58,102.252660953338,325.202629232407
11,3,3,3|15|2|8|20|18|17|20,0,59,26,102.365264120849,325.202629232407
11,3,4,6|17|15|8|13|12|6|17,2,47,53,102.391387045567,325.202629232407
11,3,5,11|5|4|10|14|15|8|15,2,58,73,102.721399343238,325.202629232407
11,3,6,17|14|9|17|20|8|6|18,0,58,25,103.018824809966,325.202629232407
11,3,7,10|9|3|5|12|12|16|3,2,59,63,103.07540174087,325.202629232407
11,3,8,13|16|7|4|20|4|15|7,2,70,61,103.230393853048,325.202629232407
11,3,9,9|19|11|3|7|14|10|17,2,80,48,103.28726125788,325.202629232407
11,3,10,4|12|8|6|4|3|14|19,0,58,18,103.486886335047,325.202629232407
4,3,1,5|2|8|14|10|8|7|15,2,61,78,102.874486039419,323.419086233775
4,3,2,8|17|18|8|17|14|13|10,2,57,50,103.287459383673,323.419086233775
4,3,3,7|17|7|3|17|4|15|6,2,62,59,103.461320360453,323.419086233775
4,3,4,6|18|8|9|11|16|5|15,2,62,65,103.633567905345,323.419086233775
4,3,5,10|9|3|5|12|12|16|3,2,59,63,103.648847194109,323.419086233775
4,3,6,3|16|5|8|13|8|20|15,2,74,44,103.697298130887,323.419086233775
4,3,7,8|10|8|10|19|14|13|12,2,50,70,103.75662210663,323.419086233775
4,3,8,9|19|11|3|7|14|10|17,2,80,48,103.866669946913,323.419086233775
4,3,9,3|15|13|10|6|12|6|16,2,48,49,103.93123803296,323.419086233775
4,3,10,17|14|9|17|20|8|6|18,0,58,25,103.997763435976,323.419086233775
9,3,1,5|16|10|5|19|8|13|10,2,55,74,102.622314445666,312.151145366828
9,3,2,5|2|8|14|10|8|7|15,2,61,78,103.139884826723,312.151145366828
9,3,3,9|19|11|3|7|14|10|17,2,80,48,103.598175486893,312.151145366828
9,3,4,17|14|9|17|20|8|6|18,0,58,25,103.9339330082,312.151145366828
9,3,5,11|16|9|7|17|13|17|16,0,59,54,103.953338320028,312.151145366828
9,3,6,13|17|12|9|3|19|8|16,0,43,56,104.120141316931,312.151145366828
9,3,7,19|17|10|7|17|6|16|8,2,44,51,104.447725749917,312.151145366828
9,3,8,4|3|20|4|19|9|12|14,2,55,34,104.543823975706,312.151145366828
9,3,9,10|9|3|5|12|12|16|3,2,59,63,104.579629337409,312.151145366828
9,3,10,3|17|7|3|16|5|13|16,0,56,22,104.722707621275,312.151145366828
2,3,1,5|2|8|14|10|8|7|15,2,61,78,103.187113711618,331.736827250322
2,3,2,7|18|15|13|5|10|3|16,2,45,47,103.662916188024,331.736827250322
2,3,3,4|14|8|5|17|9|13|11,2,64,69,103.808553254149,331.736827250322
2,3,4,5|15|13|7|15|11|15|12,2,45,59,104.619693398125,331.736827250322
2,3,5,9|19|11|3|7|14|10|17,2,80,48,104.704860248446,331.736827250322
2,3,6,8|14|8|7|14|7|14|14,2,44,76,104.908656593306,331.736827250322
2,3,7,4|3|20|4|19|9|12|14,2,55,34,104.926351002354,331.736827250322
2,3,8,19|17|10|7|17|6|16|8,2,44,51,104.997510901888,331.736827250322
2,3,9,17|14|9|17|20|8|6|18,0,58,25,105.022421351482,331.736827250322
2,3,10,3|16|8|7|15|13|20|18,2,74,41,105.243578399348,331.736827250322
14,3,1,5|2|8|14|10|8|7|15,2,61,78,103.688116665766,321.280095851421
14,3,2,9|19|11|3|7|14|10|17,2,80,48,104.695444579001,321.280095851421
14,3,3,3|17|13|8|13|12|11|13,2,47,52,104.811858109589,321.280095851421
14,3,4,3|17|8|4|12|4|14|19,0,56,23,104.872225444392,321.280095851421
14,3,5,17|14|9|17|20|8|6|18,0,58,25,104.950142840753,321.280095851421
14,3,6,10|9|3|5|12|12|16|3,2,59,63,104.96007600201,321.280095851421
14,3,7,6|15|8|6|19|9|13|15,2,59,76,104.96894892019,321.280095851421
14,3,8,4|19|13|12|14|17|3|17,0,28,56,105.045435717816,321.280095851421
14,3,9,15|4|9|12|16|13|12|16,2,42,70,105.11910759277,321.280095851421
14,3,10,4|3|20|4|19|9|12|14,2,55,34,105.459676541695,321.280095851421
17,3,1,5|2|8|14|10|8|7|15,2,61,78,103.255403863162,335.262963032722
17,3,2,9|19|11|3|7|14|10|17,2,80,48,103.981498472643,335.262963032722
17,3,3,6|18|12|15|14|16|5|13,2,51,56,104.032970568213,335.262963032722
17,3,4,19|17|10|7|17|6|16|8,2,44,51,104.221731487576,335.262963032722
17,3,5,17|14|9|17|20|8|6|18,0,58,25,104.402433408347,335.262963032722
17,3,6,4|4|8|9|7|6|16|19,0,55,25,104.564265584368,335.262963032722
17,3,7,6|17|10|6|16|6|12|11,2,50,74,104.613548159683,335.262963032722
17,3,8,13|17|12|9|3|19|8|16,0,43,56,104.825703585617,335.262963032722
17,3,9,16|19|12|8|17|16|11|15,2,55,49,104.859754456731,335.262963032722
17,3,10,3|14|6|5|15|3|14|18,0,55,22,104.912660813321,335.262963032722
18,3,1,5|2|8|14|10|8|7|15,2,61,78,101.768730827193,333.960316681862
18,3,2,8|16|8|10|15|11|13|16,2,59,70,102.051381433926,333.960316681862
18,3,3,9|19|11|3|7|14|10|17,2,80,48,102.487858233659,333.960316681862
18,3,4,9|18|15|14|18|14|4|19,0,24,65,103.20777765924,333.960316681862
18,3,5,17|14|9|17|20|8|6|18,0,58,25,103.234841328839,333.960316681862
18,3,6,12|18|12|7|18|10|10|10,2,63,58,103.269330466124,333.960316681862
18,3,7,10|9|3|5|12|12|16|3,2,59,63,103.302625317035,333.960316681862
18,3,8,17|19|10|10|19|17|11|14,2,54,53,103.620399254674,333.960316681862
18,3,9,15|4|9|12|16|13|12|16,2,42,70,103.66638589313,333.960316681862
18,3,10,2|11|6|5|16|3|16|17,0,56,22,103.808894529976,333.960316681862
5,3,1,9|20|12|5|16|13|9|13,2,56,61,102.922055191937,340.77953174909
5,3,2,5|2|8|14|10|8|7|15,2,61,78,103.447322265488,340.77953174909
5,3,3,4|17|9|7|9|16|14|13,2,53,51,103.832356951183,340.77953174909
5,3,4,8|11|10|10|14|15|16|15,2,57,74,103.925984083667,340.77953174909
5,3,5,9|19|11|3|7|14|10|17,2,80,48,104.52389365476,340.77953174909
5,3,6,17|14|9|17|20|8|6|18,0,58,25,104.564964763958,340.77953174909
5,3,7,5|15|8|6|19|10|13|10,2,58,77,104.749616000426,340.77953174909
5,3,8,4|20|11|6|16|16|3|17,0,27,57,104.909821579633,340.77953174909
5,3,9,15|4|9|12|16|13|12|16,2,42,70,104.929943573122,340.77953174909
5,3,10,13|17|12|9|3|19|8|16,0,43,56,105.057454066554,340.77953174909
13,3,1,8|18|9|10|16|13|12|16,2,59,67,101.697131144288,353.631002350648
13,3,2,5|17|16|9|8|12|6|14,2,48,50,102.133882405062,353.631002350648
13,3,3,5|2|8|14|10|8|7|15,2,61,78,102.233872180299,353.631002350648
13,3,4,7|18|2|14|13|19|9|20,0,59,44,102.670798185657,353.631002350648
13,3,5,8|14|12|4|19|7|11|13,2,49,52,102.974939331062,353.631002350648
13,3,6,6|15|5|4|19|6|15|5,2,64,70,102.988023147463,353.631002350648
13,3,7,17|14|9|17|20|8|6|18,0,58,25,103.193095246206,353.631002350648
13,3,8,15|4|9|12|16|13|12|16,2,42,70,103.528800171892,353.631002350648
13,3,9,10|9|3|5|12|12|16|3,2,59,63,103.669688459696,353.631002350648
13,3,10,9|19|11|3|7|14|10|17,2,80,48,103.686244009844,353.631002350648
8,3,1,6|19|10|10|9|19|8|11,2,74,64,101.854922087696,370.176609647274
8,3,2,15|2|8|12|20|9|9|16,2,63,56,102.186076703835,370.176609647274
8,3,3,5|2|8|14|10|8|7|15,2,61,78,102.344694045938,370.176609647274
8,3,4,9|18|12|7|17|9|13|13,2,54,65,103.085334414331,370.176609647274
8,3,5,10|9|3|5|12|12|16|3,2,59,63,103.232450493484,370.176609647274
8,3,6,18|18|8|5|20|6|9|10,2,56,72,103.260297079213,370.176609647274
8,3,7,4|16|14|14|11|9|6|16,2,45,50,103.272936754987,370.176609647274
8,3,8,17|20|8|8|16|19|11|13,2,56,51,103.284247539325,370.176609647274
8,3,9,9|19|11|3|7|14|10|17,2,80,48,103.382594708066,370.176609647274
8,3,10,3|6|11|4|15|7|10|12,2,58,68,103.383350725727,370.176609647274
19,3,1,5|2|8|14|10|8|7|15,2,61,78,102.716796418872,358.860921549797
19,3,2,6|17|12|7|13|16|15|15,2,51,54,103.597928633311,358.860921549797
19,3,3,9|19|11|3|7|14|10|17,2,80,48,103.968371206002,358.860921549797
19,3,4,6|18|14|8|17|8|10|12,2,46,51,104.148525216317,358.860921549797
19,3,5,5|17|11|4|14|7|12|10,2,55,73,104.150042189663,358.860921549797
19,3,6,19|17|10|7|17|6|16|8,2,44,51,104.168743828419,358.860921549797
19,3,7,3|14|7|7|18|11|14|18,0,57,22,104.186383234625,358.860921549797
19,3,8,17|14|9|17|20|8|6|18,0,58,25,104.310918238189,358.860921549797
19,3,9,10|9|3|5|12|12|16|3,2,59,63,104.314137019465,358.860921549797
19,3,10,16|17|4|8|14|12|15|16,0,60,31,104.656659980408,358.860921549797
12,3,1,5|2|4|8|20|11|11|15,2,69,61,102.583678264572,371.780473848184
12,3,2,5|2|8|14|10|8|7|15,2,61,78,102.952740056537,371.780473848184
12,3,3,17|14|9|17|20|8|6|18,0,58,25,103.990284700284,371.780473848184
12,3,4,3|19|12|8|17|15|4|18,0,27,58,104.136932747151,371.780473848184
12,3,5,6|17|10|5|16|12|13|10,2,58,70,104.303624555797,371.780473848184
12,3,6,8|7|8|10|19|12|10|17,2,49,71,104.362348032217,371.780473848184
12,3,7,3|14|6|5|14|5|15|17,0,56,22,104.480140293959,371.780473848184
12,3,8,15|4|9|12|16|13|12|16,2,42,70,104.529751306675,371.780473848184
12,3,9,7|3|8|17|19|10|11|16,0,69,67,104.727192398582,371.780473848184
12,3,10,3|3|7|3|13|2|17|16,0,40,11,104.739483024813,371.780473848184
10,3,1,6|17|7|5|11|16|12|11,2,73,70,102.109123155542,372.537375231584
10,3,2,5|18|15|18|7|17|3|19,2,76,54,102.456613890709,372.537375231584
10,3,3,5|2|8|14|10|8|7|15,2,61,78,102.467708751378,372.537375231584
10,3,4,6|2|5|6|16|8|16|14,2,63,65,102.53014889754,372.537375231584
10,3,5,9|18|13|9|17|12|9|13,2,55,66,102.618647608907,372.537375231584
10,3,6,6|15|6|13|16|17|16|19,0,23,61,102.671392270508,372.537375231584
10,3,7,17|14|9|17|20|8|6|18,0,58,25,103.035804552019,372.537375231584
10,3,8,9|19|11|3|7|14|10|17,2,80,48,103.444824010246,372.537375231584
10,3,9,18|17|11|10|18|11|13|16,0,57,43,103.697454010526,372.537375231584
10,3,10,10|9|3|5|12|12|16|3,2,59,63,103.835122009939,372.537375231584
15,3,1,8|10|7|13|17|14|6|16,2,66,72,101.942396223036,388.998388433456
15,3,2,5|2|8|14|10|8|7|15,2,61,78,102.413851990941,388.998388433456
15,3,3,2|19|15|17|17|16|8|13,2,56,53,102.558291389748,388.998388433456
15,3,4,10|9|3|5|12|12|16|3,2,59,63,102.903444171394,388.998388433456
15,3,5,9|19|11|6|17|11|12|12,2,54,67,103.29039320134,388.998388433456
15,3,6,17|14|9|17|20|8|6|18,0,58,25,103.301118930887,388.998388433456
15,3,7,3|12|6|4|17|4|12|18,0,56,21,103.317250560404,388.998388433456
15,3,8,3|13|10|11|9|12|20|15,2,65,50,103.462408745095,388.998388433456
15,3,9,2|20|11|6|6|13|11|17,0,27,51,103.472486327456,388.998388433456
15,3,10,5|11|12|10|12|14|6|18,2,47,51,103.538963358317,388.998388433456
20,4,1,8|9|8|8|17|9|10|17,2,57,72,104.107358893483,294.293269149462
20,4,2,5|2|8|14|10|8|7|15,2,61,78,104.211301683122,294.293269149462
20,4,3,6|16|5|5|17|7|14|10,2,60,78,104.271710806871,294.293269149462
20,4,4,13|17|16|11|19|13|16|17,0,65,57,104.289648606331,294.293269149462
20,4,5,19|17|10|7|17|6|16|8,2,44,51,104.468204596734,294.293269149462
20,4,6,17|14|9|17|20|8|6|18,0,58,25,104.61481367128,294.293269149462
20,4,7,9|19|11|3|7|14|10|17,2,80,48,104.620842774724,294.293269149462
20,4,8,10|9|3|5|12|12|16|3,2,59,63,104.752086964458,294.293269149462
20,4,9,13|17|12|9|3|19|8|16,0,43,56,105.057300151866,294.293269149462
20,4,10,15|18|8|6|20|13|18|17,2,58,53,105.257075404007,294.293269149462
1,4,1,5|2|8|14|10|8|7|15,2,61,78,102.697823947696,312.585735666752
1,4,2,7|15|9|9|15|11|13|15,2,52,71,103.632508612085,312.585735666752
1,4,3,17|14|9|17|20|8|6|18,0,58,25,103.778168081809,312.585735666752
1,4,4,4|14|15|14|11|10|4|17,2,46,49,103.824190156091,312.585735666752
1,4,5,10|9|3|5|12|12|16|3,2,59,63,103.929532685703,312.585735666752
1,4,6,4|2|11|8|16|6|16|17,0,35,69,103.937380078626,312.585735666752
1,4,7,9|4|8|8|19|10|14|16,0,75,65,104.149497368831,312.585735666752
1,4,8,2|15|7|4|12|6|17|17,0,56,22,104.270565013402,312.585735666752
1,4,9,18|17|10|8|19|13|12|15,0,60,41,104.318164383875,312.585735666752
1,4,10,3|3|7|3|13|2|17|16,0,40,11,104.459670070173,312.585735666752
3,4,1,5|16|8|7|11|16|12|13,2,74,71,102.179291970144,313.547682118416
3,4,2,9|18|10|8|17|11|11|12,2,61,67,102.51341254389,313.547682118416
3,4,3,5|2|8|14|10|8|7|15,2,61,78,102.540985098778,313.547682118416
3,4,4,6|9|6|14|17|14|17|20,0,15,63,102.956511687424,313.547682118416
3,4,5,17|14|9|17|20|8|6|18,0,58,25,103.209543381104,313.547682118416
3,4,6,17|18|10|8|20|7|15|13,2,61,75,103.322992971968,313.547682118416
3,4,7,13|17|12|9|3|19|8|16,0,43,56,103.857747789636,313.547682118416
3,4,8,19|17|11|9|18|12|12|16,0,54,47,103.947500445179,313.547682118416
3,4,9,3|15|5|3|11|7|15|17,0,56,24,104.087315867496,313.547682118416
3,4,10,9|19|11|3|7|14|10|17,2,80,48,104.185383212849,313.547682118416
6,4,1,3|14|11|13|8|11|5|16,2,47,50,103.097328774466,329.667810082436
6,4,2,9|19|10|6|16|16|14|13,2,52,53,103.266379327358,329.667810082436
6,4,3,5|20|7|9|8|18|5|14,2,76,60,103.2842485762,329.667810082436
6,4,4,5|2|8|14|10|8|7|15,2,61,78,103.412255043209,329.667810082436
6,4,5,9|19|11|3|7|14|10|17,2,80,48,103.610196768332,329.667810082436
6,4,6,8|18|9|8|15|13|14|16,2,60,69,103.758440219815,329.667810082436
6,4,7,10|9|3|5|12|12|16|3,2,59,63,104.6582864965,329.667810082436
6,4,8,17|14|9|17|20|8|6|18,0,58,25,104.67473969485,329.667810082436
6,4,9,7|16|12|4|17|7|11|9,2,50,68,104.693129074733,329.667810082436
6,4,10,14|13|8|12|20|12|12|6,2,55,62,104.752647403376,329.667810082436
16,4,1,7|20|11|11|11|14|4|14,2,75,64,103.866278294012,305.868140931924
16,4,2,5|2|8|14|10|8|7|15,2,61,78,104.236425947693,305.868140931924
16,4,3,7|19|15|16|19|19|5|8,2,54,53,104.240855005621,305.868140931924
16,4,4,5|16|9|6|14|14|16|11,2,50,54,104.458702410185,305.868140931924
16,4,5,6|16|16|15|7|7|4|18,2,43,45,104.608967352023,305.868140931924
16,4,6,17|14|9|17|20|8|6|18,0,58,25,104.611056643821,305.868140931924
16,4,7,9|19|11|3|7|14|10|17,2,80,48,104.637195336633,305.868140931924
16,4,8,10|9|3|5|12|12|16|3,2,59,63,104.687081094247,305.868140931924
16,4,9,7|16|11|6|19|6|13|10,2,57,73,104.75842530178,305.868140931924
16,4,10,20|19|18|20|18|16|3|14,2,36,60,104.836770450569,305.868140931924
11,4,1,5|2|8|14|10|8|7|15,2,61,78,103.29946041014,327.532296832403
11,4,2,14|17|13|7|17|12|15|11,2,56,71,103.520694663267,327.532296832403
11,4,3,17|19|12|7|20|15|10|19,0,64,50,103.637953553247,327.532296832403
11,4,4,5|16|14|8|15|7|11|15,2,52,54,103.801256242554,327.532296832403
11,4,5,8|8|8|7|19|5|12|16,2,54,71,103.807392380213,327.532296832403
11,4,6,17|14|9|17|20|8|6|18,0,58,25,103.886005929162,327.532296832403
11,4,7,9|19|11|3|7|14|10|17,2,80,48,103.894696674083,327.532296832403
11,4,8,9|18|6|4|20|9|15|3,2,67,70,104.047146583041,327.532296832403
11,4,9,17|17|8|8|18|13|10|16,0,49,63,104.223784836626,327.532296832403
11,4,10,4|3|20|4|19|9|12|14,2,55,34,104.450956912235,327.532296832403
7,4,1,5|2|8|14|10|8|7|15,2,61,78,102.465386430074,355.547835600376
7,4,2,6|17|10|3|19|5|13|15,2,58,74,102.641215737054,355.547835600376
7,4,3,5|18|12|15|17|15|7|11,2,53,57,102.979976095702,355.547835600376
