repetition,cviter,trial,num.layers,units1,units2,units3,mse.test.mean,time.in.mins
20,3,3,1,50,27,64,217.975329616092,35.3926120360692
20,3,4,1,64,32,8,218.025046906213,35.3926120360692
20,3,5,1,64,8,64,219.101258156378,35.3926120360692
20,3,6,1,59,41,53,225.5499398966,35.3926120360692
20,3,7,1,61,55,11,227.04249697965,35.3926120360692
20,3,8,1,58,8,38,228.44689554181,35.3926120360692
20,3,9,2,39,56,64,231.535007148736,35.3926120360692
20,3,10,2,9,54,64,232.971037849276,35.3926120360692
14,3,1,3,64,64,64,213.853883102746,38.8030032316844
14,3,2,1,64,64,39,219.558654316418,38.8030032316844
14,3,3,1,64,64,64,220.596133863725,38.8030032316844
14,3,4,1,36,52,64,224.63525667811,38.8030032316844
14,3,5,1,49,64,39,226.497653086623,38.8030032316844
14,3,6,1,64,46,33,226.98734989038,38.8030032316844
14,3,7,1,46,64,64,228.087469834657,38.8030032316844
14,3,8,1,8,64,64,228.466177494585,38.8030032316844
14,3,9,1,61,55,11,229.703733939967,38.8030032316844
14,3,10,1,59,41,53,236.701792074224,38.8030032316844
4,3,1,1,64,33,32,209.151468202681,37.7374848683675
4,3,2,1,64,26,8,211.938679032308,37.7374848683675
4,3,3,1,33,45,64,213.257979939236,37.7374848683675
4,3,4,1,64,8,64,214.274828724125,37.7374848683675
4,3,5,1,59,8,38,216.947217979318,37.7374848683675
4,3,6,1,59,41,53,217.466648267661,37.7374848683675
4,3,7,1,61,55,11,217.837382202647,37.7374848683675
4,3,8,1,56,31,36,221.981826816395,37.7374848683675
4,3,9,2,38,55,64,226.179358998504,37.7374848683675
4,3,10,1,48,54,40,227.294863786483,37.7374848683675
2,3,1,1,64,64,64,198.393105930768,54.2128568331401
2,3,2,1,50,64,64,198.630928783729,54.2128568331401
2,3,3,1,64,8,64,199.356931646125,54.2128568331401
2,3,4,1,50,25,64,202.061062014392,54.2128568331401
2,3,5,1,42,47,64,204.131982581106,54.2128568331401
2,3,6,1,49,64,39,205.665614582764,54.2128568331401
2,3,7,1,59,41,53,205.673126036107,54.2128568331401
2,3,8,1,61,55,11,208.040683818925,54.2128568331401
2,3,9,2,39,53,64,212.026663974749,54.2128568331401
2,3,10,1,52,47,41,221.621416977691,54.2128568331401
7,3,1,1,64,33,8,210.781693854139,42.6796737511953
7,3,2,1,64,64,64,214.814045758809,42.6796737511953
7,3,3,1,64,14,8,215.180339092978,42.6796737511953
7,3,4,1,42,33,64,216.111285337851,42.6796737511953
7,3,5,1,39,55,64,221.268214975254,42.6796737511953
7,3,6,1,59,41,53,222.803285462023,42.6796737511953
7,3,7,1,64,8,64,222.818233015972,42.6796737511953
7,3,8,1,61,55,11,226.990093531842,42.6796737511953
7,3,9,3,64,64,64,228.733162363714,42.6796737511953
7,3,10,2,38,53,64,230.028239463709,42.6796737511953
12,3,1,1,33,64,64,204.153104162363,50.3595337510109
12,3,2,1,64,36,30,204.880566628658,50.3595337510109
12,3,3,1,8,64,64,206.783570731315,50.3595337510109
12,3,4,1,34,42,64,207.567161180651,50.3595337510109
12,3,5,1,45,51,64,208.752999296444,50.3595337510109
12,3,6,1,61,55,11,211.526541501645,50.3595337510109
12,3,7,2,38,55,64,215.175586609823,50.3595337510109
12,3,8,1,59,41,53,217.261698904659,50.3595337510109
12,3,9,3,64,64,64,217.536212718365,50.3595337510109
12,3,10,1,47,55,40,218.645224794471,50.3595337510109
5,3,1,1,36,41,64,207.755152127685,36.5128987312317
5,3,2,1,64,64,34,207.75621698798,36.5128987312317
5,3,3,1,41,64,64,207.89699413214,36.5128987312317
5,3,4,1,64,36,32,208.370486301001,36.5128987312317
5,3,5,1,46,32,64,209.699133702076,36.5128987312317
5,3,6,1,64,41,8,212.530721745557,36.5128987312317
5,3,7,1,61,55,11,212.60664212671,36.5128987312317
5,3,8,1,59,41,53,215.946196068457,36.5128987312317
5,3,9,1,49,56,39,220.935001514915,36.5128987312317
5,3,10,2,9,54,64,227.622110793148,36.5128987312317
9,3,1,1,51,64,40,205.076616342316,25.3099876801173
9,3,2,1,54,64,64,206.78786472264,25.3099876801173
9,3,3,1,44,64,64,207.545966780722,25.3099876801173
9,3,4,1,64,8,32,208.07955683342,25.3099876801173
9,3,5,1,58,8,64,208.260653755631,25.3099876801173
9,3,6,1,64,64,33,208.862670041901,25.3099876801173
9,3,7,1,64,64,64,209.82685542201,25.3099876801173
9,3,8,1,59,41,53,213.349972060289,25.3099876801173
9,3,9,1,61,55,11,214.393956120018,25.3099876801173
9,3,10,2,9,54,64,219.99629074787,25.3099876801173
3,3,1,1,64,8,8,219.445866938739,57.6096872647603
3,3,2,1,54,8,64,220.744675286164,57.6096872647603
3,3,3,1,64,8,36,221.151795821923,57.6096872647603
3,3,4,1,64,32,8,221.619674101069,57.6096872647603
3,3,5,1,64,8,64,221.696111041068,57.6096872647603
3,3,6,1,59,8,52,224.690702501346,57.6096872647603
3,3,7,1,61,55,11,224.699909990495,57.6096872647603
3,3,8,1,59,41,53,225.967532900234,57.6096872647603
3,3,9,1,64,29,40,226.316708679491,57.6096872647603
3,3,10,2,9,54,64,239.279341518154,57.6096872647603
1,3,1,1,64,64,64,226.128595839471,50.3294751365979
1,3,2,1,64,32,64,229.534098111986,50.3294751365979
1,3,3,1,64,38,33,229.559320140901,50.3294751365979
1,3,4,1,64,8,64,230.155152927712,50.3294751365979
1,3,5,1,45,64,64,230.436409259366,50.3294751365979
1,3,6,1,40,42,64,232.441312840093,50.3294751365979
1,3,7,1,61,55,11,233.610035236309,50.3294751365979
1,3,8,1,59,41,53,233.827165092804,50.3294751365979
1,3,9,1,48,57,41,238.264871753265,50.3294751365979
1,3,10,2,38,55,64,241.944401776754,50.3294751365979
16,3,1,1,43,64,64,214.323563792873,43.3716311812401
16,3,2,1,45,54,64,217.230888478374,43.3716311812401
16,3,3,1,8,63,64,218.58393810842,43.3716311812401
16,3,4,1,33,47,64,218.910909719648,43.3716311812401
16,3,5,1,61,55,11,220.659163445301,43.3716311812401
16,3,6,2,64,64,64,220.779946003231,43.3716311812401
16,3,7,2,40,56,64,223.845501025102,43.3716311812401
16,3,8,1,47,59,39,225.28676201465,43.3716311812401
16,3,9,3,64,64,64,225.547272417289,43.3716311812401
16,3,10,1,59,41,53,236.372708330538,43.3716311812401
13,4,1,1,45,26,64,217.347924970521,24.8581448833148
13,4,2,1,64,35,8,219.047246052064,24.8581448833148
13,4,3,1,48,13,64,219.945087268616,24.8581448833148
13,4,4,1,39,33,64,220.339326384535,24.8581448833148
13,4,5,1,8,26,64,221.482219154709,24.8581448833148
13,4,6,1,61,55,11,223.251721749091,24.8581448833148
13,4,7,2,37,54,64,226.696523021488,24.8581448833148
13,4,8,1,59,41,53,230.342262925645,24.8581448833148
13,4,9,2,9,54,64,230.474969705064,24.8581448833148
13,4,10,1,64,13,33,232.727671250168,24.8581448833148
15,4,1,1,37,38,64,213.895419862309,41.26314270099
15,4,2,1,64,35,32,214.079563036214,41.26314270099
15,4,3,1,64,42,8,217.558007673408,41.26314270099
15,4,4,1,61,55,11,217.722752593081,41.26314270099
15,4,5,1,64,62,64,220.127921260777,41.26314270099
15,4,6,1,59,41,53,221.134390477568,41.26314270099
15,4,7,1,48,32,64,222.130870087897,41.26314270099
15,4,8,2,39,55,64,227.650976809463,41.26314270099
15,4,9,1,49,55,39,232.777281559185,41.26314270099
15,4,10,2,9,54,64,234.697300907981,41.26314270099
10,4,1,1,64,64,64,186.261223524544,42.933978052934
10,4,2,1,64,36,32,187.163232729833,42.933978052934
10,4,3,1,64,64,36,187.49790685497,42.933978052934
10,4,4,1,49,53,64,187.791786224623,42.933978052934
10,4,5,1,37,43,64,190.458891023359,42.933978052934
10,4,6,1,61,55,11,190.734842589569,42.933978052934
10,4,7,1,59,41,53,195.008281429012,42.933978052934
10,4,8,1,49,57,38,196.842924384961,42.933978052934
10,4,9,3,64,64,64,201.277406700841,42.933978052934
10,4,10,2,38,54,64,203.060226255798,42.933978052934
19,4,1,1,64,8,64,212.562162474995,30.5825610836347
19,4,2,1,35,64,64,214.045862573553,30.5825610836347
19,4,3,1,52,64,64,214.567883570293,30.5825610836347
19,4,4,1,37,55,64,215.185641861221,30.5825610836347
19,4,5,1,64,64,64,217.420951314946,30.5825610836347
19,4,6,1,51,64,40,218.653835839925,30.5825610836347
19,4,7,1,64,8,29,221.455380914802,30.5825610836347
19,4,8,1,61,55,11,222.179470510509,30.5825610836347
19,4,9,1,59,41,53,224.793312018809,30.5825610836347
19,4,10,2,38,56,64,228.262302820251,30.5825610836347
2,4,1,1,64,8,64,209.156671704961,25.9890832821528
2,4,2,1,43,32,64,210.260669630694,25.9890832821528
2,4,3,1,54,13,64,210.800113931708,25.9890832821528
2,4,4,1,64,29,64,211.279739760925,25.9890832821528
2,4,5,1,34,47,64,214.496330660959,25.9890832821528
2,4,6,1,59,41,53,215.396539358939,25.9890832821528
2,4,7,1,64,35,8,216.632486268505,25.9890832821528
2,4,8,1,61,55,11,218.832071124059,25.9890832821528
2,4,9,2,9,54,64,222.282775717584,25.9890832821528
2,4,10,2,39,58,64,226.498428146866,25.9890832821528
6,4,1,1,64,8,64,199.578608876858,54.5683492183685
6,4,2,1,64,44,33,204.99172542545,54.5683492183685
6,4,3,1,37,48,64,205.72854900793,54.5683492183685
6,4,4,1,64,8,8,207.116774425597,54.5683492183685
6,4,5,1,61,55,11,209.092560799278,54.5683492183685
6,4,6,1,48,63,41,209.869346678348,54.5683492183685
6,4,7,3,64,64,64,211.392027809337,54.5683492183685
6,4,8,1,59,41,53,211.572728855587,54.5683492183685
6,4,9,1,64,64,64,212.416995809123,54.5683492183685
6,4,10,2,9,54,64,219.155912170048,54.5683492183685
12,4,1,1,58,64,8,216.869029487143,26.5964151183764
12,4,2,1,61,55,11,217.718030481047,26.5964151183764
12,4,3,1,37,50,64,220.236164224718,26.5964151183764
12,4,4,1,64,64,14,220.574469187162,26.5964151183764
12,4,5,1,49,64,40,220.640762544884,26.5964151183764
12,4,6,1,64,8,8,224.074136526481,26.5964151183764
12,4,7,1,46,64,64,224.570123022994,26.5964151183764
12,4,8,1,38,64,55,227.009268995819,26.5964151183764
12,4,9,1,59,41,53,229.916370206445,26.5964151183764
12,4,10,1,51,48,38,242.414656238118,26.5964151183764
18,4,1,1,43,51,64,217.910762611855,33.4969919999441
18,4,2,1,40,64,64,218.274115630053,33.4969919999441
18,4,3,1,35,40,64,218.820370729496,33.4969919999441
18,4,4,1,64,38,31,218.923921459059,33.4969919999441
18,4,5,1,64,53,44,220.429044322116,33.4969919999441
18,4,6,1,64,64,59,220.9770178929,33.4969919999441
18,4,7,1,61,55,11,223.512025280823,33.4969919999441
18,4,8,1,59,41,53,228.953345591226,33.4969919999441
18,4,9,1,48,55,39,230.594352176005,33.4969919999441
18,4,10,2,40,55,64,236.279496832318,33.4969919999441
17,4,1,1,64,64,8,204.592325511413,41.5312062660853
17,4,2,1,61,55,11,206.205665457036,41.5312062660853
17,4,3,1,38,43,64,206.872090095385,41.5312062660853
17,4,4,1,46,26,64,207.927426443313,41.5312062660853
17,4,5,1,48,59,64,208.116226279236,41.5312062660853
17,4,6,1,50,63,38,208.275378434362,41.5312062660853
17,4,7,1,64,8,64,209.874555444031,41.5312062660853
17,4,8,1,64,64,35,210.173938945991,41.5312062660853
17,4,9,1,59,41,53,210.684201938743,41.5312062660853
17,4,10,2,38,52,64,227.906961307444,41.5312062660853
20,4,1,1,44,64,64,206.117963511905,38.7530168493589
20,4,2,1,34,49,64,209.594031447465,38.7530168493589
20,4,3,1,64,8,64,210.153008857457,38.7530168493589
20,4,4,1,40,34,64,211.34130196807,38.7530168493589
20,4,5,1,8,64,64,211.84449961611,38.7530168493589
20,4,6,1,64,34,8,212.832408751333,38.7530168493589
20,4,7,1,61,55,11,216.794599262252,38.7530168493589
20,4,8,1,59,41,53,219.147253935459,38.7530168493589
20,4,9,2,40,58,64,227.489037030649,38.7530168493589
20,4,10,1,48,50,39,234.592849242112,38.7530168493589
8,4,1,1,35,33,64,223.958963542543,46.1825345675151
8,4,2,1,35,50,64,225.06010144341,46.1825345675151
8,4,3,1,8,64,64,225.300765510875,46.1825345675151
8,4,4,1,64,32,8,225.918803301605,46.1825345675151
8,4,5,1,64,8,64,226.470088684005,46.1825345675151
8,4,6,1,59,41,53,231.556812719169,46.1825345675151
8,4,7,1,61,55,11,235.203253539966,46.1825345675151
8,4,8,2,9,54,64,236.468876545176,46.1825345675151
8,4,9,3,64,64,64,244.235812778627,46.1825345675151
8,4,10,2,39,56,64,244.309224827411,46.1825345675151
4,4,1,1,44,64,57,215.733329430762,39.4926356037458
4,4,2,1,49,64,64,217.68618358272,39.4926356037458
4,4,3,1,36,60,64,220.086927554981,39.4926356037458
4,4,4,1,61,55,11,220.800631538222,39.4926356037458
4,4,5,1,64,64,40,221.68992860324,39.4926356037458
4,4,6,1,44,52,64,222.088227786144,39.4926356037458
4,4,7,2,41,59,64,223.433515770285,39.4926356037458
4,4,8,1,50,58,39,227.415681230188,39.4926356037458
4,4,9,1,59,41,53,233.731832642831,39.4926356037458
4,4,10,2,9,54,64,239.288771031484,39.4926356037458
14,4,1,1,64,48,29,220.174851564659,39.4926595489184
14,4,2,2,64,64,64,220.205227001465,39.4926595489184
14,4,3,1,64,35,30,221.933709323524,39.4926595489184
14,4,4,1,64,64,38,224.068726232244,39.4926595489184
14,4,5,1,61,55,11,224.785175532894,39.4926595489184
14,4,6,2,64,49,64,224.828466614233,39.4926595489184
14,4,7,1,33,38,64,226.279624609993,39.4926595489184
14,4,8,1,59,41,53,230.515033082753,39.4926595489184
14,4,9,2,39,54,64,232.678411711907,39.4926595489184
14,4,10,2,9,54,64,234.197920179814,39.4926595489184
5,4,1,1,64,36,32,204.9624533226,27.794046596686
5,4,2,1,64,8,41,209.73487261265,27.794046596686
5,4,3,1,64,64,39,211.923586292428,27.794046596686
5,4,4,1,64,8,8,212.370567734269,27.794046596686
5,4,5,1,61,55,11,214.313337865818,27.794046596686
5,4,6,1,59,41,53,218.679634785322,27.794046596686
5,4,7,1,56,39,34,219.287582681257,27.794046596686
5,4,8,1,49,56,39,219.70509333717,27.794046596686
5,4,9,3,64,64,64,229.316966499297,27.794046596686
5,4,10,2,9,54,64,229.562429574707,27.794046596686
3,4,1,1,64,64,64,199.879448433291,27.6652700662613
3,4,2,1,64,8,64,200.86598568017,27.6652700662613
3,4,3,1,43,61,64,201.499713679242,27.6652700662613
3,4,4,1,41,36,64,201.739629145419,27.6652700662613
3,4,5,1,61,55,11,201.779375981103,27.6652700662613
3,4,6,1,51,13,64,202.101555927289,27.6652700662613
3,4,7,1,64,35,8,203.10066019678,27.6652700662613
3,4,8,1,64,8,8,203.394439821698,27.6652700662613
3,4,9,1,59,41,53,206.936535805751,27.6652700662613
3,4,10,2,38,56,64,216.019275088764,27.6652700662613
11,3,1,1,42,42,64,202.462459413456,46.9668871998787
11,3,2,1,48,29,64,202.706936844602,46.9668871998787
11,3,3,1,64,31,29,203.114715492037,46.9668871998787
11,3,4,1,64,8,11,206.833587661703,46.9668871998787
11,3,5,1,64,33,8,207.292230324207,46.9668871998787
11,3,6,1,61,55,11,211.082959091944,46.9668871998787
11,3,7,1,59,41,53,213.45388499916,46.9668871998787
11,3,8,3,64,64,64,213.58288680641,46.9668871998787
11,3,9,1,48,56,40,215.339421974039,46.9668871998787
11,3,10,2,38,56,64,217.227804311627,46.9668871998787
9,4,1,1,38,49,64,214.686625914328,32.7379499673843
9,4,2,1,64,8,64,217.105055943271,32.7379499673843
9,4,3,1,64,8,8,217.676409305586,32.7379499673843
9,4,4,1,64,64,64,217.755077639352,32.7379499673843
9,4,5,1,49,64,38,221.650284009897,32.7379499673843
9,4,6,1,50,64,64,222.38193687467,32.7379499673843
9,4,7,1,59,41,53,223.909684929221,32.7379499673843
9,4,8,1,61,55,11,224.04153647797,32.7379499673843
9,4,9,2,37,53,64,231.519230085069,32.7379499673843
9,4,10,2,9,54,64,238.576396532944,32.7379499673843
7,4,1,1,36,39,64,208.551423560849,42.9549443324407
7,4,2,1,8,45,64,208.627706045755,42.9549443324407
7,4,3,1,8,64,64,209.031453180671,42.9549443324407
7,4,4,1,47,31,64,210.011813098178,42.9549443324407
7,4,5,1,64,34,32,211.191407046083,42.9549443324407
7,4,6,1,64,36,8,214.63213087342,42.9549443324407
7,4,7,1,30,49,64,215.396750048171,42.9549443324407
7,4,8,1,61,55,11,220.6797889834,42.9549443324407
7,4,9,2,9,54,64,222.485192445977,42.9549443324407
7,4,10,1,59,41,53,222.739174872857,42.9549443324407
10,5,1,1,64,64,62,209.593376180005,28.3322427988052
10,5,2,1,36,43,64,212.045272225799,28.3322427988052
10,5,3,1,61,55,11,214.56676239791,28.3322427988052
10,5,4,1,46,35,64,214.596052079146,28.3322427988052
10,5,5,1,42,64,64,215.076322371935,28.3322427988052
10,5,6,1,64,38,8,216.275401938528,28.3322427988052
10,5,7,1,64,64,8,218.309885685593,28.3322427988052
10,5,8,1,59,41,53,221.586413161627,28.3322427988052
10,5,9,1,47,57,43,221.621228104079,28.3322427988052
10,5,10,1,54,43,34,231.486198592827,28.3322427988052
15,5,1,1,64,8,8,212.582793361431,28.1607803980509
15,5,2,1,64,40,8,212.589125610931,28.1607803980509
15,5,3,1,51,23,64,213.570604296713,28.1607803980509
15,5,4,1,61,55,11,215.818376530393,28.1607803980509
15,5,5,1,64,31,31,216.587795848839,28.1607803980509
15,5,6,1,64,8,64,216.612452492881,28.1607803980509
15,5,7,1,58,8,40,220.376679412577,28.1607803980509
15,5,8,1,59,41,53,220.549867483283,28.1607803980509
15,5,9,2,39,56,64,230.420857223147,28.1607803980509
15,5,10,1,48,51,39,235.98023983446,28.1607803980509
1,4,1,1,34,41,64,205.350930107372,33.7111966172854
1,4,2,1,64,35,34,206.206038194109,33.7111966172854
1,4,3,1,8,64,64,206.539328777451,33.7111966172854
1,4,4,2,64,8,64,207.348346189334,33.7111966172854
1,4,5,1,64,39,8,210.297743778373,33.7111966172854
1,4,6,1,8,44,64,210.635941328307,33.7111966172854
1,4,7,1,46,33,64,210.878408819573,33.7111966172854
1,4,8,1,59,41,53,212.426276080539,33.7111966172854
1,4,9,1,61,55,11,213.128405990148,33.7111966172854
1,4,10,1,50,55,39,218.96589341863,33.7111966172854
2,5,1,1,64,40,33,213.750291776682,28.329338602225
2,5,2,1,45,42,64,214.542607704436,28.329338602225
2,5,3,1,64,64,38,215.099035852059,28.329338602225
2,5,4,1,47,64,64,215.626884135718,28.329338602225
2,5,5,1,37,53,64,216.108215461266,28.329338602225
2,5,6,1,61,55,11,217.973689272535,28.329338602225
2,5,7,1,50,62,39,218.895342738571,28.329338602225
2,5,8,1,59,41,53,221.401868515028,28.329338602225
2,5,9,1,64,64,8,221.494000941058,28.329338602225
2,5,10,1,60,51,34,224.13739554514,28.329338602225
6,5,1,1,41,54,64,202.881052322881,28.2472137848536
6,5,2,1,64,11,35,205.127162144086,28.2472137848536
6,5,3,1,64,37,34,205.376776724614,28.2472137848536
6,5,4,1,50,15,64,205.518605548262,28.2472137848536
6,5,5,1,51,64,40,207.340749251455,28.2472137848536
6,5,6,1,64,64,64,208.060001734309,28.2472137848536
6,5,7,1,59,41,53,209.349614056592,28.2472137848536
6,5,8,1,61,55,11,211.874271505876,28.2472137848536
6,5,9,3,64,64,64,221.852412535604,28.2472137848536
6,5,10,2,9,54,64,225.15823564083,28.2472137848536
19,5,1,1,37,50,64,192.65492801978,33.770276816686
19,5,2,1,53,64,64,196.477948093556,33.770276816686
19,5,3,1,50,8,64,197.13370539767,33.770276816686
19,5,4,1,38,64,64,198.318578581446,33.770276816686
19,5,5,2,38,56,64,199.587517978631,33.770276816686
19,5,6,1,64,8,64,200.754829358473,33.770276816686
19,5,7,1,49,64,38,202.252858088667,33.770276816686
19,5,8,1,64,8,8,202.716195901389,33.770276816686
19,5,9,1,61,55,11,203.850339345735,33.770276816686
19,5,10,1,59,41,53,209.226463536318,33.770276816686
12,5,1,1,37,53,64,206.956181203858,28.0205955982208
12,5,2,1,45,47,64,207.699751133141,28.0205955982208
12,5,3,1,64,64,64,210.425919507709,28.0205955982208
12,5,4,1,46,64,64,210.496748651797,28.0205955982208
12,5,5,1,64,45,31,210.953062724168,28.0205955982208
12,5,6,2,41,61,64,213.386526797295,28.0205955982208
12,5,7,1,61,55,11,214.495632691627,28.0205955982208
12,5,8,1,8,64,64,216.081484324431,28.0205955982208
12,5,9,1,59,41,53,216.680391068656,28.0205955982208
12,5,10,1,50,55,42,219.882349757787,28.0205955982208
16,4,1,1,64,64,64,209.416489460191,42.7998509685198
16,4,2,2,64,64,64,210.506911888975,42.7998509685198
16,4,3,1,64,34,32,212.583692502985,42.7998509685198
16,4,4,1,64,8,64,213.355910896214,42.7998509685198
16,4,5,1,64,8,38,214.490586785754,42.7998509685198
16,4,6,1,61,55,11,218.949088465704,42.7998509685198
16,4,7,2,39,56,64,219.935303435481,42.7998509685198
16,4,8,1,59,41,53,220.227143177639,42.7998509685198
16,4,9,2,9,54,64,225.537719527191,42.7998509685198
16,4,10,3,64,64,64,228.49591844187,42.7998509685198
13,5,1,1,41,33,64,216.754955523848,41.8539515813192
13,5,2,1,64,31,12,217.895381062582,41.8539515813192
13,5,3,1,35,51,64,219.585830140685,41.8539515813192
13,5,4,1,64,34,64,219.601506158191,41.8539515813192
13,5,5,1,64,9,64,220.849472391923,41.8539515813192
13,5,6,1,59,41,53,224.146626072684,41.8539515813192
13,5,7,1,61,55,11,230.603721473593,41.8539515813192
13,5,8,3,64,64,64,232.580068741401,41.8539515813192
13,5,9,2,40,57,64,236.727822414003,41.8539515813192
13,5,10,2,9,54,64,241.443500803341,41.8539515813192
17,5,1,1,64,33,32,211.817456910334,33.724863199393
17,5,2,1,34,64,64,214.555159346699,33.724863199393
17,5,3,1,64,8,38,214.800317842775,33.724863199393
17,5,4,1,64,8,8,216.499787063302,33.724863199393
17,5,5,1,64,8,64,216.688417488483,33.724863199393
17,5,6,1,64,64,64,217.542065065623,33.724863199393
17,5,7,1,61,55,11,220.963540789737,33.724863199393
17,5,8,1,59,41,53,221.843860862827,33.724863199393
17,5,9,2,9,54,64,224.801037410037,33.724863199393
17,5,10,3,61,64,64,232.92155302968,33.724863199393
8,5,1,1,51,64,64,218.047442352497,29.0379536350568
8,5,2,1,64,8,64,218.209293897918,29.0379536350568
8,5,3,1,50,64,42,218.226736826005,29.0379536350568
8,5,4,1,64,64,64,218.914215852202,29.0379536350568
8,5,5,1,44,64,64,219.479108678399,29.0379536350568
8,5,6,1,60,64,50,219.490227753736,29.0379536350568
8,5,7,1,38,53,64,220.80367331572,29.0379536350568
8,5,8,1,59,41,53,227.546858499742,29.0379536350568
8,5,9,1,61,55,11,228.406540099908,29.0379536350568
8,5,10,1,49,47,41,246.456809950689,29.0379536350568
18,5,1,1,8,64,64,227.402764659206,36.8665575504303
18,5,2,1,45,35,64,228.938098456488,36.8665575504303
18,5,3,1,64,37,8,229.2580681651,36.8665575504303
18,5,4,1,34,49,64,230.400763115139,36.8665575504303
18,5,5,1,44,64,64,232.547477034464,36.8665575504303
18,5,6,1,61,55,11,233.600028551593,36.8665575504303
18,5,7,1,59,41,53,236.682704853092,36.8665575504303
18,5,8,2,40,58,64,240.223350938167,36.8665575504303
18,5,9,3,64,64,64,241.39145411355,36.8665575504303
18,5,10,2,9,54,64,248.955797415183,36.8665575504303
5,5,1,1,43,40,64,220.051473460178,33.0444703181585
5,5,2,1,43,64,64,221.175519861224,33.0444703181585
5,5,3,1,49,51,64,221.238478401486,33.0444703181585
5,5,4,1,61,55,11,223.202536671919,33.0444703181585
5,5,5,1,64,38,8,223.901893230774,33.0444703181585
5,5,6,1,35,53,64,223.96069514442,33.0444703181585
5,5,7,1,64,8,8,230.863894045198,33.0444703181585
5,5,8,1,59,41,53,231.107190108323,33.0444703181585
5,5,9,1,49,55,38,234.785753614924,33.0444703181585
5,5,10,3,64,64,64,236.204180575369,33.0444703181585
9,5,1,1,64,64,64,188.149465391473,28.9394458850225
9,5,2,1,53,64,64,191.279710966439,28.9394458850225
9,5,3,1,30,64,64,192.433028973081,28.9394458850225
9,5,4,1,39,56,64,193.163496846293,28.9394458850225
9,5,5,1,64,51,64,193.936386460457,28.9394458850225
9,5,6,1,8,64,64,195.096602178853,28.9394458850225
9,5,7,1,41,39,64,195.667570882684,28.9394458850225
9,5,8,1,59,41,53,201.199622397822,28.9394458850225
9,5,9,1,61,55,11,205.144022244041,28.9394458850225
9,5,10,2,40,58,64,205.862456020956,28.9394458850225
3,5,1,1,50,64,39,225.1682615024,37.7909076491992
3,5,2,1,64,64,64,227.510862787665,37.7909076491992
3,5,3,1,39,64,64,227.891156503954,37.7909076491992
3,5,4,1,64,8,33,230.236127888272,37.7909076491992
3,5,5,1,64,8,64,230.538889699823,37.7909076491992
3,5,6,3,64,64,64,231.424202953813,37.7909076491992
3,5,7,1,64,64,34,231.602572889219,37.7909076491992
3,5,8,1,61,55,11,235.172257135942,37.7909076491992
3,5,9,2,39,56,64,239.491485601516,37.7909076491992
3,5,10,2,9,54,64,240.842354144817,37.7909076491992
14,5,1,1,44,49,64,212.68324917542,38.1883481184642
14,5,2,1,50,64,64,214.773958891766,38.1883481184642
14,5,3,1,64,64,31,215.332750717167,38.1883481184642
14,5,4,1,36,62,64,216.392441177806,38.1883481184642
14,5,5,1,61,55,11,216.730501913689,38.1883481184642
14,5,6,1,50,64,39,217.643911442766,38.1883481184642
14,5,7,2,39,59,64,219.887894617047,38.1883481184642
14,5,8,1,45,56,54,227.909558823359,38.1883481184642
14,5,9,3,64,64,64,229.38914336941,38.1883481184642
14,5,10,1,59,41,53,230.802711279057,38.1883481184642
11,4,1,1,64,24,35,214.234686307949,40.4599215666453
11,4,2,1,47,64,64,214.534297090866,40.4599215666453
11,4,3,1,64,8,8,216.110335906558,40.4599215666453
11,4,4,1,64,8,64,216.65371583798,40.4599215666453
11,4,5,1,47,64,46,216.697798441609,40.4599215666453
11,4,6,1,42,47,64,217.481422912308,40.4599215666453
11,4,7,1,64,64,64,217.865876809227,40.4599215666453
11,4,8,1,59,41,53,222.515953826031,40.4599215666453
11,4,9,1,61,55,11,222.840024038145,40.4599215666453
11,4,10,3,64,64,64,230.906318528964,40.4599215666453
20,5,1,1,57,8,64,211.703656682123,49.4918763160706
20,5,2,1,64,8,38,212.56135871798,49.4918763160706
20,5,3,1,64,36,8,214.277079173619,49.4918763160706
20,5,4,2,64,37,64,215.703405858358,49.4918763160706
20,5,5,1,64,26,39,216.070361705929,49.4918763160706
20,5,6,2,64,8,64,219.337839408528,49.4918763160706
20,5,7,1,61,55,11,221.028487322207,49.4918763160706
20,5,8,3,64,64,64,221.561930952726,49.4918763160706
20,5,9,1,59,41,53,223.920080285926,49.4918763160706
20,5,10,2,64,64,64,225.018978758507,49.4918763160706
1,5,1,1,64,64,64,221.305602983303,28.397000682354
1,5,2,1,64,64,27,224.298204714841,28.397000682354
1,5,3,1,51,64,36,224.541009277997,28.397000682354
1,5,4,1,39,53,64,225.115572063976,28.397000682354
1,5,5,1,64,8,64,225.536597939334,28.397000682354
1,5,6,1,61,55,11,227.861875636144,28.397000682354
1,5,7,1,45,64,64,228.390861517748,28.397000682354
1,5,8,1,64,41,32,229.292298706808,28.397000682354
1,5,9,1,59,41,53,235.93528490372,28.397000682354
1,5,10,2,9,54,64,244.418543842949,28.397000682354
19,6,1,1,45,50,64,222.405194326142,28.4794291337331
19,6,2,1,43,64,64,223.412416739402,28.4794291337331
19,6,3,1,64,64,64,223.603957160921,28.4794291337331
19,6,4,1,39,39,64,224.222540891113,28.4794291337331
19,6,5,1,48,32,64,225.310136572389,28.4794291337331
