repetition,cviter,train.cor,train.d,train.mse,train.mae,test.cor,test.d,test.mse,test.mae,time.in.mins
2,2,0.83199282340797,0.901594663651013,141.246759092088,8.76922151739292,0.834704484870689,0.901384597964517,144.701359459391,8.78168097493761,0.660950330893199
9,1,0.833055418921455,0.902350431859391,140.923502955957,8.74875535326257,0.826890693282022,0.899088038615409,146.247816975899,8.96179771304921,0.663962264855703
3,2,0.832399893891845,0.901925089676175,141.211854827436,8.77904516497169,0.833039354742064,0.900735431016448,143.55584442067,8.70123072773616,0.66629190047582
10,1,0.83317792626335,0.902392802839459,141.321576774102,8.77550505106007,0.825056173860765,0.899728208746213,143.282341798972,8.81365312291438,0.669107647736867
4,2,0.832730251654473,0.902099713450163,141.385649932581,8.77172549860883,0.828359410776515,0.899135681377844,143.085761885415,8.78696031126347,0.666722134749095
5,2,0.831989044450346,0.901651705888524,141.763111936432,8.78583346926898,0.836709361045798,0.903476109950937,138.555462145,8.67765915248567,0.665274635950724
6,2,0.833419279218565,0.9026217937509,141.060257901467,8.76076709838961,0.824202573408662,0.898321705016499,144.426314761127,8.88690991810492,0.664644785722097
7,2,0.832561952872042,0.902021159651114,141.412946411163,8.76336956956876,0.83125437356713,0.901642257724563,141.867710974434,8.85277339721153,0.667474218209585
8,2,0.832930676137029,0.90226575846198,141.636448871569,8.76972009271915,0.827600152828523,0.899748167658178,139.978531237869,8.85377586251372,0.665834136803945
1,3,0.832466892105962,0.901929985576005,141.366300543171,8.75968328995375,0.831713336267539,0.900201199178633,142.666733296753,8.88723960902063,0.666299883524577
2,3,0.831460593617548,0.901276833127718,142.319633491716,8.79985293327901,0.841509297456012,0.907158885446284,133.494021252203,8.53218916606777,0.65839409828186
9,2,0.832198761633364,0.901740777750364,141.830894857907,8.78707989900071,0.833509791859948,0.903220878074083,138.895019420756,8.66829633342734,0.669877914587657
3,3,0.831409407775116,0.901158431797694,142.392050626996,8.79569462061154,0.838831009429134,0.906702420069382,135.217115778795,8.60615595070753,0.6572483142217
10,2,0.832335240632825,0.901807609868517,141.422332323909,8.7734944196095,0.83044512382621,0.901637506495825,143.942479349963,8.80411872689854,0.665253551801046
4,3,0.832417243973409,0.901924368881069,141.256095589048,8.76319348454121,0.832457464138525,0.902488399564462,143.383125298289,8.89580311498121,0.656936065355937
5,3,0.831726278381512,0.901421395893971,142.315933057524,8.79765657727557,0.837585434659623,0.906374393813245,134.718184077437,8.61853780772766,0.655451250076294
6,3,0.832488072398835,0.901958590919375,141.240258131501,8.77035680516102,0.83155951795318,0.899245257305408,143.841815625489,8.78975356535893,0.654694747924805
7,3,0.832523140907638,0.901962648056748,141.313232883137,8.76759644644628,0.830775836778055,0.903000819839688,143.546161530817,8.84121014873209,0.661150968074799
8,3,0.832890249993575,0.902196833402401,141.140217120916,8.76486390266316,0.826651782511162,0.899206002393569,145.580530873461,8.84672105468942,0.661932849884033
1,4,0.832754152134759,0.902172497942517,140.656469699582,8.75067653505872,0.829865539758886,0.898424983007073,148.612854979104,8.89068697355594,0.662336651484172
2,4,0.832194582005452,0.90176738239626,141.506340809166,8.76893333622403,0.834065163435057,0.901323227760913,141.49766612723,8.82655512576553,0.657508432865143
9,3,0.832489098221017,0.901960100991063,141.300068163075,8.77013219683889,0.83133157935289,0.900599004622441,143.33964332109,8.82320439294312,0.661585215727488
3,4,0.832925801116733,0.902263277496863,140.846295041044,8.75677734231601,0.827964099372302,0.898206357204078,147.097412073038,8.886949753773,0.66191813548406
10,3,0.832724172431726,0.902124641300917,140.636423271641,8.74761706613123,0.829250254538601,0.897512249371904,149.282654792357,8.97032219915166,0.658437399069468
4,4,0.833026182184974,0.902212696020798,141.369162515108,8.7743655367761,0.824454911256732,0.898446355999676,144.218581244392,8.83441100698388,0.657770180702209
5,4,0.832703438535917,0.902085896909823,140.96326401234,8.76060004101152,0.828989805910736,0.898443321837167,146.765674613721,8.88495448893128,0.657530534267426
6,4,0.831115940011004,0.901031727404455,142.183653650045,8.79333198606123,0.843480117153702,0.907119295591572,135.532098522167,8.61435103250996,0.655007032553355
7,4,0.832973506781396,0.902315679797498,141.362638522132,8.76510771382906,0.827765175227002,0.898078059353065,142.110262081305,8.89910531035815,0.65975204706192
8,4,0.832056225776162,0.90164454557729,141.976110013786,8.79015804695469,0.834755521182825,0.903743905012077,137.628263583399,8.67413910091751,0.660333319505056
1,5,0.832818591878364,0.902178037003735,141.873773373973,8.78433917855494,0.828946261899591,0.902244942998913,137.877370074536,8.71029052378562,0.662796000639598
2,5,0.832946321188665,0.90221573275731,141.756453625199,8.78268010382694,0.8262921205166,0.899825197708749,139.708724375264,8.70705102064571,0.662435066699982
9,4,0.832720228624563,0.902101344599976,141.338455739804,8.77435648066907,0.829496692640051,0.900493746039775,142.838764346048,8.8274559427099,0.66019572019577
3,5,0.832377743714979,0.901910472389375,141.523604335702,8.77196717502701,0.832428098710822,0.903073158017668,141.244697113389,8.81675199393639,0.661282102266947
10,4,0.832598092635107,0.90205505641895,141.013811388959,8.75903832227829,0.830716153917521,0.901108157788826,145.731523446523,8.84894753405466,0.657693719863892
4,5,0.832056876531237,0.90166281327343,142.013960740816,8.78616596971824,0.835587512952134,0.903191051130633,136.752111654611,8.63448720780707,0.660537246863047
5,5,0.832471614864005,0.901939548117745,141.795305236972,8.78657110177117,0.83225625975021,0.903726287730926,138.351362226765,8.66958116245494,0.661339914798737
6,5,0.832570761337769,0.901979474361407,141.536622103586,8.77745210068666,0.829945335220548,0.900131694920403,141.673758679168,8.75140502547459,0.657143751780192
7,5,0.832388250643219,0.901908455701245,141.072135466436,8.7655901138716,0.832346765352658,0.899973569474781,145.374321292231,8.78855815560286,0.659620463848114
8,5,0.831958520642018,0.901564069391138,141.913132053314,8.78211913898068,0.8351008892503,0.90328715050015,138.60176613122,8.68737602715236,0.660381635030111
1,6,0.832049488381257,0.901661217382549,141.912496302577,8.78350274193701,0.835528300139512,0.903582078203687,137.665671769604,8.67376543935543,0.663058050473531
2,6,0.831745086494562,0.901430269996665,141.541416262414,8.75883316678747,0.837162712361105,0.905222557905043,141.729934901063,8.86628197207398,0.657585199673971
9,5,0.832117234725213,0.901693509831877,141.180541445958,8.75256431479517,0.834582499698798,0.901311816595775,144.537534717271,8.93712358709167,0.660389832655589
3,6,0.83328752011757,0.902470665761986,141.32501926134,8.77266708734604,0.824723456148805,0.899511148190837,142.756682802858,8.83744668006763,0.660665969053904
10,5,0.832795098337628,0.902129295034706,141.35821966148,8.76261788474537,0.827949672271183,0.89801658256885,143.275795491873,8.85418440805856,0.658685799439748
4,6,0.832678638569628,0.902094537295978,141.238667657073,8.78159214859556,0.829336845944548,0.899921812981992,144.050702606082,8.74881844316931,0.659005753199259
5,6,0.833154776951841,0.902406281357073,141.054301954743,8.76722781058732,0.824789748547983,0.897709953994614,145.887366460572,8.82985074356391,0.658689999580383
6,6,0.831921337499569,0.901557375642911,141.345769025757,8.76036950165261,0.834965582620306,0.902093988670741,144.09573044034,8.85932747889514,0.655592433611552
7,6,0.832482708879462,0.901980786728698,141.486941937855,8.77630123553229,0.831967269557402,0.900378036882789,141.269780171968,8.77064266316785,0.661974481741587
8,6,0.832825663069121,0.902154784164734,141.1823997764,8.7675010747056,0.827898671663048,0.899604657587717,144.695396431026,8.81679571463265,0.662706732749939
1,7,0.832111430881182,0.901676106649997,141.459042523618,8.77220913284184,0.833989060680129,0.902823241266781,142.44574386815,8.81839836420256,0.668081414699554
2,7,0.833077104531295,0.902356614688222,141.26743202358,8.7708843183786,0.825412388966248,0.897469093702217,144.080975720136,8.83693741603798,0.6653950492541
9,6,0.832711190970963,0.902138080016354,142.110190513513,8.80072692722153,0.829684771472482,0.903041557183576,135.998047338308,8.60556835431744,0.664492468039195
3,7,0.832439807560452,0.901962475386299,140.638804646396,8.75411730017018,0.832550893045729,0.899168377873525,148.999080112715,8.86845471515429,0.66808508237203
